hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-30 00:00:00,5.132,42.78,9.396
2026-06-30 00:15:00,3.727,39.45,9.189
2026-06-30 00:30:00,0.917,38.35,9.061
2026-06-30 00:45:00,2.023,38.35,8.941
2026-06-30 01:00:00,0.315,38.35,8.811
2026-06-30 01:15:00,0.291,38.35,8.693
2026-06-30 01:30:00,0.335,38.35,8.646
2026-06-30 01:45:00,0.237,38.35,8.578
2026-06-30 02:00:00,0.379,38.35,8.532
2026-06-30 02:15:00,0.752,38.35,8.466
2026-06-30 02:30:00,1.688,38.35,8.456
2026-06-30 02:45:00,1.43,38.35,8.441
2026-06-30 03:00:00,0.549,38.35,8.353
2026-06-30 03:15:00,0.434,38.35,8.362
2026-06-30 03:30:00,0.431,38.35,8.417
2026-06-30 03:45:00,0.338,38.35,8.468
2026-06-30 04:00:00,0.349,38.35,8.461
2026-06-30 04:15:00,0.34,38.35,8.543
2026-06-30 04:30:00,0.335,38.35,8.719
2026-06-30 04:45:00,1.301,38.35,8.932
2026-06-30 05:00:00,1.065,38.35,8.963
2026-06-30 05:15:00,0.363,38.35,9.305
2026-06-30 05:30:00,0.36,38.35,9.594
2026-06-30 05:45:00,1.767,38.35,9.962
2026-06-30 06:00:00,5.948,43.8,10.59
2026-06-30 06:15:00,4.491,44.08,10.924
2026-06-30 06:30:00,3.84,41.09,11.065
2026-06-30 06:45:00,4.535,44.21,11.074
2026-06-30 07:00:00,2.634,48.09,12.011
2026-06-30 07:15:00,2.692,51.06,11.861
2026-06-30 07:30:00,9.529,60.2,11.668
2026-06-30 07:45:00,13.321,63.0,11.243
2026-06-30 08:00:00,10.953,63.3,11.68
2026-06-30 08:15:00,8.254,59.8,11.12
2026-06-30 08:30:00,6.788,56.33,10.64
2026-06-30 08:45:00,9.742,59.02,10.046
2026-06-30 09:00:00,10.583,58.71,9.615
2026-06-30 09:15:00,7.66,58.26,8.993
2026-06-30 09:30:00,8.004,57.94,8.56
2026-06-30 09:45:00,9.548,57.64,8.134
2026-06-30 10:00:00,7.219,57.15,7.465
2026-06-30 10:15:00,7.15,56.88,7.086
2026-06-30 10:30:00,9.73,53.48,6.845
2026-06-30 10:45:00,8.67,56.52,6.591
2026-06-30 11:00:00,13.292,59.34,6.024
2026-06-30 11:15:00,8.857,59.2,5.817
2026-06-30 11:30:00,11.636,59.12,5.712
2026-06-30 11:45:00,8.372,62.29,5.597
2026-06-30 12:00:00,8.155,65.22,5.1
2026-06-30 12:15:00,11.723,61.87,4.975
2026-06-30 12:30:00,8.503,61.86,4.953
2026-06-30 12:45:00,8.299,61.83,4.905
2026-06-30 13:00:00,9.757,58.24,4.449
2026-06-30 13:15:00,9.677,58.34,4.597
2026-06-30 13:30:00,10.205,61.7,4.726
2026-06-30 13:45:00,9.459,61.83,4.917
2026-06-30 14:00:00,8.078,61.71,4.731
2026-06-30 14:15:00,8.116,58.69,5.091
2026-06-30 14:30:00,9.232,55.7,5.465
2026-06-30 14:45:00,8.275,59.26,5.906
2026-06-30 15:00:00,9.033,59.34,6.02
2026-06-30 15:15:00,10.664,59.72,6.557
2026-06-30 15:30:00,7.891,60.03,7.002
2026-06-30 15:45:00,9.164,60.42,7.561
2026-06-30 16:00:00,10.696,63.79,7.822
2026-06-30 16:15:00,10.841,64.14,8.333
2026-06-30 16:30:00,11.509,64.42,8.755
2026-06-30 16:45:00,16.871,67.9,9.233
2026-06-30 17:00:00,21.768,68.53,10.193
2026-06-30 17:15:00,23.676,65.59,10.475
2026-06-30 17:30:00,13.958,65.81,10.81
2026-06-30 17:45:00,16.153,66.05,11.169
2026-06-30 18:00:00,21.655,66.82,12.304
2026-06-30 18:15:00,15.926,66.84,12.339
2026-06-30 18:30:00,15.164,66.96,12.511
2026-06-30 18:45:00,14.724,63.95,12.61
2026-06-30 19:00:00,10.681,64.6,13.539
2026-06-30 19:15:00,11.019,61.43,13.364
2026-06-30 19:30:00,9.955,61.35,13.254
2026-06-30 19:45:00,9.951,61.36,13.275
2026-06-30 20:00:00,14.678,58.42,13.423
2026-06-30 20:15:00,5.705,55.15,13.142
2026-06-30 20:30:00,7.042,54.97,12.914
2026-06-30 20:45:00,7.088,54.69,12.56
2026-06-30 21:00:00,7.266,57.57,12.291
2026-06-30 21:15:00,9.333,57.24,11.849
2026-06-30 21:30:00,7.594,57.03,11.572
2026-06-30 21:45:00,6.911,56.75,11.198
2026-06-30 22:00:00,5.133,56.61,11.015
2026-06-30 22:15:00,4.492,50.05,10.599
2026-06-30 22:30:00,4.799,46.75,10.386
2026-06-30 22:45:00,2.86,46.47,10.045
2026-06-30 23:00:00,3.723,46.35,9.894
2026-06-30 23:15:00,4.422,46.13,9.637
2026-06-30 23:30:00,3.069,42.83,9.456
2026-06-30 23:45:00,2.721,42.67,9.258
