hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-03 00:00:00,4.225,45.94,9.396
2026-08-03 00:15:00,3.647,42.61,9.189
2026-08-03 00:30:00,2.081,38.35,9.061
2026-08-03 00:45:00,0.597,38.35,8.941
2026-08-03 01:00:00,0.47,38.35,8.811
2026-08-03 01:15:00,0.377,38.35,8.693
2026-08-03 01:30:00,0.381,38.35,8.646
2026-08-03 01:45:00,0.371,38.35,8.578
2026-08-03 02:00:00,0.346,38.35,8.532
2026-08-03 02:15:00,0.472,38.35,8.466
2026-08-03 02:30:00,0.369,38.35,8.456
2026-08-03 02:45:00,0.342,38.35,8.441
2026-08-03 03:00:00,0.32,38.35,8.353
2026-08-03 03:15:00,0.417,38.35,8.362
2026-08-03 03:30:00,0.429,38.35,8.417
2026-08-03 03:45:00,0.398,38.35,8.468
2026-08-03 04:00:00,0.332,38.35,8.461
2026-08-03 04:15:00,0.381,38.35,8.543
2026-08-03 04:30:00,0.458,38.35,8.719
2026-08-03 04:45:00,1.242,38.35,8.932
2026-08-03 05:00:00,0.32,38.35,8.963
2026-08-03 05:15:00,0.734,38.35,9.305
2026-08-03 05:30:00,0.418,38.35,9.594
2026-08-03 05:45:00,1.478,38.35,9.962
2026-08-03 06:00:00,2.466,38.35,10.59
2026-08-03 06:15:00,2.916,38.35,10.924
2026-08-03 06:30:00,5.12,44.2,11.065
2026-08-03 06:45:00,4.048,50.43,11.074
2026-08-03 07:00:00,3.943,51.18,12.011
2026-08-03 07:15:00,4.212,54.15,11.861
2026-08-03 07:30:00,7.344,57.1,11.668
2026-08-03 07:45:00,10.509,63.0,11.243
2026-08-03 08:00:00,13.109,63.3,11.68
2026-08-03 08:15:00,12.418,62.91,11.12
2026-08-03 08:30:00,9.142,62.57,10.64
2026-08-03 08:45:00,9.46,62.16,10.046
2026-08-03 09:00:00,9.364,61.86,9.615
2026-08-03 09:15:00,12.309,64.58,8.993
2026-08-03 09:30:00,10.473,64.29,8.56
2026-08-03 09:45:00,8.827,60.82,8.134
2026-08-03 10:00:00,8.095,63.55,7.465
2026-08-03 10:15:00,6.915,63.3,7.086
2026-08-03 10:30:00,6.631,63.13,6.845
2026-08-03 10:45:00,8.581,59.74,6.591
2026-08-03 11:00:00,7.816,62.58,6.024
2026-08-03 11:15:00,8.262,62.44,5.817
2026-08-03 11:30:00,8.551,62.37,5.712
2026-08-03 11:45:00,9.108,62.29,5.597
2026-08-03 12:00:00,7.989,65.22,5.1
2026-08-03 12:15:00,8.085,65.14,4.975
2026-08-03 12:30:00,7.073,65.12,4.953
2026-08-03 12:45:00,7.452,61.83,4.905
2026-08-03 13:00:00,8.218,58.24,4.449
2026-08-03 13:15:00,7.941,61.62,4.597
2026-08-03 13:30:00,9.681,64.97,4.726
2026-08-03 13:45:00,7.225,65.1,4.917
2026-08-03 14:00:00,7.608,64.98,4.731
2026-08-03 14:15:00,7.496,61.95,5.091
2026-08-03 14:30:00,7.567,65.45,5.465
2026-08-03 14:45:00,8.25,62.5,5.906
2026-08-03 15:00:00,9.546,62.58,6.02
2026-08-03 15:15:00,9.5,66.17,6.557
2026-08-03 15:30:00,11.169,63.24,7.002
2026-08-03 15:45:00,10.276,63.62,7.561
2026-08-03 16:00:00,10.514,63.79,7.822
2026-08-03 16:15:00,10.831,67.32,8.333
2026-08-03 16:30:00,9.139,64.42,8.755
2026-08-03 16:45:00,13.413,64.75,9.233
2026-08-03 17:00:00,13.718,68.53,10.193
2026-08-03 17:15:00,19.424,68.71,10.475
2026-08-03 17:30:00,15.232,68.93,10.81
2026-08-03 17:45:00,18.108,69.16,11.169
2026-08-03 18:00:00,17.838,69.9,12.304
2026-08-03 18:15:00,21.898,69.92,12.339
2026-08-03 18:30:00,13.758,66.96,12.511
2026-08-03 18:45:00,15.257,67.03,12.61
2026-08-03 19:00:00,14.012,64.6,13.539
2026-08-03 19:15:00,15.629,67.54,13.364
2026-08-03 19:30:00,16.128,67.46,13.254
2026-08-03 19:45:00,13.367,64.42,13.275
2026-08-03 20:00:00,10.715,64.52,13.423
2026-08-03 20:15:00,8.924,64.33,13.142
2026-08-03 20:30:00,6.748,61.1,12.914
2026-08-03 20:45:00,8.992,57.77,12.56
2026-08-03 21:00:00,7.72,57.57,12.291
2026-08-03 21:15:00,6.314,57.24,11.849
2026-08-03 21:30:00,5.816,53.93,11.572
2026-08-03 21:45:00,4.103,53.64,11.198
2026-08-03 22:00:00,3.439,50.38,11.015
2026-08-03 22:15:00,4.036,46.93,10.599
2026-08-03 22:30:00,3.417,49.88,10.386
2026-08-03 22:45:00,4.035,46.47,10.045
2026-08-03 23:00:00,3.157,46.35,9.894
2026-08-03 23:15:00,2.774,46.13,9.637
2026-08-03 23:30:00,3.823,49.14,9.456
2026-08-03 23:45:00,3.518,45.82,9.258
