hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-30 00:00:00,4.649,42.78,9.396
2026-07-30 00:15:00,3.786,39.45,9.189
2026-07-30 00:30:00,3.853,42.5,9.061
2026-07-30 00:45:00,1.429,38.35,8.941
2026-07-30 01:00:00,0.577,38.35,8.811
2026-07-30 01:15:00,0.526,38.35,8.693
2026-07-30 01:30:00,1.842,38.35,8.646
2026-07-30 01:45:00,1.055,38.35,8.578
2026-07-30 02:00:00,0.621,38.35,8.532
2026-07-30 02:15:00,0.326,38.35,8.466
2026-07-30 02:30:00,0.286,38.35,8.456
2026-07-30 02:45:00,0.318,38.35,8.441
2026-07-30 03:00:00,0.293,38.35,8.353
2026-07-30 03:15:00,0.474,38.35,8.362
2026-07-30 03:30:00,1.03,38.35,8.417
2026-07-30 03:45:00,0.997,38.35,8.468
2026-07-30 04:00:00,0.393,38.35,8.461
2026-07-30 04:15:00,0.35,38.35,8.543
2026-07-30 04:30:00,0.308,38.35,8.719
2026-07-30 04:45:00,0.37,38.35,8.932
2026-07-30 05:00:00,0.358,38.35,8.963
2026-07-30 05:15:00,0.788,38.35,9.305
2026-07-30 05:30:00,2.54,38.35,9.594
2026-07-30 05:45:00,0.863,38.35,9.962
2026-07-30 06:00:00,4.941,40.67,10.59
2026-07-30 06:15:00,4.369,44.08,10.924
2026-07-30 06:30:00,5.994,41.09,11.065
2026-07-30 06:45:00,6.884,47.32,11.074
2026-07-30 07:00:00,5.349,51.18,12.011
2026-07-30 07:15:00,4.236,51.06,11.861
2026-07-30 07:30:00,7.5,57.1,11.668
2026-07-30 07:45:00,13.994,63.0,11.243
2026-07-30 08:00:00,15.0,63.3,11.68
2026-07-30 08:15:00,7.689,59.8,11.12
2026-07-30 08:30:00,8.986,59.45,10.64
2026-07-30 08:45:00,10.329,59.02,10.046
2026-07-30 09:00:00,9.77,58.71,9.615
2026-07-30 09:15:00,10.004,58.26,8.993
2026-07-30 09:30:00,8.872,57.94,8.56
2026-07-30 09:45:00,9.808,57.64,8.134
2026-07-30 10:00:00,8.412,57.15,7.465
2026-07-30 10:15:00,10.866,56.88,7.086
2026-07-30 10:30:00,8.378,59.92,6.845
2026-07-30 10:45:00,13.591,56.52,6.591
2026-07-30 11:00:00,10.208,56.11,6.024
2026-07-30 11:15:00,7.098,59.2,5.817
2026-07-30 11:30:00,9.755,59.12,5.712
2026-07-30 11:45:00,7.361,59.04,5.597
2026-07-30 12:00:00,10.793,58.7,5.1
2026-07-30 12:15:00,11.29,58.61,4.975
2026-07-30 12:30:00,10.822,61.86,4.953
2026-07-30 12:45:00,11.96,61.83,4.905
2026-07-30 13:00:00,10.027,61.52,4.449
2026-07-30 13:15:00,11.526,61.62,4.597
2026-07-30 13:30:00,11.619,61.7,4.726
2026-07-30 13:45:00,9.12,61.83,4.917
2026-07-30 14:00:00,12.246,64.98,4.731
2026-07-30 14:15:00,11.023,65.21,5.091
2026-07-30 14:30:00,9.206,65.45,5.465
2026-07-30 14:45:00,8.902,65.74,5.906
2026-07-30 15:00:00,12.539,65.82,6.02
2026-07-30 15:15:00,13.734,66.17,6.557
2026-07-30 15:30:00,15.592,66.45,7.002
2026-07-30 15:45:00,15.183,63.62,7.561
2026-07-30 16:00:00,15.648,63.79,7.822
2026-07-30 16:15:00,13.445,67.32,8.333
2026-07-30 16:30:00,16.059,67.59,8.755
2026-07-30 16:45:00,19.397,64.75,9.233
2026-07-30 17:00:00,19.49,65.39,10.193
2026-07-30 17:15:00,20.826,68.71,10.475
2026-07-30 17:30:00,18.336,65.81,10.81
2026-07-30 17:45:00,19.222,66.05,11.169
2026-07-30 18:00:00,14.395,66.82,12.304
2026-07-30 18:15:00,24.03,66.84,12.339
2026-07-30 18:30:00,18.153,66.96,12.511
2026-07-30 18:45:00,16.293,63.95,12.61
2026-07-30 19:00:00,18.927,64.6,13.539
2026-07-30 19:15:00,12.429,64.48,13.364
2026-07-30 19:30:00,9.454,61.35,13.254
2026-07-30 19:45:00,12.163,61.36,13.275
2026-07-30 20:00:00,10.619,61.47,13.423
2026-07-30 20:15:00,9.087,61.27,13.142
2026-07-30 20:30:00,9.265,61.1,12.914
2026-07-30 20:45:00,9.204,60.84,12.56
2026-07-30 21:00:00,8.792,57.57,12.291
2026-07-30 21:15:00,9.992,57.24,11.849
2026-07-30 21:30:00,4.882,53.93,11.572
2026-07-30 21:45:00,5.229,53.64,11.198
2026-07-30 22:00:00,4.296,50.38,11.015
2026-07-30 22:15:00,3.63,46.93,10.599
2026-07-30 22:30:00,2.597,38.35,10.386
2026-07-30 22:45:00,1.949,38.35,10.045
2026-07-30 23:00:00,2.06,38.35,9.894
2026-07-30 23:15:00,3.442,42.99,9.637
2026-07-30 23:30:00,3.431,42.83,9.456
2026-07-30 23:45:00,2.777,42.67,9.258
