hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-26 00:00:00,2.917,39.63,9.396
2026-06-26 00:15:00,2.507,38.35,9.189
2026-06-26 00:30:00,2.997,38.35,9.061
2026-06-26 00:45:00,6.181,42.4,8.941
2026-06-26 01:00:00,2.692,38.35,8.811
2026-06-26 01:15:00,3.082,38.35,8.693
2026-06-26 01:30:00,4.339,38.97,8.646
2026-06-26 01:45:00,2.266,38.35,8.578
2026-06-26 02:00:00,0.472,38.35,8.532
2026-06-26 02:15:00,0.413,38.35,8.466
2026-06-26 02:30:00,0.397,38.35,8.456
2026-06-26 02:45:00,0.339,38.35,8.441
2026-06-26 03:00:00,0.397,38.35,8.353
2026-06-26 03:15:00,0.445,38.35,8.362
2026-06-26 03:30:00,0.368,38.35,8.417
2026-06-26 03:45:00,1.095,38.35,8.468
2026-06-26 04:00:00,0.816,38.35,8.461
2026-06-26 04:15:00,0.723,38.35,8.543
2026-06-26 04:30:00,0.369,38.35,8.719
2026-06-26 04:45:00,0.421,38.35,8.932
2026-06-26 05:00:00,0.359,38.35,8.963
2026-06-26 05:15:00,0.374,38.35,9.305
2026-06-26 05:30:00,0.321,38.35,9.594
2026-06-26 05:45:00,0.799,38.35,9.962
2026-06-26 06:00:00,1.636,38.35,10.59
2026-06-26 06:15:00,4.149,38.35,10.924
2026-06-26 06:30:00,4.418,44.2,11.065
2026-06-26 06:45:00,6.041,47.32,11.074
2026-06-26 07:00:00,4.2,51.18,12.011
2026-06-26 07:15:00,5.54,54.15,11.861
2026-06-26 07:30:00,8.622,57.1,11.668
2026-06-26 07:45:00,10.668,59.89,11.243
2026-06-26 08:00:00,15.611,60.21,11.68
2026-06-26 08:15:00,21.785,62.91,11.12
2026-06-26 08:30:00,18.128,62.57,10.64
2026-06-26 08:45:00,17.617,62.16,10.046
2026-06-26 09:00:00,20.608,65.0,9.615
2026-06-26 09:15:00,16.666,64.58,8.993
2026-06-26 09:30:00,20.114,61.12,8.56
2026-06-26 09:45:00,13.071,60.82,8.134
2026-06-26 10:00:00,14.439,60.35,7.465
2026-06-26 10:15:00,11.17,63.3,7.086
2026-06-26 10:30:00,13.866,63.13,6.845
2026-06-26 10:45:00,14.023,62.96,6.591
2026-06-26 11:00:00,12.592,62.58,6.024
2026-06-26 11:15:00,11.169,62.44,5.817
2026-06-26 11:30:00,12.574,62.37,5.712
2026-06-26 11:45:00,11.011,65.54,5.597
2026-06-26 12:00:00,16.722,61.96,5.1
2026-06-26 12:15:00,12.761,65.14,4.975
2026-06-26 12:30:00,11.329,65.12,4.953
2026-06-26 12:45:00,12.054,61.83,4.905
2026-06-26 13:00:00,11.396,61.52,4.449
2026-06-26 13:15:00,9.74,61.62,4.597
2026-06-26 13:30:00,13.89,61.7,4.726
2026-06-26 13:45:00,10.852,65.1,4.917
2026-06-26 14:00:00,11.167,61.71,4.731
2026-06-26 14:15:00,12.601,65.21,5.091
2026-06-26 14:30:00,12.63,62.2,5.465
2026-06-26 14:45:00,14.512,62.5,5.906
2026-06-26 15:00:00,15.756,62.58,6.02
2026-06-26 15:15:00,14.85,66.17,6.557
2026-06-26 15:30:00,17.276,66.45,7.002
2026-06-26 15:45:00,19.071,66.82,7.561
2026-06-26 16:00:00,21.181,66.99,7.822
2026-06-26 16:15:00,22.341,67.32,8.333
2026-06-26 16:30:00,19.661,67.59,8.755
2026-06-26 16:45:00,17.902,67.9,9.233
2026-06-26 17:00:00,20.83,65.39,10.193
2026-06-26 17:15:00,12.463,65.59,10.475
2026-06-26 17:30:00,16.502,65.81,10.81
2026-06-26 17:45:00,22.471,66.05,11.169
2026-06-26 18:00:00,24.937,66.82,12.304
2026-06-26 18:15:00,17.364,63.76,12.339
2026-06-26 18:30:00,16.683,63.88,12.511
2026-06-26 18:45:00,15.946,63.95,12.61
2026-06-26 19:00:00,11.637,61.55,13.539
2026-06-26 19:15:00,15.147,61.43,13.364
2026-06-26 19:30:00,8.331,58.29,13.254
2026-06-26 19:45:00,7.164,55.25,13.275
2026-06-26 20:00:00,11.12,58.42,13.423
2026-06-26 20:15:00,7.816,58.21,13.142
2026-06-26 20:30:00,7.727,54.97,12.914
2026-06-26 20:45:00,9.525,57.77,12.56
2026-06-26 21:00:00,10.137,57.57,12.291
2026-06-26 21:15:00,7.956,57.24,11.849
2026-06-26 21:30:00,7.73,57.03,11.572
2026-06-26 21:45:00,9.538,56.75,11.198
2026-06-26 22:00:00,7.807,53.5,11.015
2026-06-26 22:15:00,5.94,50.05,10.599
2026-06-26 22:30:00,4.761,43.62,10.386
2026-06-26 22:45:00,3.703,46.47,10.045
2026-06-26 23:00:00,4.57,52.63,9.894
2026-06-26 23:15:00,4.278,42.99,9.637
2026-06-26 23:30:00,4.031,45.99,9.456
2026-06-26 23:45:00,4.37,45.82,9.258
