hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-13 00:00:00,4.958,45.94,9.396
2026-07-13 00:15:00,3.759,42.61,9.189
2026-07-13 00:30:00,1.656,38.35,9.061
2026-07-13 00:45:00,0.546,38.35,8.941
2026-07-13 01:00:00,0.415,38.35,8.811
2026-07-13 01:15:00,0.516,38.35,8.693
2026-07-13 01:30:00,0.396,38.35,8.646
2026-07-13 01:45:00,0.423,38.35,8.578
2026-07-13 02:00:00,0.406,38.35,8.532
2026-07-13 02:15:00,0.461,38.35,8.466
2026-07-13 02:30:00,0.289,38.35,8.456
2026-07-13 02:45:00,0.44,38.35,8.441
2026-07-13 03:00:00,0.382,38.35,8.353
2026-07-13 03:15:00,0.367,38.35,8.362
2026-07-13 03:30:00,0.401,38.35,8.417
2026-07-13 03:45:00,0.486,38.35,8.468
2026-07-13 04:00:00,0.409,38.35,8.461
2026-07-13 04:15:00,0.5,38.35,8.543
2026-07-13 04:30:00,0.626,38.35,8.719
2026-07-13 04:45:00,1.178,38.35,8.932
2026-07-13 05:00:00,0.417,38.35,8.963
2026-07-13 05:15:00,0.617,38.35,9.305
2026-07-13 05:30:00,0.346,38.35,9.594
2026-07-13 05:45:00,1.577,38.35,9.962
2026-07-13 06:00:00,3.832,38.35,10.59
2026-07-13 06:15:00,3.623,38.35,10.924
2026-07-13 06:30:00,5.396,44.2,11.065
2026-07-13 06:45:00,5.679,50.43,11.074
2026-07-13 07:00:00,5.481,51.18,12.011
2026-07-13 07:15:00,3.739,54.15,11.861
2026-07-13 07:30:00,7.611,57.1,11.668
2026-07-13 07:45:00,10.493,63.0,11.243
2026-07-13 08:00:00,12.061,63.3,11.68
2026-07-13 08:15:00,12.159,62.91,11.12
2026-07-13 08:30:00,12.642,62.57,10.64
2026-07-13 08:45:00,11.484,62.16,10.046
2026-07-13 09:00:00,12.001,61.86,9.615
2026-07-13 09:15:00,12.818,64.58,8.993
2026-07-13 09:30:00,10.533,64.29,8.56
2026-07-13 09:45:00,7.694,60.82,8.134
2026-07-13 10:00:00,9.296,63.55,7.465
2026-07-13 10:15:00,9.215,63.3,7.086
2026-07-13 10:30:00,8.875,63.13,6.845
2026-07-13 10:45:00,10.222,59.74,6.591
2026-07-13 11:00:00,9.204,62.58,6.024
2026-07-13 11:15:00,9.759,62.44,5.817
2026-07-13 11:30:00,12.201,62.37,5.712
2026-07-13 11:45:00,10.031,62.29,5.597
2026-07-13 12:00:00,7.821,65.22,5.1
2026-07-13 12:15:00,10.398,65.14,4.975
2026-07-13 12:30:00,7.631,65.12,4.953
2026-07-13 12:45:00,8.344,61.83,4.905
2026-07-13 13:00:00,10.056,58.24,4.449
2026-07-13 13:15:00,10.198,61.62,4.597
2026-07-13 13:30:00,8.154,64.97,4.726
2026-07-13 13:45:00,8.299,65.1,4.917
2026-07-13 14:00:00,6.906,64.98,4.731
2026-07-13 14:15:00,7.146,61.95,5.091
2026-07-13 14:30:00,7.751,65.45,5.465
2026-07-13 14:45:00,9.937,62.5,5.906
2026-07-13 15:00:00,11.842,62.58,6.02
2026-07-13 15:15:00,10.668,66.17,6.557
2026-07-13 15:30:00,10.503,63.24,7.002
2026-07-13 15:45:00,12.374,63.62,7.561
2026-07-13 16:00:00,14.104,63.79,7.822
2026-07-13 16:15:00,12.244,67.32,8.333
2026-07-13 16:30:00,9.957,64.42,8.755
2026-07-13 16:45:00,11.345,64.75,9.233
2026-07-13 17:00:00,23.758,68.53,10.193
2026-07-13 17:15:00,18.108,68.71,10.475
2026-07-13 17:30:00,17.214,68.93,10.81
2026-07-13 17:45:00,17.951,69.16,11.169
2026-07-13 18:00:00,20.116,69.9,12.304
2026-07-13 18:15:00,18.927,69.92,12.339
2026-07-13 18:30:00,13.602,66.96,12.511
2026-07-13 18:45:00,14.572,67.03,12.61
2026-07-13 19:00:00,22.545,64.6,13.539
2026-07-13 19:15:00,19.099,67.54,13.364
2026-07-13 19:30:00,19.568,67.46,13.254
2026-07-13 19:45:00,14.638,64.42,13.275
2026-07-13 20:00:00,10.287,64.52,13.423
2026-07-13 20:15:00,10.298,64.33,13.142
2026-07-13 20:30:00,8.191,61.1,12.914
2026-07-13 20:45:00,7.337,57.77,12.56
2026-07-13 21:00:00,7.521,57.57,12.291
2026-07-13 21:15:00,6.211,57.24,11.849
2026-07-13 21:30:00,5.629,53.93,11.572
2026-07-13 21:45:00,4.307,53.64,11.198
2026-07-13 22:00:00,4.101,50.38,11.015
2026-07-13 22:15:00,3.551,46.93,10.599
2026-07-13 22:30:00,3.17,49.88,10.386
2026-07-13 22:45:00,3.237,46.47,10.045
2026-07-13 23:00:00,3.962,46.35,9.894
2026-07-13 23:15:00,3.234,46.13,9.637
2026-07-13 23:30:00,3.71,49.14,9.456
2026-07-13 23:45:00,3.307,45.82,9.258
