hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-09 00:00:00,6.334,39.63,9.396
2026-08-09 00:15:00,2.318,38.35,9.189
2026-08-09 00:30:00,3.329,38.35,9.061
2026-08-09 00:45:00,4.176,38.35,8.941
2026-08-09 01:00:00,3.939,38.35,8.811
2026-08-09 01:15:00,1.413,38.35,8.693
2026-08-09 01:30:00,0.65,38.35,8.646
2026-08-09 01:45:00,0.501,38.35,8.578
2026-08-09 02:00:00,0.488,38.35,8.532
2026-08-09 02:15:00,0.386,38.35,8.466
2026-08-09 02:30:00,0.424,38.35,8.456
2026-08-09 02:45:00,0.933,38.35,8.441
2026-08-09 03:00:00,1.444,38.35,8.353
2026-08-09 03:15:00,2.913,38.35,8.362
2026-08-09 03:30:00,2.055,38.35,8.417
2026-08-09 03:45:00,0.398,38.35,8.468
2026-08-09 04:00:00,0.544,38.35,8.461
2026-08-09 04:15:00,0.406,38.35,8.543
2026-08-09 04:30:00,0.491,38.35,8.719
2026-08-09 04:45:00,0.48,38.35,8.932
2026-08-09 05:00:00,0.391,38.35,8.963
2026-08-09 05:15:00,0.424,38.35,9.305
2026-08-09 05:30:00,0.409,38.35,9.594
2026-08-09 05:45:00,0.426,38.35,9.962
2026-08-09 06:00:00,0.981,38.35,10.59
2026-08-09 06:15:00,2.74,38.35,10.924
2026-08-09 06:30:00,4.035,38.35,11.065
2026-08-09 06:45:00,2.866,38.35,11.074
2026-08-09 07:00:00,0.372,38.35,12.011
2026-08-09 07:15:00,0.837,38.35,11.861
2026-08-09 07:30:00,2.661,44.71,11.668
2026-08-09 07:45:00,3.886,47.46,11.243
2026-08-09 08:00:00,8.285,54.01,11.68
2026-08-09 08:15:00,11.366,56.69,11.12
2026-08-09 08:30:00,11.214,59.45,10.64
2026-08-09 08:45:00,18.037,62.16,10.046
2026-08-09 09:00:00,20.416,65.0,9.615
2026-08-09 09:15:00,22.419,64.58,8.993
2026-08-09 09:30:00,21.59,61.12,8.56
2026-08-09 09:45:00,19.75,60.82,8.134
2026-08-09 10:00:00,16.397,63.55,7.465
2026-08-09 10:15:00,15.597,66.51,7.086
2026-08-09 10:30:00,14.938,66.35,6.845
2026-08-09 10:45:00,11.716,66.19,6.591
2026-08-09 11:00:00,11.498,65.82,6.024
2026-08-09 11:15:00,13.03,65.68,5.817
2026-08-09 11:30:00,11.83,65.62,5.712
2026-08-09 11:45:00,18.87,62.29,5.597
2026-08-09 12:00:00,18.034,65.22,5.1
2026-08-09 12:15:00,16.199,65.14,4.975
2026-08-09 12:30:00,16.424,65.12,4.953
2026-08-09 12:45:00,13.241,65.09,4.905
2026-08-09 13:00:00,22.452,64.79,4.449
2026-08-09 13:15:00,18.148,68.16,4.597
2026-08-09 13:30:00,15.344,68.24,4.726
2026-08-09 13:45:00,12.355,68.36,4.917
2026-08-09 14:00:00,16.221,64.98,4.731
2026-08-09 14:15:00,16.466,65.21,5.091
2026-08-09 14:30:00,18.436,65.45,5.465
2026-08-09 14:45:00,20.975,65.74,5.906
2026-08-09 15:00:00,22.95,69.05,6.02
2026-08-09 15:15:00,23.258,66.17,6.557
2026-08-09 15:30:00,20.142,66.45,7.002
2026-08-09 15:45:00,22.115,66.82,7.561
2026-08-09 16:00:00,22.666,66.99,7.822
2026-08-09 16:15:00,21.457,67.32,8.333
2026-08-09 16:30:00,18.531,67.59,8.755
2026-08-09 16:45:00,21.979,64.75,9.233
2026-08-09 17:00:00,25.305,65.39,10.193
2026-08-09 17:15:00,23.632,65.59,10.475
2026-08-09 17:30:00,31.535,65.81,10.81
2026-08-09 17:45:00,33.74,66.05,11.169
2026-08-09 18:00:00,27.313,63.74,12.304
2026-08-09 18:15:00,23.261,66.84,12.339
2026-08-09 18:30:00,22.729,63.88,12.511
2026-08-09 18:45:00,17.425,63.95,12.61
2026-08-09 19:00:00,15.198,64.6,13.539
2026-08-09 19:15:00,20.899,61.43,13.364
2026-08-09 19:30:00,17.684,61.35,13.254
2026-08-09 19:45:00,12.504,61.36,13.275
2026-08-09 20:00:00,11.205,58.42,13.423
2026-08-09 20:15:00,15.384,61.27,13.142
2026-08-09 20:30:00,12.519,61.1,12.914
2026-08-09 20:45:00,10.492,57.77,12.56
2026-08-09 21:00:00,11.22,54.49,12.291
2026-08-09 21:15:00,10.518,54.14,11.849
2026-08-09 21:30:00,8.455,53.93,11.572
2026-08-09 21:45:00,9.778,50.53,11.198
2026-08-09 22:00:00,9.138,50.38,11.015
2026-08-09 22:15:00,4.551,50.05,10.599
2026-08-09 22:30:00,8.035,53.01,10.386
2026-08-09 22:45:00,5.739,49.61,10.045
2026-08-09 23:00:00,6.646,49.49,9.894
2026-08-09 23:15:00,4.462,42.99,9.637
2026-08-09 23:30:00,2.399,38.35,9.456
2026-08-09 23:45:00,3.558,42.67,9.258
