hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-11 00:00:00,3.871,42.78,9.396
2026-08-11 00:15:00,2.466,39.45,9.189
2026-08-11 00:30:00,0.677,38.35,9.061
2026-08-11 00:45:00,1.384,38.35,8.941
2026-08-11 01:00:00,0.361,38.35,8.811
2026-08-11 01:15:00,0.279,38.35,8.693
2026-08-11 01:30:00,0.257,38.35,8.646
2026-08-11 01:45:00,0.22,38.35,8.578
2026-08-11 02:00:00,0.306,38.35,8.532
2026-08-11 02:15:00,0.603,38.35,8.466
2026-08-11 02:30:00,1.64,38.35,8.456
2026-08-11 02:45:00,0.988,38.35,8.441
2026-08-11 03:00:00,0.408,38.35,8.353
2026-08-11 03:15:00,0.303,38.35,8.362
2026-08-11 03:30:00,0.297,38.35,8.417
2026-08-11 03:45:00,0.29,38.35,8.468
2026-08-11 04:00:00,0.263,38.35,8.461
2026-08-11 04:15:00,0.237,38.35,8.543
2026-08-11 04:30:00,0.256,38.35,8.719
2026-08-11 04:45:00,0.825,38.35,8.932
2026-08-11 05:00:00,0.819,38.35,8.963
2026-08-11 05:15:00,0.228,38.35,9.305
2026-08-11 05:30:00,0.282,38.35,9.594
2026-08-11 05:45:00,1.405,38.35,9.962
2026-08-11 06:00:00,4.29,43.8,10.59
2026-08-11 06:15:00,3.493,44.08,10.924
2026-08-11 06:30:00,3.261,41.09,11.065
2026-08-11 06:45:00,3.361,44.21,11.074
2026-08-11 07:00:00,2.982,48.09,12.011
2026-08-11 07:15:00,2.321,51.06,11.861
2026-08-11 07:30:00,7.828,60.2,11.668
2026-08-11 07:45:00,11.085,63.0,11.243
2026-08-11 08:00:00,8.486,63.3,11.68
2026-08-11 08:15:00,6.038,59.8,11.12
2026-08-11 08:30:00,6.057,56.33,10.64
2026-08-11 08:45:00,7.635,59.02,10.046
2026-08-11 09:00:00,7.591,58.71,9.615
2026-08-11 09:15:00,7.482,58.26,8.993
2026-08-11 09:30:00,5.61,57.94,8.56
2026-08-11 09:45:00,6.335,57.64,8.134
2026-08-11 10:00:00,5.594,57.15,7.465
2026-08-11 10:15:00,6.485,56.88,7.086
2026-08-11 10:30:00,8.421,53.48,6.845
2026-08-11 10:45:00,5.973,56.52,6.591
2026-08-11 11:00:00,7.928,59.34,6.024
2026-08-11 11:15:00,6.546,59.2,5.817
2026-08-11 11:30:00,9.635,59.12,5.712
2026-08-11 11:45:00,7.085,62.29,5.597
2026-08-11 12:00:00,5.46,65.22,5.1
2026-08-11 12:15:00,9.618,61.87,4.975
2026-08-11 12:30:00,6.195,61.86,4.953
2026-08-11 12:45:00,6.965,61.83,4.905
2026-08-11 13:00:00,5.348,58.24,4.449
2026-08-11 13:15:00,8.521,58.34,4.597
2026-08-11 13:30:00,7.22,61.7,4.726
2026-08-11 13:45:00,8.139,61.83,4.917
2026-08-11 14:00:00,7.67,61.71,4.731
2026-08-11 14:15:00,7.69,58.69,5.091
2026-08-11 14:30:00,5.639,55.7,5.465
2026-08-11 14:45:00,5.214,59.26,5.906
2026-08-11 15:00:00,6.565,59.34,6.02
2026-08-11 15:15:00,8.014,59.72,6.557
2026-08-11 15:30:00,8.934,60.03,7.002
2026-08-11 15:45:00,10.281,60.42,7.561
2026-08-11 16:00:00,9.078,63.79,7.822
2026-08-11 16:15:00,13.55,64.14,8.333
2026-08-11 16:30:00,11.216,64.42,8.755
2026-08-11 16:45:00,13.109,67.9,9.233
2026-08-11 17:00:00,13.505,68.53,10.193
2026-08-11 17:15:00,16.402,65.59,10.475
2026-08-11 17:30:00,14.92,65.81,10.81
2026-08-11 17:45:00,12.754,66.05,11.169
2026-08-11 18:00:00,15.004,66.82,12.304
2026-08-11 18:15:00,14.1,66.84,12.339
2026-08-11 18:30:00,13.248,66.96,12.511
2026-08-11 18:45:00,12.86,63.95,12.61
2026-08-11 19:00:00,14.019,64.6,13.539
2026-08-11 19:15:00,7.803,61.43,13.364
2026-08-11 19:30:00,7.566,61.35,13.254
2026-08-11 19:45:00,7.869,61.36,13.275
2026-08-11 20:00:00,7.25,58.42,13.423
2026-08-11 20:15:00,5.474,55.15,13.142
2026-08-11 20:30:00,5.762,54.97,12.914
2026-08-11 20:45:00,5.818,54.69,12.56
2026-08-11 21:00:00,6.184,57.57,12.291
2026-08-11 21:15:00,7.2,57.24,11.849
2026-08-11 21:30:00,5.099,57.03,11.572
2026-08-11 21:45:00,5.032,56.75,11.198
2026-08-11 22:00:00,5.245,56.61,11.015
2026-08-11 22:15:00,3.399,50.05,10.599
2026-08-11 22:30:00,3.86,46.75,10.386
2026-08-11 22:45:00,2.508,46.47,10.045
2026-08-11 23:00:00,3.545,46.35,9.894
2026-08-11 23:15:00,3.041,46.13,9.637
2026-08-11 23:30:00,1.981,42.83,9.456
2026-08-11 23:45:00,1.632,42.67,9.258
