hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-04 00:00:00,5.24,42.78,9.396
2026-06-04 00:15:00,3.892,39.45,9.189
2026-06-04 00:30:00,4.542,42.5,9.061
2026-06-04 00:45:00,1.463,38.35,8.941
2026-06-04 01:00:00,0.443,38.35,8.811
2026-06-04 01:15:00,0.502,38.35,8.693
2026-06-04 01:30:00,2.132,38.35,8.646
2026-06-04 01:45:00,0.806,38.35,8.578
2026-06-04 02:00:00,0.619,38.35,8.532
2026-06-04 02:15:00,0.383,38.35,8.466
2026-06-04 02:30:00,0.356,38.35,8.456
2026-06-04 02:45:00,0.344,38.35,8.441
2026-06-04 03:00:00,0.278,38.35,8.353
2026-06-04 03:15:00,0.632,38.35,8.362
2026-06-04 03:30:00,1.156,38.35,8.417
2026-06-04 03:45:00,1.024,38.35,8.468
2026-06-04 04:00:00,0.401,38.35,8.461
2026-06-04 04:15:00,0.258,38.35,8.543
2026-06-04 04:30:00,0.376,38.35,8.719
2026-06-04 04:45:00,0.316,38.35,8.932
2026-06-04 05:00:00,0.358,38.35,8.963
2026-06-04 05:15:00,1.295,38.35,9.305
2026-06-04 05:30:00,3.012,38.35,9.594
2026-06-04 05:45:00,0.55,38.35,9.962
2026-06-04 06:00:00,4.709,40.67,10.59
2026-06-04 06:15:00,5.129,44.08,10.924
2026-06-04 06:30:00,5.148,41.09,11.065
2026-06-04 06:45:00,7.161,47.32,11.074
2026-06-04 07:00:00,4.196,51.18,12.011
2026-06-04 07:15:00,5.937,51.06,11.861
2026-06-04 07:30:00,7.329,57.1,11.668
2026-06-04 07:45:00,14.219,63.0,11.243
2026-06-04 08:00:00,13.364,63.3,11.68
2026-06-04 08:15:00,8.932,59.8,11.12
2026-06-04 08:30:00,9.978,59.45,10.64
2026-06-04 08:45:00,10.808,59.02,10.046
2026-06-04 09:00:00,10.536,58.71,9.615
2026-06-04 09:15:00,9.738,58.26,8.993
2026-06-04 09:30:00,8.467,57.94,8.56
2026-06-04 09:45:00,10.445,57.64,8.134
2026-06-04 10:00:00,9.833,57.15,7.465
2026-06-04 10:15:00,10.74,56.88,7.086
2026-06-04 10:30:00,8.582,59.92,6.845
2026-06-04 10:45:00,11.762,56.52,6.591
2026-06-04 11:00:00,12.303,56.11,6.024
2026-06-04 11:15:00,9.362,59.2,5.817
2026-06-04 11:30:00,9.46,59.12,5.712
2026-06-04 11:45:00,9.424,59.04,5.597
2026-06-04 12:00:00,11.999,58.7,5.1
2026-06-04 12:15:00,11.911,58.61,4.975
2026-06-04 12:30:00,10.857,61.86,4.953
2026-06-04 12:45:00,13.336,61.83,4.905
2026-06-04 13:00:00,11.627,61.52,4.449
2026-06-04 13:15:00,12.952,61.62,4.597
2026-06-04 13:30:00,10.507,61.7,4.726
2026-06-04 13:45:00,8.797,61.83,4.917
2026-06-04 14:00:00,8.945,64.98,4.731
2026-06-04 14:15:00,10.994,65.21,5.091
2026-06-04 14:30:00,12.229,65.45,5.465
2026-06-04 14:45:00,11.516,65.74,5.906
2026-06-04 15:00:00,16.201,65.82,6.02
2026-06-04 15:15:00,21.491,66.17,6.557
2026-06-04 15:30:00,26.035,66.45,7.002
2026-06-04 15:45:00,15.458,63.62,7.561
2026-06-04 16:00:00,14.288,63.79,7.822
2026-06-04 16:15:00,13.413,67.32,8.333
2026-06-04 16:30:00,19.44,67.59,8.755
2026-06-04 16:45:00,18.281,64.75,9.233
2026-06-04 17:00:00,23.424,65.39,10.193
2026-06-04 17:15:00,27.301,68.71,10.475
2026-06-04 17:30:00,24.107,65.81,10.81
2026-06-04 17:45:00,25.677,66.05,11.169
2026-06-04 18:00:00,21.574,66.82,12.304
2026-06-04 18:15:00,19.775,66.84,12.339
2026-06-04 18:30:00,18.45,66.96,12.511
2026-06-04 18:45:00,19.37,63.95,12.61
2026-06-04 19:00:00,16.399,64.6,13.539
2026-06-04 19:15:00,12.615,64.48,13.364
2026-06-04 19:30:00,11.534,61.35,13.254
2026-06-04 19:45:00,12.301,61.36,13.275
2026-06-04 20:00:00,12.712,61.47,13.423
2026-06-04 20:15:00,8.916,61.27,13.142
2026-06-04 20:30:00,8.167,61.1,12.914
2026-06-04 20:45:00,9.67,60.84,12.56
2026-06-04 21:00:00,10.059,57.57,12.291
2026-06-04 21:15:00,8.688,57.24,11.849
2026-06-04 21:30:00,4.969,53.93,11.572
2026-06-04 21:45:00,5.046,53.64,11.198
2026-06-04 22:00:00,4.736,50.38,11.015
2026-06-04 22:15:00,4.286,46.93,10.599
2026-06-04 22:30:00,2.48,38.35,10.386
2026-06-04 22:45:00,2.088,38.35,10.045
2026-06-04 23:00:00,2.306,38.35,9.894
2026-06-04 23:15:00,3.382,42.99,9.637
2026-06-04 23:30:00,2.973,42.83,9.456
2026-06-04 23:45:00,3.263,42.67,9.258
