hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-09 00:00:00,5.77,42.78,9.396
2026-07-09 00:15:00,3.993,39.45,9.189
2026-07-09 00:30:00,3.563,42.5,9.061
2026-07-09 00:45:00,1.139,38.35,8.941
2026-07-09 01:00:00,0.488,38.35,8.811
2026-07-09 01:15:00,0.667,38.35,8.693
2026-07-09 01:30:00,2.248,38.35,8.646
2026-07-09 01:45:00,0.779,38.35,8.578
2026-07-09 02:00:00,0.691,38.35,8.532
2026-07-09 02:15:00,0.337,38.35,8.466
2026-07-09 02:30:00,0.315,38.35,8.456
2026-07-09 02:45:00,0.435,38.35,8.441
2026-07-09 03:00:00,0.363,38.35,8.353
2026-07-09 03:15:00,0.588,38.35,8.362
2026-07-09 03:30:00,1.249,38.35,8.417
2026-07-09 03:45:00,1.106,38.35,8.468
2026-07-09 04:00:00,0.344,38.35,8.461
2026-07-09 04:15:00,0.341,38.35,8.543
2026-07-09 04:30:00,0.363,38.35,8.719
2026-07-09 04:45:00,0.328,38.35,8.932
2026-07-09 05:00:00,0.413,38.35,8.963
2026-07-09 05:15:00,1.25,38.35,9.305
2026-07-09 05:30:00,3.133,38.35,9.594
2026-07-09 05:45:00,0.758,38.35,9.962
2026-07-09 06:00:00,4.561,40.67,10.59
2026-07-09 06:15:00,4.308,44.08,10.924
2026-07-09 06:30:00,4.959,41.09,11.065
2026-07-09 06:45:00,6.666,47.32,11.074
2026-07-09 07:00:00,5.014,51.18,12.011
2026-07-09 07:15:00,3.571,51.06,11.861
2026-07-09 07:30:00,5.72,57.1,11.668
2026-07-09 07:45:00,12.518,63.0,11.243
2026-07-09 08:00:00,12.434,63.3,11.68
2026-07-09 08:15:00,9.619,59.8,11.12
2026-07-09 08:30:00,7.824,59.45,10.64
2026-07-09 08:45:00,10.125,59.02,10.046
2026-07-09 09:00:00,7.224,58.71,9.615
2026-07-09 09:15:00,10.645,58.26,8.993
2026-07-09 09:30:00,8.199,57.94,8.56
2026-07-09 09:45:00,11.235,57.64,8.134
2026-07-09 10:00:00,8.242,57.15,7.465
2026-07-09 10:15:00,9.708,56.88,7.086
2026-07-09 10:30:00,7.709,59.92,6.845
2026-07-09 10:45:00,10.466,56.52,6.591
2026-07-09 11:00:00,9.096,56.11,6.024
2026-07-09 11:15:00,10.338,59.2,5.817
2026-07-09 11:30:00,11.329,59.12,5.712
2026-07-09 11:45:00,11.501,59.04,5.597
2026-07-09 12:00:00,10.428,58.7,5.1
2026-07-09 12:15:00,10.349,58.61,4.975
2026-07-09 12:30:00,10.333,61.86,4.953
2026-07-09 12:45:00,12.589,61.83,4.905
2026-07-09 13:00:00,10.321,61.52,4.449
2026-07-09 13:15:00,12.347,61.62,4.597
2026-07-09 13:30:00,10.389,61.7,4.726
2026-07-09 13:45:00,9.839,61.83,4.917
2026-07-09 14:00:00,10.511,64.98,4.731
2026-07-09 14:15:00,12.154,65.21,5.091
2026-07-09 14:30:00,10.1,65.45,5.465
2026-07-09 14:45:00,8.525,65.74,5.906
2026-07-09 15:00:00,14.5,65.82,6.02
2026-07-09 15:15:00,12.915,66.17,6.557
2026-07-09 15:30:00,15.649,66.45,7.002
2026-07-09 15:45:00,18.372,63.62,7.561
2026-07-09 16:00:00,17.114,63.79,7.822
2026-07-09 16:15:00,17.052,67.32,8.333
2026-07-09 16:30:00,19.518,67.59,8.755
2026-07-09 16:45:00,19.635,64.75,9.233
2026-07-09 17:00:00,21.365,65.39,10.193
2026-07-09 17:15:00,26.179,68.71,10.475
2026-07-09 17:30:00,21.901,65.81,10.81
2026-07-09 17:45:00,22.09,66.05,11.169
2026-07-09 18:00:00,19.954,66.82,12.304
2026-07-09 18:15:00,17.815,66.84,12.339
2026-07-09 18:30:00,15.103,66.96,12.511
2026-07-09 18:45:00,18.627,63.95,12.61
2026-07-09 19:00:00,19.353,64.6,13.539
2026-07-09 19:15:00,19.281,64.48,13.364
2026-07-09 19:30:00,10.711,61.35,13.254
2026-07-09 19:45:00,12.781,61.36,13.275
2026-07-09 20:00:00,14.041,61.47,13.423
2026-07-09 20:15:00,16.957,61.27,13.142
2026-07-09 20:30:00,10.59,61.1,12.914
2026-07-09 20:45:00,10.218,60.84,12.56
2026-07-09 21:00:00,10.886,57.57,12.291
2026-07-09 21:15:00,7.634,57.24,11.849
2026-07-09 21:30:00,5.285,53.93,11.572
2026-07-09 21:45:00,5.049,53.64,11.198
2026-07-09 22:00:00,5.129,50.38,11.015
2026-07-09 22:15:00,4.191,46.93,10.599
2026-07-09 22:30:00,2.336,38.35,10.386
2026-07-09 22:45:00,1.864,38.35,10.045
2026-07-09 23:00:00,2.089,38.35,9.894
2026-07-09 23:15:00,3.064,42.99,9.637
2026-07-09 23:30:00,3.152,42.83,9.456
2026-07-09 23:45:00,3.436,42.67,9.258
