hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-06 00:00:00,3.974,45.94,9.396
2026-07-06 00:15:00,3.899,42.61,9.189
2026-07-06 00:30:00,1.665,38.35,9.061
2026-07-06 00:45:00,0.555,38.35,8.941
2026-07-06 01:00:00,0.451,38.35,8.811
2026-07-06 01:15:00,0.317,38.35,8.693
2026-07-06 01:30:00,0.405,38.35,8.646
2026-07-06 01:45:00,0.39,38.35,8.578
2026-07-06 02:00:00,0.347,38.35,8.532
2026-07-06 02:15:00,0.345,38.35,8.466
2026-07-06 02:30:00,0.427,38.35,8.456
2026-07-06 02:45:00,0.439,38.35,8.441
2026-07-06 03:00:00,0.324,38.35,8.353
2026-07-06 03:15:00,0.406,38.35,8.362
2026-07-06 03:30:00,0.406,38.35,8.417
2026-07-06 03:45:00,0.442,38.35,8.468
2026-07-06 04:00:00,0.396,38.35,8.461
2026-07-06 04:15:00,0.365,38.35,8.543
2026-07-06 04:30:00,0.53,38.35,8.719
2026-07-06 04:45:00,1.332,38.35,8.932
2026-07-06 05:00:00,0.419,38.35,8.963
2026-07-06 05:15:00,0.656,38.35,9.305
2026-07-06 05:30:00,0.329,38.35,9.594
2026-07-06 05:45:00,1.174,38.35,9.962
2026-07-06 06:00:00,2.267,38.35,10.59
2026-07-06 06:15:00,3.161,38.35,10.924
2026-07-06 06:30:00,3.482,44.2,11.065
2026-07-06 06:45:00,5.247,50.43,11.074
2026-07-06 07:00:00,4.084,51.18,12.011
2026-07-06 07:15:00,4.162,54.15,11.861
2026-07-06 07:30:00,7.303,57.1,11.668
2026-07-06 07:45:00,9.886,63.0,11.243
2026-07-06 08:00:00,11.128,63.3,11.68
2026-07-06 08:15:00,13.801,62.91,11.12
2026-07-06 08:30:00,10.322,62.57,10.64
2026-07-06 08:45:00,10.762,62.16,10.046
2026-07-06 09:00:00,8.516,61.86,9.615
2026-07-06 09:15:00,14.207,64.58,8.993
2026-07-06 09:30:00,15.29,64.29,8.56
2026-07-06 09:45:00,10.347,60.82,8.134
2026-07-06 10:00:00,8.852,63.55,7.465
2026-07-06 10:15:00,8.219,63.3,7.086
2026-07-06 10:30:00,6.41,63.13,6.845
2026-07-06 10:45:00,8.535,59.74,6.591
2026-07-06 11:00:00,8.024,62.58,6.024
2026-07-06 11:15:00,8.963,62.44,5.817
2026-07-06 11:30:00,11.329,62.37,5.712
2026-07-06 11:45:00,7.922,62.29,5.597
2026-07-06 12:00:00,9.115,65.22,5.1
2026-07-06 12:15:00,10.932,65.14,4.975
2026-07-06 12:30:00,8.301,65.12,4.953
2026-07-06 12:45:00,7.456,61.83,4.905
2026-07-06 13:00:00,8.609,58.24,4.449
2026-07-06 13:15:00,10.301,61.62,4.597
2026-07-06 13:30:00,8.42,64.97,4.726
2026-07-06 13:45:00,7.366,65.1,4.917
2026-07-06 14:00:00,9.18,64.98,4.731
2026-07-06 14:15:00,8.179,61.95,5.091
2026-07-06 14:30:00,7.27,65.45,5.465
2026-07-06 14:45:00,8.98,62.5,5.906
2026-07-06 15:00:00,13.281,62.58,6.02
2026-07-06 15:15:00,12.068,66.17,6.557
2026-07-06 15:30:00,10.379,63.24,7.002
2026-07-06 15:45:00,10.966,63.62,7.561
2026-07-06 16:00:00,12.221,63.79,7.822
2026-07-06 16:15:00,12.265,67.32,8.333
2026-07-06 16:30:00,11.607,64.42,8.755
2026-07-06 16:45:00,15.589,64.75,9.233
2026-07-06 17:00:00,20.488,68.53,10.193
2026-07-06 17:15:00,20.852,68.71,10.475
2026-07-06 17:30:00,18.177,68.93,10.81
2026-07-06 17:45:00,18.323,69.16,11.169
2026-07-06 18:00:00,19.018,69.9,12.304
2026-07-06 18:15:00,17.002,69.92,12.339
2026-07-06 18:30:00,14.147,66.96,12.511
2026-07-06 18:45:00,12.382,67.03,12.61
2026-07-06 19:00:00,13.018,64.6,13.539
2026-07-06 19:15:00,16.113,67.54,13.364
2026-07-06 19:30:00,18.482,67.46,13.254
2026-07-06 19:45:00,13.202,64.42,13.275
2026-07-06 20:00:00,10.755,64.52,13.423
2026-07-06 20:15:00,12.905,64.33,13.142
2026-07-06 20:30:00,8.562,61.1,12.914
2026-07-06 20:45:00,8.404,57.77,12.56
2026-07-06 21:00:00,6.49,57.57,12.291
2026-07-06 21:15:00,7.293,57.24,11.849
2026-07-06 21:30:00,5.422,53.93,11.572
2026-07-06 21:45:00,4.419,53.64,11.198
2026-07-06 22:00:00,4.107,50.38,11.015
2026-07-06 22:15:00,3.811,46.93,10.599
2026-07-06 22:30:00,3.713,49.88,10.386
2026-07-06 22:45:00,3.686,46.47,10.045
2026-07-06 23:00:00,3.619,46.35,9.894
2026-07-06 23:15:00,2.757,46.13,9.637
2026-07-06 23:30:00,2.582,49.14,9.456
2026-07-06 23:45:00,3.302,45.82,9.258
