hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-04 00:00:00,4.398,39.63,9.396
2026-07-04 00:15:00,3.091,38.35,9.189
2026-07-04 00:30:00,1.693,38.35,9.061
2026-07-04 00:45:00,0.492,38.35,8.941
2026-07-04 01:00:00,2.723,38.35,8.811
2026-07-04 01:15:00,3.304,39.01,8.693
2026-07-04 01:30:00,4.602,38.97,8.646
2026-07-04 01:45:00,2.334,38.35,8.578
2026-07-04 02:00:00,2.171,38.35,8.532
2026-07-04 02:15:00,4.752,41.99,8.466
2026-07-04 02:30:00,3.908,38.81,8.456
2026-07-04 02:45:00,2.503,38.35,8.441
2026-07-04 03:00:00,0.346,38.35,8.353
2026-07-04 03:15:00,0.331,38.35,8.362
2026-07-04 03:30:00,0.325,38.35,8.417
2026-07-04 03:45:00,0.335,38.35,8.468
2026-07-04 04:00:00,0.384,38.35,8.461
2026-07-04 04:15:00,0.311,38.35,8.543
2026-07-04 04:30:00,0.344,38.35,8.719
2026-07-04 04:45:00,0.563,38.35,8.932
2026-07-04 05:00:00,1.71,38.35,8.963
2026-07-04 05:15:00,1.623,38.35,9.305
2026-07-04 05:30:00,0.946,38.35,9.594
2026-07-04 05:45:00,0.616,38.35,9.962
2026-07-04 06:00:00,0.528,38.35,10.59
2026-07-04 06:15:00,0.625,38.35,10.924
2026-07-04 06:30:00,3.054,38.35,11.065
2026-07-04 06:45:00,5.356,44.21,11.074
2026-07-04 07:00:00,3.987,48.09,12.011
2026-07-04 07:15:00,3.682,51.06,11.861
2026-07-04 07:30:00,5.085,54.0,11.668
2026-07-04 07:45:00,5.674,53.67,11.243
2026-07-04 08:00:00,8.297,57.11,11.68
2026-07-04 08:15:00,8.1,59.8,11.12
2026-07-04 08:30:00,13.243,62.57,10.64
2026-07-04 08:45:00,15.046,62.16,10.046
2026-07-04 09:00:00,18.774,65.0,9.615
2026-07-04 09:15:00,14.361,64.58,8.993
2026-07-04 09:30:00,14.527,64.29,8.56
2026-07-04 09:45:00,12.971,64.01,8.134
2026-07-04 10:00:00,12.053,63.55,7.465
2026-07-04 10:15:00,11.426,66.51,7.086
2026-07-04 10:30:00,14.088,63.13,6.845
2026-07-04 10:45:00,9.164,66.19,6.591
2026-07-04 11:00:00,9.579,65.82,6.024
2026-07-04 11:15:00,7.968,65.68,5.817
2026-07-04 11:30:00,9.598,65.62,5.712
2026-07-04 11:45:00,10.072,65.54,5.597
2026-07-04 12:00:00,9.606,65.22,5.1
2026-07-04 12:15:00,12.915,65.14,4.975
2026-07-04 12:30:00,8.611,65.12,4.953
2026-07-04 12:45:00,10.544,65.09,4.905
2026-07-04 13:00:00,12.963,64.79,4.449
2026-07-04 13:15:00,12.799,64.89,4.597
2026-07-04 13:30:00,9.201,64.97,4.726
2026-07-04 13:45:00,9.162,65.1,4.917
2026-07-04 14:00:00,9.994,64.98,4.731
2026-07-04 14:15:00,10.947,65.21,5.091
2026-07-04 14:30:00,8.125,65.45,5.465
2026-07-04 14:45:00,8.225,65.74,5.906
2026-07-04 15:00:00,15.143,65.82,6.02
2026-07-04 15:15:00,16.952,66.17,6.557
2026-07-04 15:30:00,15.626,66.45,7.002
2026-07-04 15:45:00,14.781,63.62,7.561
2026-07-04 16:00:00,16.947,63.79,7.822
2026-07-04 16:15:00,12.443,64.14,8.333
2026-07-04 16:30:00,14.92,64.42,8.755
2026-07-04 16:45:00,11.769,64.75,9.233
2026-07-04 17:00:00,15.797,62.26,10.193
2026-07-04 17:15:00,13.962,62.46,10.475
2026-07-04 17:30:00,14.951,59.57,10.81
2026-07-04 17:45:00,15.097,62.94,11.169
2026-07-04 18:00:00,14.671,60.66,12.304
2026-07-04 18:15:00,13.562,60.68,12.339
2026-07-04 18:30:00,14.93,63.88,12.511
2026-07-04 18:45:00,17.405,63.95,12.61
2026-07-04 19:00:00,12.495,61.55,13.539
2026-07-04 19:15:00,8.512,58.37,13.364
2026-07-04 19:30:00,8.586,58.29,13.254
2026-07-04 19:45:00,8.801,58.31,13.275
2026-07-04 20:00:00,8.244,58.42,13.423
2026-07-04 20:15:00,8.714,58.21,13.142
2026-07-04 20:30:00,11.693,58.03,12.914
2026-07-04 20:45:00,10.494,57.77,12.56
2026-07-04 21:00:00,7.842,57.57,12.291
2026-07-04 21:15:00,5.312,54.14,11.849
2026-07-04 21:30:00,4.335,53.93,11.572
2026-07-04 21:45:00,7.853,53.64,11.198
2026-07-04 22:00:00,5.454,53.5,11.015
2026-07-04 22:15:00,6.133,53.18,10.599
2026-07-04 22:30:00,5.065,53.01,10.386
2026-07-04 22:45:00,4.415,46.47,10.045
2026-07-04 23:00:00,4.007,46.35,9.894
2026-07-04 23:15:00,4.074,46.13,9.637
2026-07-04 23:30:00,4.195,49.14,9.456
2026-07-04 23:45:00,3.899,45.82,9.258
