hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-25 00:00:00,4.738,39.63,9.396
2026-07-25 00:15:00,4.867,38.35,9.189
2026-07-25 00:30:00,2.041,38.35,9.061
2026-07-25 00:45:00,0.495,38.35,8.941
2026-07-25 01:00:00,4.214,38.35,8.811
2026-07-25 01:15:00,5.785,39.01,8.693
2026-07-25 01:30:00,5.043,38.97,8.646
2026-07-25 01:45:00,2.534,38.35,8.578
2026-07-25 02:00:00,2.885,38.35,8.532
2026-07-25 02:15:00,4.452,41.99,8.466
2026-07-25 02:30:00,4.085,38.81,8.456
2026-07-25 02:45:00,2.718,38.35,8.441
2026-07-25 03:00:00,0.505,38.35,8.353
2026-07-25 03:15:00,0.459,38.35,8.362
2026-07-25 03:30:00,0.444,38.35,8.417
2026-07-25 03:45:00,0.425,38.35,8.468
2026-07-25 04:00:00,0.591,38.35,8.461
2026-07-25 04:15:00,0.456,38.35,8.543
2026-07-25 04:30:00,0.468,38.35,8.719
2026-07-25 04:45:00,0.456,38.35,8.932
2026-07-25 05:00:00,2.644,38.35,8.963
2026-07-25 05:15:00,2.352,38.35,9.305
2026-07-25 05:30:00,1.098,38.35,9.594
2026-07-25 05:45:00,0.729,38.35,9.962
2026-07-25 06:00:00,0.73,38.35,10.59
2026-07-25 06:15:00,0.958,38.35,10.924
2026-07-25 06:30:00,4.081,38.35,11.065
2026-07-25 06:45:00,6.984,44.21,11.074
2026-07-25 07:00:00,3.58,48.09,12.011
2026-07-25 07:15:00,5.706,51.06,11.861
2026-07-25 07:30:00,6.402,54.0,11.668
2026-07-25 07:45:00,8.119,53.67,11.243
2026-07-25 08:00:00,12.214,57.11,11.68
2026-07-25 08:15:00,13.511,59.8,11.12
2026-07-25 08:30:00,15.572,62.57,10.64
2026-07-25 08:45:00,19.813,62.16,10.046
2026-07-25 09:00:00,17.911,65.0,9.615
2026-07-25 09:15:00,15.358,64.58,8.993
2026-07-25 09:30:00,23.809,64.29,8.56
2026-07-25 09:45:00,16.495,64.01,8.134
2026-07-25 10:00:00,13.053,63.55,7.465
2026-07-25 10:15:00,15.772,66.51,7.086
2026-07-25 10:30:00,14.526,63.13,6.845
2026-07-25 10:45:00,12.697,66.19,6.591
2026-07-25 11:00:00,14.849,65.82,6.024
2026-07-25 11:15:00,13.332,65.68,5.817
2026-07-25 11:30:00,16.178,65.62,5.712
2026-07-25 11:45:00,12.834,65.54,5.597
2026-07-25 12:00:00,13.516,65.22,5.1
2026-07-25 12:15:00,15.035,65.14,4.975
2026-07-25 12:30:00,13.44,65.12,4.953
2026-07-25 12:45:00,14.74,65.09,4.905
2026-07-25 13:00:00,13.572,64.79,4.449
2026-07-25 13:15:00,15.446,64.89,4.597
2026-07-25 13:30:00,16.416,64.97,4.726
2026-07-25 13:45:00,11.193,65.1,4.917
2026-07-25 14:00:00,15.285,64.98,4.731
2026-07-25 14:15:00,12.31,65.21,5.091
2026-07-25 14:30:00,14.078,65.45,5.465
2026-07-25 14:45:00,12.292,65.74,5.906
2026-07-25 15:00:00,18.726,65.82,6.02
2026-07-25 15:15:00,19.54,66.17,6.557
2026-07-25 15:30:00,21.292,66.45,7.002
2026-07-25 15:45:00,18.379,63.62,7.561
2026-07-25 16:00:00,17.488,63.79,7.822
2026-07-25 16:15:00,20.077,64.14,8.333
2026-07-25 16:30:00,17.619,64.42,8.755
2026-07-25 16:45:00,17.098,64.75,9.233
2026-07-25 17:00:00,18.444,62.26,10.193
2026-07-25 17:15:00,16.315,62.46,10.475
2026-07-25 17:30:00,15.198,59.57,10.81
2026-07-25 17:45:00,16.041,62.94,11.169
2026-07-25 18:00:00,13.673,60.66,12.304
2026-07-25 18:15:00,18.245,60.68,12.339
2026-07-25 18:30:00,17.836,63.88,12.511
2026-07-25 18:45:00,16.115,63.95,12.61
2026-07-25 19:00:00,15.159,61.55,13.539
2026-07-25 19:15:00,13.448,58.37,13.364
2026-07-25 19:30:00,7.594,58.29,13.254
2026-07-25 19:45:00,14.005,58.31,13.275
2026-07-25 20:00:00,11.209,58.42,13.423
2026-07-25 20:15:00,12.357,58.21,13.142
2026-07-25 20:30:00,10.493,58.03,12.914
2026-07-25 20:45:00,11.4,57.77,12.56
2026-07-25 21:00:00,8.329,57.57,12.291
2026-07-25 21:15:00,5.986,54.14,11.849
2026-07-25 21:30:00,7.065,53.93,11.572
2026-07-25 21:45:00,9.117,53.64,11.198
2026-07-25 22:00:00,8.544,53.5,11.015
2026-07-25 22:15:00,7.729,53.18,10.599
2026-07-25 22:30:00,6.451,53.01,10.386
2026-07-25 22:45:00,4.993,46.47,10.045
2026-07-25 23:00:00,4.987,46.35,9.894
2026-07-25 23:15:00,4.873,46.13,9.637
2026-07-25 23:30:00,4.153,49.14,9.456
2026-07-25 23:45:00,4.306,45.82,9.258
