hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-18 00:00:00,4.195,42.78,9.396
2026-08-18 00:15:00,2.807,39.45,9.189
2026-08-18 00:30:00,0.78,38.35,9.061
2026-08-18 00:45:00,2.488,38.35,8.941
2026-08-18 01:00:00,0.39,38.35,8.811
2026-08-18 01:15:00,0.311,38.35,8.693
2026-08-18 01:30:00,0.323,38.35,8.646
2026-08-18 01:45:00,0.305,38.35,8.578
2026-08-18 02:00:00,0.349,38.35,8.532
2026-08-18 02:15:00,0.668,38.35,8.466
2026-08-18 02:30:00,1.956,38.35,8.456
2026-08-18 02:45:00,1.097,38.35,8.441
2026-08-18 03:00:00,0.514,38.35,8.353
2026-08-18 03:15:00,0.337,38.35,8.362
2026-08-18 03:30:00,0.296,38.35,8.417
2026-08-18 03:45:00,0.306,38.35,8.468
2026-08-18 04:00:00,0.387,38.35,8.461
2026-08-18 04:15:00,0.424,38.35,8.543
2026-08-18 04:30:00,0.394,38.35,8.719
2026-08-18 04:45:00,0.868,38.35,8.932
2026-08-18 05:00:00,0.894,38.35,8.963
2026-08-18 05:15:00,0.366,38.35,9.305
2026-08-18 05:30:00,0.265,38.35,9.594
2026-08-18 05:45:00,1.674,38.35,9.962
2026-08-18 06:00:00,4.448,43.8,10.59
2026-08-18 06:15:00,5.486,44.08,10.924
2026-08-18 06:30:00,3.7,41.09,11.065
2026-08-18 06:45:00,4.386,44.21,11.074
2026-08-18 07:00:00,2.782,48.09,12.011
2026-08-18 07:15:00,3.365,51.06,11.861
2026-08-18 07:30:00,9.26,60.2,11.668
2026-08-18 07:45:00,14.772,63.0,11.243
2026-08-18 08:00:00,11.757,63.3,11.68
2026-08-18 08:15:00,7.878,59.8,11.12
2026-08-18 08:30:00,8.014,56.33,10.64
2026-08-18 08:45:00,6.869,59.02,10.046
2026-08-18 09:00:00,7.935,58.71,9.615
2026-08-18 09:15:00,7.666,58.26,8.993
2026-08-18 09:30:00,8.566,57.94,8.56
2026-08-18 09:45:00,6.728,57.64,8.134
2026-08-18 10:00:00,7.37,57.15,7.465
2026-08-18 10:15:00,9.168,56.88,7.086
2026-08-18 10:30:00,7.038,53.48,6.845
2026-08-18 10:45:00,7.971,56.52,6.591
2026-08-18 11:00:00,7.673,59.34,6.024
2026-08-18 11:15:00,7.731,59.2,5.817
2026-08-18 11:30:00,10.78,59.12,5.712
2026-08-18 11:45:00,9.62,62.29,5.597
2026-08-18 12:00:00,9.221,65.22,5.1
2026-08-18 12:15:00,9.306,61.87,4.975
2026-08-18 12:30:00,6.586,61.86,4.953
2026-08-18 12:45:00,8.733,61.83,4.905
2026-08-18 13:00:00,10.155,58.24,4.449
2026-08-18 13:15:00,8.615,58.34,4.597
2026-08-18 13:30:00,8.83,61.7,4.726
2026-08-18 13:45:00,10.278,61.83,4.917
2026-08-18 14:00:00,7.0,61.71,4.731
2026-08-18 14:15:00,9.887,58.69,5.091
2026-08-18 14:30:00,7.182,55.7,5.465
2026-08-18 14:45:00,7.243,59.26,5.906
2026-08-18 15:00:00,8.331,59.34,6.02
2026-08-18 15:15:00,10.324,59.72,6.557
2026-08-18 15:30:00,9.22,60.03,7.002
2026-08-18 15:45:00,10.573,60.42,7.561
2026-08-18 16:00:00,9.875,63.79,7.822
2026-08-18 16:15:00,12.334,64.14,8.333
2026-08-18 16:30:00,12.141,64.42,8.755
2026-08-18 16:45:00,12.906,67.9,9.233
2026-08-18 17:00:00,21.163,68.53,10.193
2026-08-18 17:15:00,17.537,65.59,10.475
2026-08-18 17:30:00,16.493,65.81,10.81
2026-08-18 17:45:00,12.835,66.05,11.169
2026-08-18 18:00:00,18.12,66.82,12.304
2026-08-18 18:15:00,21.223,66.84,12.339
2026-08-18 18:30:00,13.909,66.96,12.511
2026-08-18 18:45:00,15.764,63.95,12.61
2026-08-18 19:00:00,15.227,64.6,13.539
2026-08-18 19:15:00,9.486,61.43,13.364
2026-08-18 19:30:00,8.394,61.35,13.254
2026-08-18 19:45:00,9.419,61.36,13.275
2026-08-18 20:00:00,8.226,58.42,13.423
2026-08-18 20:15:00,9.089,55.15,13.142
2026-08-18 20:30:00,6.032,54.97,12.914
2026-08-18 20:45:00,5.929,54.69,12.56
2026-08-18 21:00:00,8.791,57.57,12.291
2026-08-18 21:15:00,8.85,57.24,11.849
2026-08-18 21:30:00,5.412,57.03,11.572
2026-08-18 21:45:00,6.239,56.75,11.198
2026-08-18 22:00:00,7.211,56.61,11.015
2026-08-18 22:15:00,3.885,50.05,10.599
2026-08-18 22:30:00,4.109,46.75,10.386
2026-08-18 22:45:00,3.191,46.47,10.045
2026-08-18 23:00:00,4.434,46.35,9.894
2026-08-18 23:15:00,4.236,46.13,9.637
2026-08-18 23:30:00,2.155,42.83,9.456
2026-08-18 23:45:00,2.48,42.67,9.258
