hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-10 00:00:00,3.122,39.63,9.396
2026-07-10 00:15:00,2.239,38.35,9.189
2026-07-10 00:30:00,2.647,38.35,9.061
2026-07-10 00:45:00,3.866,42.4,8.941
2026-07-10 01:00:00,3.213,38.35,8.811
2026-07-10 01:15:00,2.864,38.35,8.693
2026-07-10 01:30:00,3.037,38.97,8.646
2026-07-10 01:45:00,1.783,38.35,8.578
2026-07-10 02:00:00,0.325,38.35,8.532
2026-07-10 02:15:00,0.297,38.35,8.466
2026-07-10 02:30:00,0.395,38.35,8.456
2026-07-10 02:45:00,0.298,38.35,8.441
2026-07-10 03:00:00,0.392,38.35,8.353
2026-07-10 03:15:00,0.333,38.35,8.362
2026-07-10 03:30:00,0.345,38.35,8.417
2026-07-10 03:45:00,0.865,38.35,8.468
2026-07-10 04:00:00,0.815,38.35,8.461
2026-07-10 04:15:00,0.591,38.35,8.543
2026-07-10 04:30:00,0.37,38.35,8.719
2026-07-10 04:45:00,0.313,38.35,8.932
2026-07-10 05:00:00,0.227,38.35,8.963
2026-07-10 05:15:00,0.354,38.35,9.305
2026-07-10 05:30:00,0.265,38.35,9.594
2026-07-10 05:45:00,0.759,38.35,9.962
2026-07-10 06:00:00,1.233,38.35,10.59
2026-07-10 06:15:00,2.27,38.35,10.924
2026-07-10 06:30:00,3.829,44.2,11.065
2026-07-10 06:45:00,4.819,47.32,11.074
2026-07-10 07:00:00,4.093,51.18,12.011
2026-07-10 07:15:00,5.664,54.15,11.861
2026-07-10 07:30:00,8.944,57.1,11.668
2026-07-10 07:45:00,9.433,59.89,11.243
2026-07-10 08:00:00,13.498,60.21,11.68
2026-07-10 08:15:00,10.598,62.91,11.12
2026-07-10 08:30:00,12.783,62.57,10.64
2026-07-10 08:45:00,12.757,62.16,10.046
2026-07-10 09:00:00,16.783,65.0,9.615
2026-07-10 09:15:00,11.766,64.58,8.993
2026-07-10 09:30:00,12.691,61.12,8.56
2026-07-10 09:45:00,10.196,60.82,8.134
2026-07-10 10:00:00,10.952,60.35,7.465
2026-07-10 10:15:00,8.678,63.3,7.086
2026-07-10 10:30:00,12.132,63.13,6.845
2026-07-10 10:45:00,10.596,62.96,6.591
2026-07-10 11:00:00,8.903,62.58,6.024
2026-07-10 11:15:00,9.565,62.44,5.817
2026-07-10 11:30:00,10.681,62.37,5.712
2026-07-10 11:45:00,9.137,65.54,5.597
2026-07-10 12:00:00,9.779,61.96,5.1
2026-07-10 12:15:00,7.186,65.14,4.975
2026-07-10 12:30:00,10.33,65.12,4.953
2026-07-10 12:45:00,8.958,61.83,4.905
2026-07-10 13:00:00,8.963,61.52,4.449
2026-07-10 13:15:00,11.141,61.62,4.597
2026-07-10 13:30:00,11.252,61.7,4.726
2026-07-10 13:45:00,9.337,65.1,4.917
2026-07-10 14:00:00,14.157,61.71,4.731
2026-07-10 14:15:00,8.88,65.21,5.091
2026-07-10 14:30:00,12.33,62.2,5.465
2026-07-10 14:45:00,9.933,62.5,5.906
2026-07-10 15:00:00,13.319,62.58,6.02
2026-07-10 15:15:00,15.303,66.17,6.557
2026-07-10 15:30:00,12.69,66.45,7.002
2026-07-10 15:45:00,17.266,66.82,7.561
2026-07-10 16:00:00,14.472,66.99,7.822
2026-07-10 16:15:00,13.07,67.32,8.333
2026-07-10 16:30:00,16.985,67.59,8.755
2026-07-10 16:45:00,13.218,67.9,9.233
2026-07-10 17:00:00,17.51,65.39,10.193
2026-07-10 17:15:00,20.311,65.59,10.475
2026-07-10 17:30:00,13.843,65.81,10.81
2026-07-10 17:45:00,13.691,66.05,11.169
2026-07-10 18:00:00,16.01,66.82,12.304
2026-07-10 18:15:00,13.069,63.76,12.339
2026-07-10 18:30:00,15.241,63.88,12.511
2026-07-10 18:45:00,12.031,63.95,12.61
2026-07-10 19:00:00,11.414,61.55,13.539
2026-07-10 19:15:00,12.112,61.43,13.364
2026-07-10 19:30:00,6.492,58.29,13.254
2026-07-10 19:45:00,5.511,55.25,13.275
2026-07-10 20:00:00,10.781,58.42,13.423
2026-07-10 20:15:00,6.33,58.21,13.142
2026-07-10 20:30:00,7.031,54.97,12.914
2026-07-10 20:45:00,7.074,57.77,12.56
2026-07-10 21:00:00,9.064,57.57,12.291
2026-07-10 21:15:00,6.436,57.24,11.849
2026-07-10 21:30:00,7.289,57.03,11.572
2026-07-10 21:45:00,7.57,56.75,11.198
2026-07-10 22:00:00,6.476,53.5,11.015
2026-07-10 22:15:00,4.548,50.05,10.599
2026-07-10 22:30:00,2.579,43.62,10.386
2026-07-10 22:45:00,2.999,46.47,10.045
2026-07-10 23:00:00,5.561,52.63,9.894
2026-07-10 23:15:00,3.455,42.99,9.637
2026-07-10 23:30:00,2.981,45.99,9.456
2026-07-10 23:45:00,2.968,45.82,9.258
