hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-26 00:00:00,0,0,23.86,23.86,9.396,15.17,14.57,15.8,0.0
2026-07-26 00:15:00,1,0,23.65,23.65,9.189,4.65,4.46,4.84,0.0
2026-07-26 00:30:00,2,0,23.53,23.53,9.061,7.4,7.1,7.71,0.0
2026-07-26 00:45:00,3,0,23.41,23.41,8.941,9.72,9.33,10.13,0.0
2026-07-26 01:00:00,4,1,23.28,23.28,8.811,9.06,8.69,9.44,0.0
2026-07-26 01:15:00,5,1,23.16,23.16,8.693,3.25,3.12,3.39,0.0
2026-07-26 01:30:00,6,1,23.11,23.11,8.646,1.57,1.51,1.64,0.0
2026-07-26 01:45:00,7,1,23.04,23.04,8.578,1.01,0.97,1.06,0.0
2026-07-26 02:00:00,8,2,23.0,23.0,8.532,1.07,1.02,1.11,0.0
2026-07-26 02:15:00,9,2,22.93,22.93,8.466,1.03,0.99,1.08,0.0
2026-07-26 02:30:00,10,2,22.92,22.92,8.456,1.03,0.99,1.07,0.0
2026-07-26 02:45:00,11,2,22.91,22.91,8.441,2.43,2.33,2.53,0.0
2026-07-26 03:00:00,12,3,22.82,22.82,8.353,3.47,3.33,3.62,0.0
2026-07-26 03:15:00,13,3,22.83,22.83,8.362,7.15,6.86,7.45,0.0
2026-07-26 03:30:00,14,3,22.88,22.88,8.417,5.4,5.18,5.63,0.0
2026-07-26 03:45:00,15,3,22.93,22.93,8.468,1.07,1.02,1.11,0.0
2026-07-26 04:00:00,16,4,22.93,22.93,8.461,1.08,1.03,1.12,0.0
2026-07-26 04:15:00,17,4,23.01,23.01,8.543,0.99,0.95,1.03,0.0
2026-07-26 04:30:00,18,4,23.18,23.18,8.719,1.02,0.98,1.07,0.0
2026-07-26 04:45:00,19,4,23.4,23.4,8.932,1.0,0.96,1.05,0.0
2026-07-26 05:00:00,20,5,23.43,23.43,8.963,0.9,0.86,0.93,0.0
2026-07-26 05:15:00,21,5,23.77,23.77,9.305,0.98,0.94,1.02,0.0
