hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-05 00:00:00,0,0,27.02,23.86,9.396,13.22,12.48,14.0,0.42
2026-07-05 00:15:00,1,0,23.65,23.65,9.189,4.88,4.58,5.2,0.0
2026-07-05 00:30:00,2,0,23.53,23.53,9.061,7.9,7.42,8.42,0.0
2026-07-05 00:45:00,3,0,23.41,23.41,8.941,10.28,9.65,10.96,0.0
2026-07-05 01:00:00,4,1,23.28,23.28,8.811,9.56,8.96,10.19,0.0
2026-07-05 01:15:00,5,1,23.16,23.16,8.693,3.43,3.21,3.65,0.0
2026-07-05 01:30:00,6,1,23.11,23.11,8.646,1.66,1.55,1.77,0.0
2026-07-05 01:45:00,7,1,23.04,23.04,8.578,1.05,0.98,1.12,0.0
2026-07-05 02:00:00,8,2,23.0,23.0,8.532,1.12,1.05,1.2,0.0
2026-07-05 02:15:00,9,2,22.93,22.93,8.466,1.09,1.02,1.16,0.0
2026-07-05 02:30:00,10,2,22.92,22.92,8.456,1.09,1.02,1.16,0.0
2026-07-05 02:45:00,11,2,22.91,22.91,8.441,2.57,2.41,2.74,0.0
2026-07-05 03:00:00,12,3,22.82,22.82,8.353,3.63,3.4,3.87,0.0
2026-07-05 03:15:00,13,3,22.83,22.83,8.362,7.61,7.13,8.12,0.0
2026-07-05 03:30:00,14,3,22.88,22.88,8.417,5.64,5.29,6.02,0.0
2026-07-05 03:45:00,15,3,22.93,22.93,8.468,1.12,1.05,1.2,0.0
2026-07-05 04:00:00,16,4,22.93,22.93,8.461,1.14,1.07,1.22,0.0
2026-07-05 04:15:00,17,4,23.01,23.01,8.543,1.06,1.0,1.13,0.0
2026-07-05 04:30:00,18,4,23.18,23.18,8.719,1.08,1.01,1.15,0.0
2026-07-05 04:45:00,19,4,23.4,23.4,8.932,1.08,1.01,1.15,0.0
2026-07-05 05:00:00,20,5,23.43,23.43,8.963,0.95,0.89,1.01,0.0
2026-07-05 05:15:00,21,5,23.77,23.77,9.305,1.02,0.95,1.08,0.0
2026-07-05 05:30:00,22,5,24.06,24.06,9.594,0.94,0.88,1.0,0.0
2026-07-05 05:45:00,23,5,24.43,24.43,9.962,0.87,0.82,0.92,0.0
2026-07-05 06:00:00,24,6,25.06,25.06,10.59,2.11,1.98,2.24,0.0
2026-07-05 06:15:00,25,6,25.39,25.39,10.924,5.19,4.88,5.51,0.0
2026-07-05 06:30:00,26,6,25.53,25.53,11.065,6.79,6.4,7.21,0.0
2026-07-05 06:45:00,27,6,25.54,25.54,11.074,7.01,6.6,7.44,0.0
2026-07-05 07:00:00,28,7,26.48,26.48,12.011,0.3,0.27,0.34,0.0
2026-07-05 07:15:00,29,7,26.33,26.33,11.861,0.68,0.61,0.77,0.0
2026-07-05 07:30:00,30,7,26.13,26.13,11.668,2.32,2.06,2.61,0.0
2026-07-05 07:45:00,31,7,25.71,25.71,11.243,3.6,3.19,4.06,0.0
2026-07-05 08:00:00,32,8,26.15,26.15,11.68,7.34,6.51,8.26,0.0
2026-07-05 08:15:00,33,8,25.59,25.59,11.12,9.83,8.71,11.09,0.0
2026-07-05 08:30:00,34,8,25.11,25.11,10.64,12.99,11.49,14.68,0.0
2026-07-05 08:45:00,35,8,55.88,24.51,10.046,13.31,13.16,13.46,4.18
2026-07-05 09:00:00,36,9,118.52,24.08,9.615,11.68,9.42,14.49,11.03
2026-07-05 09:15:00,37,9,112.04,23.46,8.993,11.76,9.71,14.24,10.41
2026-07-05 09:30:00,38,9,76.99,23.03,8.56,12.73,11.92,13.58,6.87
2026-07-05 09:45:00,39,9,60.82,22.6,8.134,13.14,13.06,13.23,5.02
2026-07-05 10:00:00,40,10,63.55,21.93,7.465,13.2,13.03,13.38,5.49
2026-07-05 10:15:00,41,10,66.51,21.55,7.086,13.76,13.47,14.06,6.19
2026-07-05 10:30:00,42,10,66.35,21.31,6.845,13.84,13.55,14.14,6.24
2026-07-05 10:45:00,43,10,66.19,21.06,6.591,12.78,12.52,13.05,5.77
2026-07-05 11:00:00,44,11,65.82,20.49,6.024,12.43,12.18,12.67,5.63
2026-07-05 11:15:00,45,11,65.68,20.28,5.817,13.55,13.29,13.81,6.15
2026-07-05 11:30:00,46,11,65.62,20.18,5.712,13.77,13.52,14.04,6.26
2026-07-05 11:45:00,47,11,65.54,20.06,5.597,12.13,11.9,12.36,5.51
2026-07-05 12:00:00,48,12,68.48,19.57,5.1,12.65,12.31,13.0,6.19
2026-07-05 12:15:00,49,12,68.4,19.44,4.975,12.57,12.24,12.92,6.16
2026-07-05 12:30:00,50,12,65.12,19.42,4.953,13.02,12.79,13.25,5.95
2026-07-05 12:45:00,51,12,65.09,19.37,4.905,13.94,13.69,14.18,6.37
2026-07-05 13:00:00,52,13,68.07,18.92,4.449,13.55,13.2,13.91,6.66
2026-07-05 13:15:00,53,13,71.44,19.06,4.597,12.72,12.28,13.19,6.66
2026-07-05 13:30:00,54,13,71.52,19.19,4.726,12.82,12.37,13.29,6.71
2026-07-05 13:45:00,55,13,71.63,19.38,4.917,13.02,12.56,13.51,6.8
2026-07-05 14:00:00,56,14,68.25,19.2,4.731,13.85,13.49,14.23,6.8
2026-07-05 14:15:00,57,14,65.21,19.56,5.091,14.21,13.96,14.47,6.49
2026-07-05 14:30:00,58,14,68.71,19.93,5.465,12.68,12.33,13.03,6.18
2026-07-05 14:45:00,59,14,72.22,20.37,5.906,12.37,11.91,12.85,6.41
2026-07-05 15:00:00,60,15,94.96,20.49,6.02,13.97,12.28,15.89,10.4
2026-07-05 15:15:00,61,15,91.96,21.02,6.557,13.98,12.43,15.73,9.92
2026-07-05 15:30:00,62,15,88.95,21.47,7.002,13.79,12.39,15.35,9.3
2026-07-05 15:45:00,63,15,86.01,22.03,7.561,13.41,12.18,14.78,8.58
2026-07-05 16:00:00,64,16,89.34,22.29,7.822,13.25,11.89,14.77,8.88
2026-07-05 16:15:00,65,16,92.76,22.8,8.333,13.4,11.88,15.12,9.38
2026-07-05 16:30:00,66,16,89.78,23.22,8.755,13.98,12.52,15.61,9.3
2026-07-05 16:45:00,67,16,80.53,23.7,9.233,13.85,12.82,14.96,7.87
2026-07-05 17:00:00,68,17,150.0,24.66,10.193,20.6,15.6,27.22,25.83
2026-07-05 17:15:00,69,17,150.0,24.94,10.475,21.48,16.26,28.38,26.86
2026-07-05 17:30:00,70,17,150.0,25.28,10.81,25.43,19.25,33.6,31.72
2026-07-05 17:45:00,71,17,150.0,25.64,11.169,26.28,19.89,34.72,32.69
2026-07-05 18:00:00,72,18,150.0,26.77,12.304,20.82,15.76,27.51,25.66
2026-07-05 18:15:00,73,18,150.0,26.81,12.339,21.39,16.19,28.26,26.35
2026-07-05 18:30:00,74,18,150.0,26.98,12.511,18.51,14.01,24.46,22.78
2026-07-05 18:45:00,75,18,150.0,27.08,12.61,18.54,14.03,24.49,22.79
2026-07-05 19:00:00,76,19,150.0,28.01,13.539,16.31,12.34,21.54,19.89
2026-07-05 19:15:00,77,19,137.78,27.83,13.364,14.57,11.45,18.54,16.02
2026-07-05 19:30:00,78,19,150.0,27.72,13.254,15.28,11.57,20.19,18.68
2026-07-05 19:45:00,79,19,27.74,27.74,13.275,10.78,9.8,11.87,0.0
2026-07-05 20:00:00,80,20,52.31,27.89,13.423,13.34,13.17,13.5,3.26
2026-07-05 20:15:00,81,20,55.15,27.61,13.142,12.9,12.8,12.99,3.55
2026-07-05 20:30:00,82,20,54.97,27.38,12.914,12.91,12.81,13.01,3.56
2026-07-05 20:45:00,83,20,48.55,27.03,12.56,12.69,12.44,12.94,2.73
2026-07-05 21:00:00,84,21,45.24,26.76,12.291,12.53,12.21,12.85,2.32
2026-07-05 21:15:00,85,21,44.87,26.32,11.849,12.34,12.01,12.67,2.29
2026-07-05 21:30:00,86,21,44.63,26.04,11.572,12.24,11.92,12.58,2.28
2026-07-05 21:45:00,87,21,38.1,25.66,11.198,12.94,12.44,13.46,1.61
2026-07-05 22:00:00,88,22,37.93,25.48,11.015,12.66,12.17,13.17,1.58
2026-07-05 22:15:00,89,22,31.31,25.06,10.599,13.19,12.52,13.9,0.82
2026-07-05 22:30:00,90,22,37.37,24.85,10.386,13.38,12.84,13.93,1.67
2026-07-05 22:45:00,91,22,33.92,24.51,10.045,12.92,12.32,13.54,1.22
2026-07-05 23:00:00,92,23,36.92,24.36,9.894,12.29,11.79,12.81,1.54
2026-07-05 23:15:00,93,23,24.1,24.1,9.637,11.05,10.35,11.8,0.0
2026-07-05 23:30:00,94,23,23.92,23.92,9.456,5.6,5.25,5.99,0.0
2026-07-05 23:45:00,95,23,23.72,23.72,9.258,8.74,8.18,9.34,0.0
