hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-31 00:00:00,0,0,23.86,23.86,9.396,9.12,8.77,9.49,0.0
2026-07-31 00:15:00,1,0,23.65,23.65,9.189,6.11,5.87,6.36,0.0
2026-07-31 00:30:00,2,0,23.53,23.53,9.061,8.39,8.06,8.73,0.0
2026-07-31 00:45:00,3,0,26.57,23.41,8.941,11.36,10.95,11.77,0.36
2026-07-31 01:00:00,4,1,23.28,23.28,8.811,7.07,6.8,7.36,0.0
2026-07-31 01:15:00,5,1,23.16,23.16,8.693,7.91,7.6,8.23,0.0
2026-07-31 01:30:00,6,1,23.11,23.11,8.646,9.66,9.28,10.06,0.0
2026-07-31 01:45:00,7,1,23.04,23.04,8.578,5.12,4.92,5.33,0.0
2026-07-31 02:00:00,8,2,23.0,23.0,8.532,0.95,0.91,0.99,0.0
2026-07-31 02:15:00,9,2,22.93,22.93,8.466,1.01,0.97,1.05,0.0
2026-07-31 02:30:00,10,2,22.92,22.92,8.456,0.97,0.93,1.01,0.0
2026-07-31 02:45:00,11,2,22.91,22.91,8.441,0.95,0.91,0.99,0.0
2026-07-31 03:00:00,12,3,22.82,22.82,8.353,1.01,0.97,1.05,0.0
2026-07-31 03:15:00,13,3,22.83,22.83,8.362,0.98,0.94,1.02,0.0
2026-07-31 03:30:00,14,3,22.88,22.88,8.417,1.01,0.97,1.05,0.0
2026-07-31 03:45:00,15,3,22.93,22.93,8.468,2.81,2.7,2.92,0.0
2026-07-31 04:00:00,16,4,22.93,22.93,8.461,2.64,2.54,2.75,0.0
2026-07-31 04:15:00,17,4,23.01,23.01,8.543,1.75,1.68,1.82,0.0
2026-07-31 04:30:00,18,4,23.18,23.18,8.719,0.99,0.95,1.03,0.0
2026-07-31 04:45:00,19,4,23.4,23.4,8.932,0.99,0.95,1.02,0.0
2026-07-31 05:00:00,20,5,23.43,23.43,8.963,0.84,0.81,0.88,0.0
2026-07-31 05:15:00,21,5,23.77,23.77,9.305,0.92,0.88,0.95,0.0
2026-07-31 05:30:00,22,5,24.06,24.06,9.594,0.78,0.75,0.81,0.0
2026-07-31 05:45:00,23,5,24.43,24.43,9.962,1.86,1.79,1.94,0.0
2026-07-31 06:00:00,24,6,25.06,25.06,10.59,3.4,3.27,3.53,0.0
2026-07-31 06:15:00,25,6,25.39,25.39,10.924,7.58,7.3,7.87,0.0
2026-07-31 06:30:00,26,6,28.64,25.53,11.065,11.23,10.85,11.61,0.35
2026-07-31 06:45:00,27,6,37.99,25.54,11.074,9.52,9.3,9.75,1.19
2026-07-31 07:00:00,28,7,26.48,26.48,12.011,3.68,3.38,4.01,0.0
2026-07-31 07:15:00,29,7,26.33,26.33,11.861,6.85,6.28,7.46,0.0
