hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-28 00:00:00,0,0,27.02,23.86,9.396,12.91,12.45,13.38,0.41
2026-07-28 00:15:00,1,0,23.65,23.65,9.189,8.51,8.18,8.85,0.0
2026-07-28 00:30:00,2,0,23.53,23.53,9.061,2.56,2.46,2.66,0.0
2026-07-28 00:45:00,3,0,23.41,23.41,8.941,6.16,5.92,6.41,0.0
2026-07-28 01:00:00,4,1,23.28,23.28,8.811,1.05,1.01,1.09,0.0
2026-07-28 01:15:00,5,1,23.16,23.16,8.693,0.95,0.91,0.99,0.0
2026-07-28 01:30:00,6,1,23.11,23.11,8.646,0.97,0.93,1.01,0.0
2026-07-28 01:45:00,7,1,23.04,23.04,8.578,0.93,0.9,0.97,0.0
2026-07-28 02:00:00,8,2,23.0,23.0,8.532,1.01,0.97,1.05,0.0
2026-07-28 02:15:00,9,2,22.93,22.93,8.466,2.28,2.19,2.37,0.0
2026-07-28 02:30:00,10,2,22.92,22.92,8.456,5.5,5.29,5.73,0.0
2026-07-28 02:45:00,11,2,22.91,22.91,8.441,3.57,3.43,3.72,0.0
2026-07-28 03:00:00,12,3,22.82,22.82,8.353,1.58,1.52,1.65,0.0
2026-07-28 03:15:00,13,3,22.83,22.83,8.362,1.03,0.99,1.07,0.0
2026-07-28 03:30:00,14,3,22.88,22.88,8.417,1.0,0.97,1.05,0.0
2026-07-28 03:45:00,15,3,22.93,22.93,8.468,0.97,0.93,1.01,0.0
2026-07-28 04:00:00,16,4,22.93,22.93,8.461,1.01,0.97,1.05,0.0
2026-07-28 04:15:00,17,4,23.01,23.01,8.543,0.95,0.92,0.99,0.0
2026-07-28 04:30:00,18,4,23.18,23.18,8.719,0.99,0.95,1.03,0.0
2026-07-28 04:45:00,19,4,23.4,23.4,8.932,3.46,3.32,3.6,0.0
2026-07-28 05:00:00,20,5,23.43,23.43,8.963,2.79,2.68,2.91,0.0
2026-07-28 05:15:00,21,5,23.77,23.77,9.305,0.89,0.86,0.93,0.0
2026-07-28 05:30:00,22,5,24.06,24.06,9.594,0.84,0.81,0.87,0.0
2026-07-28 05:45:00,23,5,24.43,24.43,9.962,5.04,4.85,5.24,0.0
2026-07-28 06:00:00,24,6,31.3,25.06,10.59,11.12,10.78,11.47,0.69
2026-07-28 06:15:00,25,6,28.51,25.39,10.924,12.91,12.48,13.36,0.4
