hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-10 00:00:00,0,0,27.02,23.86,9.396,12.04,11.67,12.41,0.38
2026-08-10 00:15:00,1,0,23.65,23.65,9.189,12.25,11.84,12.67,0.0
2026-08-10 00:30:00,2,0,23.53,23.53,9.061,4.95,4.78,5.12,0.0
2026-08-10 00:45:00,3,0,23.41,23.41,8.941,1.35,1.3,1.39,0.0
2026-08-10 01:00:00,4,1,23.28,23.28,8.811,1.04,1.01,1.08,0.0
2026-08-10 01:15:00,5,1,23.16,23.16,8.693,1.01,0.97,1.04,0.0
2026-08-10 01:30:00,6,1,23.11,23.11,8.646,1.0,0.96,1.03,0.0
2026-08-10 01:45:00,7,1,23.04,23.04,8.578,0.97,0.93,1.0,0.0
2026-08-10 02:00:00,8,2,23.0,23.0,8.532,0.97,0.93,1.0,0.0
2026-08-10 02:15:00,9,2,22.93,22.93,8.466,1.02,0.99,1.06,0.0
2026-08-10 02:30:00,10,2,22.92,22.92,8.456,0.98,0.95,1.01,0.0
2026-08-10 02:45:00,11,2,22.91,22.91,8.441,1.02,0.98,1.05,0.0
2026-08-10 03:00:00,12,3,22.82,22.82,8.353,0.95,0.92,0.98,0.0
2026-08-10 03:15:00,13,3,22.83,22.83,8.362,1.0,0.96,1.03,0.0
2026-08-10 03:30:00,14,3,22.88,22.88,8.417,0.99,0.96,1.03,0.0
2026-08-10 03:45:00,15,3,22.93,22.93,8.468,1.06,1.02,1.1,0.0
2026-08-10 04:00:00,16,4,22.93,22.93,8.461,0.98,0.95,1.01,0.0
2026-08-10 04:15:00,17,4,23.01,23.01,8.543,1.03,0.99,1.06,0.0
2026-08-10 04:30:00,18,4,23.18,23.18,8.719,1.44,1.39,1.49,0.0
2026-08-10 04:45:00,19,4,23.4,23.4,8.932,3.42,3.3,3.54,0.0
2026-08-10 05:00:00,20,5,23.43,23.43,8.963,0.92,0.89,0.95,0.0
2026-08-10 05:15:00,21,5,23.77,23.77,9.305,1.6,1.55,1.66,0.0
2026-08-10 05:30:00,22,5,24.06,24.06,9.594,0.81,0.78,0.83,0.0
2026-08-10 05:45:00,23,5,24.43,24.43,9.962,2.92,2.83,3.02,0.0
2026-08-10 06:00:00,24,6,25.06,25.06,10.59,6.59,6.38,6.81,0.0
2026-08-10 06:15:00,25,6,25.39,25.39,10.924,7.65,7.41,7.9,0.0
2026-08-10 06:30:00,26,6,25.53,25.53,11.065,13.45,13.03,13.89,0.0
2026-08-10 06:45:00,27,6,31.76,25.54,11.074,12.67,12.35,13.01,0.79
2026-08-10 07:00:00,28,7,26.48,26.48,12.011,3.87,3.59,4.18,0.0
2026-08-10 07:15:00,29,7,26.33,26.33,11.861,3.87,3.59,4.19,0.0
2026-08-10 07:30:00,30,7,26.13,26.13,11.668,7.37,6.82,7.97,0.0
2026-08-10 07:45:00,31,7,25.71,25.71,11.243,12.28,11.35,13.28,0.0
2026-08-10 08:00:00,32,8,47.82,26.15,11.68,12.71,12.38,13.05,2.76
2026-08-10 08:15:00,33,8,25.59,25.59,11.12,12.48,11.54,13.51,0.0
2026-08-10 08:30:00,34,8,25.11,25.11,10.64,10.59,9.77,11.47,0.0
2026-08-10 08:45:00,35,8,24.51,24.51,10.046,11.2,10.33,12.15,0.0
2026-08-10 09:00:00,36,9,24.08,24.08,9.615,12.69,11.69,13.78,0.0
2026-08-10 09:15:00,37,9,32.95,23.46,8.993,12.85,12.08,13.66,1.22
2026-08-10 09:30:00,38,9,23.03,23.03,8.56,12.97,11.91,14.11,0.0
2026-08-10 09:45:00,39,9,22.6,22.6,8.134,10.29,9.44,11.21,0.0
2026-08-10 10:00:00,40,10,53.95,21.93,7.465,13.25,13.12,13.37,4.24
2026-08-10 10:15:00,41,10,50.45,21.55,7.086,13.18,12.97,13.39,3.81
2026-08-10 10:30:00,42,10,53.48,21.31,6.845,11.67,11.55,11.79,3.75
2026-08-10 10:45:00,43,10,50.07,21.06,6.591,12.76,12.55,12.97,3.7
2026-08-10 11:00:00,44,11,52.87,20.49,6.024,12.11,11.97,12.25,3.92
2026-08-10 11:15:00,45,11,55.95,20.28,5.817,11.8,11.74,11.87,4.21
2026-08-10 11:30:00,46,11,55.88,20.18,5.712,12.78,12.71,12.86,4.56
2026-08-10 11:45:00,47,11,52.55,20.06,5.597,13.25,13.09,13.41,4.3
2026-08-10 12:00:00,48,12,55.44,19.57,5.1,13.27,13.18,13.36,4.76
2026-08-10 12:15:00,49,12,58.61,19.44,4.975,11.72,11.72,11.73,4.59
2026-08-10 12:30:00,50,12,55.33,19.42,4.953,12.76,12.68,12.85,4.58
2026-08-10 12:45:00,51,12,48.76,19.37,4.905,13.2,12.95,13.45,3.88
2026-08-10 13:00:00,52,13,48.41,18.92,4.449,12.4,12.16,12.65,3.66
2026-08-10 13:15:00,53,13,55.07,19.06,4.597,11.9,11.81,11.99,4.28
2026-08-10 13:30:00,54,13,55.16,19.19,4.726,12.98,12.88,13.07,4.67
2026-08-10 13:45:00,55,13,55.3,19.38,4.917,13.46,13.36,13.55,4.83
2026-08-10 14:00:00,56,14,55.17,19.2,4.731,13.05,12.96,13.14,4.69
2026-08-10 14:15:00,57,14,52.17,19.56,5.091,12.93,12.77,13.1,4.22
2026-08-10 14:30:00,58,14,55.7,19.93,5.465,13.0,12.92,13.09,4.65
2026-08-10 14:45:00,59,14,56.02,20.37,5.906,11.61,11.54,11.67,4.14
2026-08-10 15:00:00,60,15,49.63,20.49,6.02,12.64,12.37,12.92,3.68
2026-08-10 15:15:00,61,15,53.27,21.02,6.557,12.89,12.72,13.07,4.16
2026-08-10 15:30:00,62,15,50.39,21.47,7.002,12.49,12.24,12.75,3.61
2026-08-10 15:45:00,63,15,47.62,22.03,7.561,12.8,12.47,13.15,3.28
2026-08-10 16:00:00,64,16,57.41,22.29,7.822,12.87,12.82,12.92,4.52
2026-08-10 16:15:00,65,16,64.14,22.8,8.333,12.63,12.48,12.78,5.22
2026-08-10 16:30:00,66,16,54.92,23.22,8.755,12.28,12.17,12.4,3.89
2026-08-10 16:45:00,67,16,64.75,23.7,9.233,12.59,12.42,12.76,5.17
2026-08-10 17:00:00,68,17,24.66,24.66,10.193,17.9,16.71,19.16,0.0
2026-08-10 17:15:00,69,17,24.94,24.94,10.475,19.64,18.35,21.02,0.0
2026-08-10 17:30:00,70,17,25.28,25.28,10.81,18.88,17.65,20.19,0.0
2026-08-10 17:45:00,71,17,25.64,25.64,11.169,18.14,16.97,19.39,0.0
2026-08-10 18:00:00,72,18,26.77,26.77,12.304,20.45,19.18,21.8,0.0
2026-08-10 18:15:00,73,18,26.81,26.81,12.339,18.94,17.76,20.19,0.0
2026-08-10 18:30:00,74,18,26.98,26.98,12.511,14.7,13.79,15.66,0.0
2026-08-10 18:45:00,75,18,27.08,27.08,12.61,13.18,12.37,14.05,0.0
2026-08-10 19:00:00,76,19,28.01,28.01,13.539,13.88,13.05,14.77,0.0
2026-08-10 19:15:00,77,19,27.83,27.83,13.364,15.68,14.73,16.68,0.0
2026-08-10 19:30:00,78,19,27.72,27.72,13.254,16.63,15.62,17.7,0.0
2026-08-10 19:45:00,79,19,36.91,27.74,13.275,12.84,12.28,13.41,1.18
2026-08-10 20:00:00,80,20,55.36,27.89,13.423,13.47,13.41,13.53,3.7
2026-08-10 20:15:00,81,20,58.21,27.61,13.142,11.73,11.72,11.74,3.59
2026-08-10 20:30:00,82,20,45.77,27.38,12.914,12.91,12.71,13.12,2.37
2026-08-10 20:45:00,83,20,45.47,27.03,12.56,12.06,11.87,12.25,2.22
2026-08-10 21:00:00,84,21,42.16,26.76,12.291,11.82,11.59,12.06,1.82
2026-08-10 21:15:00,85,21,41.78,26.32,11.849,11.9,11.66,12.15,1.84
2026-08-10 21:30:00,86,21,35.33,26.04,11.572,12.87,12.51,13.23,1.2
2026-08-10 21:45:00,87,21,28.77,25.66,11.198,12.65,12.21,13.11,0.39
2026-08-10 22:00:00,88,22,25.48,25.48,11.015,11.58,11.13,12.05,0.0
