hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-07 00:00:00,0,0,30.17,23.86,9.396,11.19,9.63,13.01,0.71
2026-06-07 00:15:00,1,0,23.65,23.65,9.189,5.47,4.55,6.58,0.0
2026-06-07 00:30:00,2,0,23.53,23.53,9.061,8.62,7.16,10.37,0.0
2026-06-07 00:45:00,3,0,23.41,23.41,8.941,11.4,9.47,13.73,0.0
2026-06-07 01:00:00,4,1,23.28,23.28,8.811,10.51,8.72,12.66,0.0
2026-06-07 01:15:00,5,1,23.16,23.16,8.693,3.86,3.2,4.65,0.0
2026-06-07 01:30:00,6,1,23.11,23.11,8.646,1.81,1.5,2.18,0.0
2026-06-07 01:45:00,7,1,23.04,23.04,8.578,1.16,0.96,1.4,0.0
2026-06-07 02:00:00,8,2,23.0,23.0,8.532,1.23,1.02,1.48,0.0
2026-06-07 02:15:00,9,2,22.93,22.93,8.466,1.22,1.01,1.48,0.0
2026-06-07 02:30:00,10,2,22.92,22.92,8.456,1.2,0.99,1.45,0.0
2026-06-07 02:45:00,11,2,22.91,22.91,8.441,2.82,2.33,3.4,0.0
2026-06-07 03:00:00,12,3,22.82,22.82,8.353,4.16,3.44,5.02,0.0
2026-06-07 03:15:00,13,3,22.83,22.83,8.362,8.67,7.18,10.47,0.0
2026-06-07 03:30:00,14,3,22.88,22.88,8.417,6.37,5.27,7.69,0.0
2026-06-07 03:45:00,15,3,22.93,22.93,8.468,1.25,1.03,1.51,0.0
2026-06-07 04:00:00,16,4,22.93,22.93,8.461,1.27,1.05,1.53,0.0
2026-06-07 04:15:00,17,4,23.01,23.01,8.543,1.19,0.99,1.44,0.0
2026-06-07 04:30:00,18,4,23.18,23.18,8.719,1.21,1.01,1.46,0.0
2026-06-07 04:45:00,19,4,23.4,23.4,8.932,1.18,0.98,1.42,0.0
2026-06-07 05:00:00,20,5,23.43,23.43,8.963,1.06,0.88,1.27,0.0
2026-06-07 05:15:00,21,5,23.77,23.77,9.305,1.11,0.93,1.34,0.0
2026-06-07 05:30:00,22,5,24.06,24.06,9.594,1.02,0.85,1.22,0.0
2026-06-07 05:45:00,23,5,24.43,24.43,9.962,0.96,0.8,1.15,0.0
