hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-19 00:00:00,0,0,23.86,23.86,9.396,10.57,9.67,11.55,0.0
2026-06-19 00:15:00,1,0,23.65,23.65,9.189,6.91,6.32,7.56,0.0
2026-06-19 00:30:00,2,0,23.53,23.53,9.061,9.61,8.79,10.51,0.0
2026-06-19 00:45:00,3,0,29.74,23.41,8.941,10.27,9.54,11.06,0.65
2026-06-19 01:00:00,4,1,23.28,23.28,8.811,7.85,7.17,8.59,0.0
2026-06-19 01:15:00,5,1,23.16,23.16,8.693,8.83,8.06,9.67,0.0
2026-06-19 01:30:00,6,1,23.11,23.11,8.646,10.8,9.86,11.83,0.0
2026-06-19 01:45:00,7,1,23.04,23.04,8.578,5.62,5.13,6.16,0.0
2026-06-19 02:00:00,8,2,23.0,23.0,8.532,1.05,0.96,1.15,0.0
2026-06-19 02:15:00,9,2,22.93,22.93,8.466,1.11,1.02,1.22,0.0
2026-06-19 02:30:00,10,2,22.92,22.92,8.456,1.09,1.0,1.2,0.0
2026-06-19 02:45:00,11,2,22.91,22.91,8.441,1.07,0.98,1.17,0.0
2026-06-19 03:00:00,12,3,22.82,22.82,8.353,1.11,1.02,1.22,0.0
2026-06-19 03:15:00,13,3,22.83,22.83,8.362,1.1,1.0,1.2,0.0
2026-06-19 03:30:00,14,3,22.88,22.88,8.417,1.13,1.03,1.24,0.0
2026-06-19 03:45:00,15,3,22.93,22.93,8.468,3.22,2.94,3.52,0.0
2026-06-19 04:00:00,16,4,22.93,22.93,8.461,2.98,2.72,3.26,0.0
2026-06-19 04:15:00,17,4,23.01,23.01,8.543,1.96,1.79,2.15,0.0
2026-06-19 04:30:00,18,4,23.18,23.18,8.719,1.09,1.0,1.19,0.0
2026-06-19 04:45:00,19,4,23.4,23.4,8.932,1.12,1.02,1.22,0.0
2026-06-19 05:00:00,20,5,23.43,23.43,8.963,0.94,0.86,1.03,0.0
2026-06-19 05:15:00,21,5,23.77,23.77,9.305,1.03,0.94,1.13,0.0
2026-06-19 05:30:00,22,5,24.06,24.06,9.594,0.88,0.81,0.96,0.0
2026-06-19 05:45:00,23,5,24.43,24.43,9.962,2.05,1.88,2.24,0.0
2026-06-19 06:00:00,24,6,25.06,25.06,10.59,3.77,3.46,4.11,0.0
2026-06-19 06:15:00,25,6,25.39,25.39,10.924,8.3,7.63,9.04,0.0
2026-06-19 06:30:00,26,6,31.75,25.53,11.065,10.47,9.78,11.22,0.65
2026-06-19 06:45:00,27,6,37.99,25.54,11.074,10.63,10.08,11.21,1.32
2026-06-19 07:00:00,28,7,26.48,26.48,12.011,3.55,3.03,4.15,0.0
2026-06-19 07:15:00,29,7,26.33,26.33,11.861,6.61,5.65,7.73,0.0
2026-06-19 07:30:00,30,7,26.13,26.13,11.668,9.51,8.12,11.14,0.0
2026-06-19 07:45:00,31,7,47.46,25.71,11.243,11.21,10.6,11.85,2.44
2026-06-19 08:00:00,32,8,63.3,26.15,11.68,11.02,10.8,11.25,4.1
2026-06-19 08:15:00,33,8,90.9,25.59,11.12,10.62,9.11,12.38,6.94
2026-06-19 08:30:00,34,8,90.68,25.11,10.64,10.65,9.14,12.4,6.98
2026-06-19 08:45:00,35,8,102.94,24.51,10.046,10.55,8.54,13.03,8.27
2026-06-19 09:00:00,36,9,134.26,24.08,9.615,10.17,7.08,14.6,11.2
2026-06-19 09:15:00,37,9,105.71,23.46,8.993,10.48,8.37,13.12,8.62
2026-06-19 09:30:00,38,9,80.16,23.03,8.56,10.69,9.66,11.83,6.11
2026-06-19 09:45:00,39,9,54.45,22.6,8.134,11.15,10.91,11.4,3.55
2026-06-19 10:00:00,40,10,60.35,21.93,7.465,10.87,10.81,10.93,4.18
2026-06-19 10:15:00,41,10,63.3,21.55,7.086,10.18,10.0,10.36,4.25
2026-06-19 10:30:00,42,10,63.13,21.31,6.845,11.98,11.78,12.18,5.01
2026-06-19 10:45:00,43,10,62.96,21.06,6.591,11.66,11.48,11.85,4.89
2026-06-19 11:00:00,44,11,62.58,20.49,6.024,10.1,9.95,10.25,4.25
2026-06-19 11:15:00,45,11,59.2,20.28,5.817,11.81,11.8,11.82,4.6
2026-06-19 11:30:00,46,11,62.37,20.18,5.712,11.44,11.28,11.6,4.83
2026-06-19 11:45:00,47,11,65.54,20.06,5.597,10.27,10.0,10.55,4.67
2026-06-19 12:00:00,48,12,61.96,19.57,5.1,11.53,11.39,11.67,4.89
2026-06-19 12:15:00,49,12,61.87,19.44,4.975,12.1,11.96,12.25,5.14
2026-06-19 12:30:00,50,12,65.12,19.42,4.953,10.4,10.15,10.67,4.76
2026-06-19 12:45:00,51,12,61.83,19.37,4.905,10.62,10.5,10.75,4.51
2026-06-19 13:00:00,52,13,58.24,18.92,4.449,11.79,11.75,11.83,4.64
2026-06-19 13:15:00,53,13,58.34,19.06,4.597,11.66,11.63,11.7,4.58
2026-06-19 13:30:00,54,13,61.7,19.19,4.726,11.21,11.09,11.34,4.77
2026-06-19 13:45:00,55,13,61.83,19.38,4.917,11.83,11.7,11.97,5.02
2026-06-19 14:00:00,56,14,61.71,19.2,4.731,11.09,10.97,11.22,4.72
2026-06-19 14:15:00,57,14,65.21,19.56,5.091,10.56,10.29,10.83,4.82
2026-06-19 14:30:00,58,14,62.2,19.93,5.465,11.56,11.41,11.71,4.89
2026-06-19 14:45:00,59,14,62.5,20.37,5.906,11.17,11.01,11.33,4.71
2026-06-19 15:00:00,60,15,75.53,20.49,6.02,10.94,10.06,11.89,6.02
2026-06-19 15:15:00,61,15,82.29,21.02,6.557,11.06,9.84,12.45,6.78
2026-06-19 15:30:00,62,15,85.73,21.47,7.002,10.9,9.52,12.48,7.01
2026-06-19 15:45:00,63,15,89.21,22.03,7.561,11.32,9.72,13.19,7.61
2026-06-19 16:00:00,64,16,98.92,22.29,7.822,11.19,9.14,13.69,8.57
2026-06-19 16:15:00,65,16,95.94,22.8,8.333,11.29,9.37,13.61,8.26
2026-06-19 16:30:00,66,16,92.95,23.22,8.755,11.01,9.27,13.07,7.68
2026-06-19 16:45:00,67,16,90.01,23.7,9.233,11.19,9.56,13.09,7.42
