hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-05 00:00:00,0,0,27.02,23.86,9.396,12.41,12.02,12.82,0.39
2026-08-05 00:15:00,1,0,23.65,23.65,9.189,9.67,9.33,10.02,0.0
2026-08-05 00:30:00,2,0,23.53,23.53,9.061,4.68,4.51,4.85,0.0
2026-08-05 00:45:00,3,0,23.41,23.41,8.941,0.79,0.76,0.82,0.0
2026-08-05 01:00:00,4,1,23.28,23.28,8.811,5.77,5.57,5.98,0.0
2026-08-05 01:15:00,5,1,23.16,23.16,8.693,4.18,4.03,4.34,0.0
2026-08-05 01:30:00,6,1,23.11,23.11,8.646,1.33,1.28,1.37,0.0
2026-08-05 01:45:00,7,1,23.04,23.04,8.578,5.62,5.42,5.83,0.0
2026-08-05 02:00:00,8,2,23.0,23.0,8.532,4.67,4.51,4.85,0.0
2026-08-05 02:15:00,9,2,22.93,22.93,8.466,6.83,6.58,7.08,0.0
2026-08-05 02:30:00,10,2,22.92,22.92,8.456,6.92,6.68,7.18,0.0
2026-08-05 02:45:00,11,2,22.91,22.91,8.441,1.86,1.8,1.93,0.0
2026-08-05 03:00:00,12,3,22.82,22.82,8.353,0.93,0.89,0.96,0.0
2026-08-05 03:15:00,13,3,22.83,22.83,8.362,1.97,1.9,2.04,0.0
2026-08-05 03:30:00,14,3,22.88,22.88,8.417,2.35,2.27,2.44,0.0
2026-08-05 03:45:00,15,3,22.93,22.93,8.468,3.34,3.23,3.47,0.0
2026-08-05 04:00:00,16,4,22.93,22.93,8.461,2.69,2.59,2.79,0.0
2026-08-05 04:15:00,17,4,23.01,23.01,8.543,2.19,2.12,2.27,0.0
2026-08-05 04:30:00,18,4,23.18,23.18,8.719,2.02,1.95,2.09,0.0
2026-08-05 04:45:00,19,4,23.4,23.4,8.932,1.11,1.07,1.15,0.0
2026-08-05 05:00:00,20,5,23.43,23.43,8.963,4.34,4.18,4.49,0.0
2026-08-05 05:15:00,21,5,23.77,23.77,9.305,1.05,1.01,1.08,0.0
2026-08-05 05:30:00,22,5,24.06,24.06,9.594,0.76,0.73,0.79,0.0
2026-08-05 05:45:00,23,5,24.43,24.43,9.962,0.77,0.74,0.79,0.0
2026-08-05 06:00:00,24,6,25.06,25.06,10.59,2.73,2.64,2.83,0.0
2026-08-05 06:15:00,25,6,25.39,25.39,10.924,10.75,10.39,11.12,0.0
2026-08-05 06:30:00,26,6,25.53,25.53,11.065,10.76,10.41,11.13,0.0
2026-08-05 06:45:00,27,6,25.54,25.54,11.074,12.19,11.79,12.61,0.0
2026-08-05 07:00:00,28,7,26.48,26.48,12.011,1.4,1.29,1.52,0.0
2026-08-05 07:15:00,29,7,26.33,26.33,11.861,3.23,2.98,3.5,0.0
2026-08-05 07:30:00,30,7,26.13,26.13,11.668,5.75,5.3,6.24,0.0
2026-08-05 07:45:00,31,7,25.71,25.71,11.243,11.7,10.77,12.71,0.0
2026-08-05 08:00:00,32,8,47.82,26.15,11.68,11.57,11.25,11.89,2.51
2026-08-05 08:15:00,33,8,38.03,25.59,11.12,11.62,11.03,12.24,1.45
2026-08-05 08:30:00,34,8,31.35,25.11,10.64,11.69,10.92,12.53,0.73
2026-08-05 08:45:00,35,8,24.51,24.51,10.046,10.23,9.39,11.14,0.0
2026-08-05 09:00:00,36,9,24.08,24.08,9.615,11.17,10.24,12.18,0.0
2026-08-05 09:15:00,37,9,23.46,23.46,8.993,10.31,9.44,11.26,0.0
2026-08-05 09:30:00,38,9,23.03,23.03,8.56,8.05,7.36,8.81,0.0
2026-08-05 09:45:00,39,9,22.6,22.6,8.134,11.3,10.33,12.37,0.0
2026-08-05 10:00:00,40,10,53.95,21.93,7.465,11.09,10.98,11.2,3.55
2026-08-05 10:15:00,41,10,53.66,21.55,7.086,11.09,10.97,11.2,3.56
2026-08-05 10:30:00,42,10,53.48,21.31,6.845,11.22,11.1,11.35,3.61
2026-08-05 10:45:00,43,10,53.29,21.06,6.591,10.56,10.44,10.67,3.4
2026-08-05 11:00:00,44,11,46.39,20.49,6.024,11.85,11.56,12.14,3.07
2026-08-05 11:15:00,45,11,46.23,20.28,5.817,11.21,10.93,11.49,2.91
2026-08-05 11:30:00,46,11,46.14,20.18,5.712,11.58,11.3,11.88,3.01
2026-08-05 11:45:00,47,11,52.55,20.06,5.597,10.6,10.46,10.73,3.44
2026-08-05 12:00:00,48,12,55.44,19.57,5.1,11.14,11.06,11.21,3.99
2026-08-05 12:15:00,49,12,55.34,19.44,4.975,11.05,10.97,11.13,3.97
2026-08-05 12:30:00,50,12,55.33,19.42,4.953,10.91,10.83,10.98,3.92
2026-08-05 12:45:00,51,12,55.29,19.37,4.905,10.85,10.77,10.93,3.9
2026-08-05 13:00:00,52,13,51.69,18.92,4.449,10.96,10.81,11.12,3.59
2026-08-05 13:15:00,53,13,55.07,19.06,4.597,11.1,11.01,11.18,4.0
2026-08-05 13:30:00,54,13,51.89,19.19,4.726,12.08,11.91,12.24,3.95
2026-08-05 13:45:00,55,13,52.04,19.38,4.917,11.42,11.27,11.58,3.73
2026-08-05 14:00:00,56,14,55.17,19.2,4.731,11.63,11.55,11.72,4.18
2026-08-05 14:15:00,57,14,55.43,19.56,5.091,10.73,10.65,10.8,3.85
2026-08-05 14:30:00,58,14,55.7,19.93,5.465,12.19,12.11,12.26,4.36
2026-08-05 14:45:00,59,14,59.0,20.37,5.906,11.51,11.51,11.51,4.45
2026-08-05 15:00:00,60,15,56.1,20.49,6.02,11.45,11.37,11.53,4.08
2026-08-05 15:15:00,61,15,56.49,21.02,6.557,11.21,11.14,11.28,3.98
2026-08-05 15:30:00,62,15,50.39,21.47,7.002,11.44,11.2,11.68,3.31
2026-08-05 15:45:00,63,15,57.22,22.03,7.561,11.77,11.72,11.82,4.14
2026-08-05 16:00:00,64,16,63.79,22.29,7.822,11.21,11.09,11.35,4.65
2026-08-05 16:15:00,65,16,70.5,22.8,8.333,11.59,11.27,11.92,5.53
2026-08-05 16:30:00,66,16,80.27,23.22,8.755,11.99,11.39,12.62,6.84
2026-08-05 16:45:00,67,16,86.85,23.7,9.233,11.55,10.79,12.35,7.29
2026-08-05 17:00:00,68,17,24.66,24.66,10.193,17.72,16.52,19.01,0.0
2026-08-05 17:15:00,69,17,24.94,24.94,10.475,21.55,20.1,23.1,0.0
2026-08-05 17:30:00,70,17,25.28,25.28,10.81,21.63,20.19,23.17,0.0
2026-08-05 17:45:00,71,17,25.64,25.64,11.169,18.82,17.58,20.15,0.0
2026-08-05 18:00:00,72,18,26.77,26.77,12.304,17.03,15.95,18.19,0.0
2026-08-05 18:15:00,73,18,26.81,26.81,12.339,14.47,13.55,15.46,0.0
2026-08-05 18:30:00,74,18,26.98,26.98,12.511,14.81,13.87,15.81,0.0
