hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-30 00:00:00,0,0,23.86,23.86,9.396,14.06,13.67,14.46,0.0
2026-08-30 00:15:00,1,0,23.65,23.65,9.189,4.45,4.33,4.58,0.0
2026-08-30 00:30:00,2,0,23.53,23.53,9.061,6.97,6.78,7.17,0.0
2026-08-30 00:45:00,3,0,23.41,23.41,8.941,8.88,8.64,9.14,0.0
2026-08-30 01:00:00,4,1,23.28,23.28,8.811,8.53,8.29,8.78,0.0
2026-08-30 01:15:00,5,1,23.16,23.16,8.693,3.02,2.93,3.1,0.0
2026-08-30 01:30:00,6,1,23.11,23.11,8.646,1.45,1.41,1.49,0.0
2026-08-30 01:45:00,7,1,23.04,23.04,8.578,0.93,0.9,0.96,0.0
2026-08-30 02:00:00,8,2,23.0,23.0,8.532,1.02,0.99,1.05,0.0
2026-08-30 02:15:00,9,2,22.93,22.93,8.466,0.95,0.93,0.98,0.0
2026-08-30 02:30:00,10,2,22.92,22.92,8.456,0.96,0.94,0.99,0.0
2026-08-30 02:45:00,11,2,22.91,22.91,8.441,2.26,2.2,2.33,0.0
2026-08-30 03:00:00,12,3,22.82,22.82,8.353,3.19,3.1,3.29,0.0
2026-08-30 03:15:00,13,3,22.83,22.83,8.362,6.62,6.43,6.81,0.0
2026-08-30 03:30:00,14,3,22.88,22.88,8.417,5.0,4.86,5.14,0.0
2026-08-30 03:45:00,15,3,22.93,22.93,8.468,0.98,0.96,1.01,0.0
2026-08-30 04:00:00,16,4,22.93,22.93,8.461,1.02,0.99,1.05,0.0
2026-08-30 04:15:00,17,4,23.01,23.01,8.543,0.92,0.9,0.95,0.0
2026-08-30 04:30:00,18,4,23.18,23.18,8.719,0.95,0.93,0.98,0.0
2026-08-30 04:45:00,19,4,23.4,23.4,8.932,0.93,0.9,0.95,0.0
2026-08-30 05:00:00,20,5,23.43,23.43,8.963,0.84,0.81,0.86,0.0
2026-08-30 05:15:00,21,5,23.77,23.77,9.305,0.91,0.88,0.93,0.0
2026-08-30 05:30:00,22,5,24.06,24.06,9.594,0.82,0.8,0.85,0.0
2026-08-30 05:45:00,23,5,24.43,24.43,9.962,0.77,0.75,0.79,0.0
2026-08-30 06:00:00,24,6,25.06,25.06,10.59,1.91,1.86,1.96,0.0
2026-08-30 06:15:00,25,6,25.39,25.39,10.924,4.68,4.56,4.81,0.0
2026-08-30 06:30:00,26,6,25.53,25.53,11.065,6.21,6.05,6.38,0.0
2026-08-30 06:45:00,27,6,25.54,25.54,11.074,6.36,6.19,6.53,0.0
2026-08-30 07:00:00,28,7,26.48,26.48,12.011,0.31,0.29,0.33,0.0
2026-08-30 07:15:00,29,7,26.33,26.33,11.861,0.71,0.67,0.76,0.0
2026-08-30 07:30:00,30,7,26.13,26.13,11.668,2.41,2.26,2.58,0.0
2026-08-30 07:45:00,31,7,25.71,25.71,11.243,3.74,3.49,4.0,0.0
2026-08-30 08:00:00,32,8,26.15,26.15,11.68,7.6,7.1,8.13,0.0
2026-08-30 08:15:00,33,8,25.59,25.59,11.12,10.03,9.36,10.74,0.0
2026-08-30 08:30:00,34,8,25.11,25.11,10.64,13.34,12.44,14.3,0.0
2026-08-30 08:45:00,35,8,43.34,24.51,10.046,14.7,14.24,15.18,2.77
2026-08-30 09:00:00,36,9,83.89,24.08,9.615,15.02,14.27,15.81,8.98
2026-08-30 09:15:00,37,9,77.24,23.46,8.993,15.14,14.59,15.72,8.14
2026-08-30 09:30:00,38,9,57.94,23.03,8.56,14.85,14.81,14.88,5.18
2026-08-30 09:45:00,39,9,44.9,22.6,8.134,14.81,14.39,15.25,3.3
2026-08-30 10:00:00,40,10,60.35,21.93,7.465,15.48,15.45,15.52,5.95
2026-08-30 10:15:00,41,10,63.3,21.55,7.086,15.92,15.81,16.03,6.65
2026-08-30 10:30:00,42,10,63.13,21.31,6.845,16.04,15.93,16.15,6.71
2026-08-30 10:45:00,43,10,62.96,21.06,6.591,14.79,14.69,14.89,6.2
2026-08-30 11:00:00,44,11,62.58,20.49,6.024,14.39,14.31,14.48,6.06
2026-08-30 11:15:00,45,11,62.44,20.28,5.817,15.73,15.64,15.82,6.63
2026-08-30 11:30:00,46,11,62.37,20.18,5.712,15.96,15.87,16.05,6.73
2026-08-30 11:45:00,47,11,62.29,20.06,5.597,14.39,14.31,14.47,6.08
2026-08-30 12:00:00,48,12,65.22,19.57,5.1,14.84,14.69,15.0,6.78
2026-08-30 12:15:00,49,12,65.14,19.44,4.975,14.79,14.64,14.94,6.76
2026-08-30 12:30:00,50,12,61.86,19.42,4.953,15.17,15.1,15.24,6.44
2026-08-30 12:45:00,51,12,65.09,19.37,4.905,13.71,13.57,13.85,6.27
2026-08-30 13:00:00,52,13,64.79,18.92,4.449,15.94,15.78,16.09,7.31
2026-08-30 13:15:00,53,13,68.16,19.06,4.597,14.7,14.48,14.93,7.22
2026-08-30 13:30:00,54,13,68.24,19.19,4.726,14.83,14.6,15.06,7.27
2026-08-30 13:45:00,55,13,68.36,19.38,4.917,15.01,14.77,15.24,7.35
2026-08-30 14:00:00,56,14,64.98,19.2,4.731,16.16,16.0,16.32,7.4
2026-08-30 14:15:00,57,14,65.21,19.56,5.091,14.02,13.88,14.17,6.4
2026-08-30 14:30:00,58,14,65.45,19.93,5.465,14.88,14.73,15.04,6.78
2026-08-30 14:45:00,59,14,68.98,20.37,5.906,14.48,14.25,14.73,7.04
2026-08-30 15:00:00,60,15,94.96,20.49,6.02,14.06,13.08,15.12,10.47
2026-08-30 15:15:00,61,15,91.96,21.02,6.557,14.11,13.2,15.07,10.01
2026-08-30 15:30:00,62,15,88.95,21.47,7.002,13.93,13.12,14.79,9.4
2026-08-30 15:45:00,63,15,82.81,22.03,7.561,14.28,13.61,14.98,8.68
2026-08-30 16:00:00,64,16,86.14,22.29,7.822,14.05,13.31,14.84,8.97
2026-08-30 16:15:00,65,16,89.58,22.8,8.333,14.24,13.39,15.14,9.51
2026-08-30 16:30:00,66,16,89.78,23.22,8.755,14.05,13.21,14.94,9.35
2026-08-30 16:45:00,67,16,80.53,23.7,9.233,13.99,13.4,14.61,7.95
2026-08-30 17:00:00,68,17,150.0,24.66,10.193,19.42,16.55,22.79,24.34
2026-08-30 17:15:00,69,17,150.0,24.94,10.475,20.4,17.38,23.94,25.51
2026-08-30 17:30:00,70,17,150.0,25.28,10.81,24.16,20.59,28.36,30.14
2026-08-30 17:45:00,71,17,150.0,25.64,11.169,24.8,21.13,29.1,30.84
2026-08-30 18:00:00,72,18,150.0,26.77,12.304,19.71,16.8,23.13,24.29
2026-08-30 18:15:00,73,18,150.0,26.81,12.339,20.08,17.11,23.57,24.74
2026-08-30 18:30:00,74,18,150.0,26.98,12.511,17.58,14.98,20.63,21.63
2026-08-30 18:45:00,75,18,150.0,27.08,12.61,17.36,14.79,20.37,21.34
2026-08-30 19:00:00,76,19,150.0,28.01,13.539,15.38,13.1,18.05,18.76
2026-08-30 19:15:00,77,19,27.83,27.83,13.364,14.67,13.88,15.49,0.0
2026-08-30 19:30:00,78,19,113.32,27.72,13.254,14.61,13.27,16.07,12.5
2026-08-30 19:45:00,79,19,27.74,27.74,13.275,11.34,10.73,11.98,0.0
2026-08-30 20:00:00,80,20,49.26,27.89,13.423,14.95,14.8,15.09,3.19
2026-08-30 20:15:00,81,20,52.09,27.61,13.142,14.62,14.52,14.72,3.58
2026-08-30 20:30:00,82,20,51.9,27.38,12.914,14.51,14.41,14.61,3.56
2026-08-30 20:45:00,83,20,42.4,27.03,12.56,16.0,15.74,16.27,2.46
2026-08-30 21:00:00,84,21,39.08,26.76,12.291,15.65,15.34,15.97,1.93
2026-08-30 21:15:00,85,21,38.68,26.32,11.849,15.15,14.84,15.46,1.87
2026-08-30 21:30:00,86,21,38.43,26.04,11.572,15.32,15.01,15.64,1.9
2026-08-30 21:45:00,87,21,31.88,25.66,11.198,15.77,15.34,16.2,0.98
2026-08-30 22:00:00,88,22,31.71,25.48,11.015,15.61,15.19,16.04,0.97
2026-08-30 22:15:00,89,22,25.06,25.06,10.599,15.15,14.64,15.67,0.0
2026-08-30 22:30:00,90,22,31.11,24.85,10.386,16.01,15.57,16.46,1.0
2026-08-30 22:45:00,91,22,27.65,24.51,10.045,15.04,14.58,15.52,0.47
2026-08-30 23:00:00,92,23,30.64,24.36,9.894,14.89,14.48,15.32,0.94
2026-08-30 23:15:00,93,23,24.1,24.1,9.637,9.79,9.45,10.13,0.0
2026-08-30 23:30:00,94,23,23.92,23.92,9.456,5.11,4.94,5.3,0.0
2026-08-30 23:45:00,95,23,23.72,23.72,9.258,7.63,7.37,7.91,0.0
