hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-11 00:00:00,0,0,27.02,23.86,9.396,12.88,11.43,14.52,0.41
2026-06-11 00:15:00,1,0,23.65,23.65,9.189,9.72,8.51,11.1,0.0
2026-06-11 00:30:00,2,0,23.53,23.53,9.061,14.23,12.45,16.25,0.0
2026-06-11 00:45:00,3,0,23.41,23.41,8.941,3.25,2.84,3.71,0.0
2026-06-11 01:00:00,4,1,23.28,23.28,8.811,1.21,1.06,1.39,0.0
2026-06-11 01:15:00,5,1,23.16,23.16,8.693,1.47,1.29,1.68,0.0
2026-06-11 01:30:00,6,1,23.11,23.11,8.646,4.9,4.29,5.61,0.0
2026-06-11 01:45:00,7,1,23.04,23.04,8.578,2.46,2.15,2.82,0.0
2026-06-11 02:00:00,8,2,23.0,23.0,8.532,1.76,1.54,2.02,0.0
2026-06-11 02:15:00,9,2,22.93,22.93,8.466,0.89,0.78,1.02,0.0
2026-06-11 02:30:00,10,2,22.92,22.92,8.456,0.87,0.76,1.0,0.0
2026-06-11 02:45:00,11,2,22.91,22.91,8.441,0.95,0.83,1.08,0.0
2026-06-11 03:00:00,12,3,22.82,22.82,8.353,0.87,0.76,1.0,0.0
2026-06-11 03:15:00,13,3,22.83,22.83,8.362,1.39,1.22,1.6,0.0
2026-06-11 03:30:00,14,3,22.88,22.88,8.417,2.91,2.54,3.33,0.0
2026-06-11 03:45:00,15,3,22.93,22.93,8.468,2.68,2.34,3.06,0.0
2026-06-11 04:00:00,16,4,22.93,22.93,8.461,0.91,0.79,1.04,0.0
2026-06-11 04:15:00,17,4,23.01,23.01,8.543,0.93,0.81,1.07,0.0
2026-06-11 04:30:00,18,4,23.18,23.18,8.719,0.93,0.82,1.07,0.0
2026-06-11 04:45:00,19,4,23.4,23.4,8.932,0.86,0.75,0.98,0.0
2026-06-11 05:00:00,20,5,23.43,23.43,8.963,1.09,0.95,1.24,0.0
2026-06-11 05:15:00,21,5,23.77,23.77,9.305,2.77,2.42,3.16,0.0
2026-06-11 05:30:00,22,5,24.06,24.06,9.594,6.81,5.97,7.76,0.0
2026-06-11 05:45:00,23,5,24.43,24.43,9.962,1.79,1.57,2.04,0.0
2026-06-11 06:00:00,24,6,25.06,25.06,10.59,12.36,10.88,14.04,0.0
2026-06-11 06:15:00,25,6,25.39,25.39,10.924,14.2,12.52,16.11,0.0
2026-06-11 06:30:00,26,6,25.53,25.53,11.065,13.04,11.5,14.79,0.0
2026-06-11 06:45:00,27,6,34.87,25.54,11.074,13.78,12.58,15.08,1.29
2026-06-11 07:00:00,28,7,26.48,26.48,12.011,5.71,4.59,7.1,0.0
2026-06-11 07:15:00,29,7,26.33,26.33,11.861,5.89,4.73,7.33,0.0
2026-06-11 07:30:00,30,7,26.13,26.13,11.668,9.43,7.56,11.75,0.0
2026-06-11 07:45:00,31,7,50.57,25.71,11.243,13.84,13.08,14.64,3.44
2026-06-11 08:00:00,32,8,57.11,26.15,11.68,13.56,13.39,13.74,4.2
2026-06-11 08:15:00,33,8,25.59,25.59,11.12,12.89,10.31,16.13,0.0
2026-06-11 08:30:00,34,8,25.11,25.11,10.64,11.59,9.23,14.54,0.0
2026-06-11 08:45:00,35,8,24.51,24.51,10.046,12.36,9.81,15.57,0.0
2026-06-11 09:00:00,36,9,24.08,24.08,9.615,11.78,9.32,14.88,0.0
2026-06-11 09:15:00,37,9,23.46,23.46,8.993,12.98,10.23,16.46,0.0
2026-06-11 09:30:00,38,9,23.03,23.03,8.56,11.48,9.02,14.61,0.0
2026-06-11 09:45:00,39,9,22.6,22.6,8.134,11.92,9.34,15.21,0.0
2026-06-11 10:00:00,40,10,50.75,21.93,7.465,13.07,12.51,13.65,3.76
2026-06-11 10:15:00,41,10,50.45,21.55,7.086,14.7,14.05,15.39,4.25
2026-06-11 10:30:00,42,10,50.27,21.31,6.845,15.2,14.51,15.92,4.4
2026-06-11 10:45:00,43,10,50.07,21.06,6.591,14.46,13.79,15.16,4.2
2026-06-11 11:00:00,44,11,49.63,20.49,6.024,14.1,13.42,14.82,4.11
2026-06-11 11:15:00,45,11,52.71,20.28,5.817,13.71,13.26,14.17,4.45
2026-06-11 11:30:00,46,11,49.39,20.18,5.712,15.44,14.67,16.25,4.51
2026-06-11 11:45:00,47,11,52.55,20.06,5.597,13.21,12.77,13.67,4.29
2026-06-11 12:00:00,48,12,52.17,19.57,5.1,13.68,13.19,14.18,4.46
2026-06-11 12:15:00,49,12,55.34,19.44,4.975,12.69,12.45,12.94,4.56
2026-06-11 12:30:00,50,12,55.33,19.42,4.953,14.95,14.66,15.24,5.37
2026-06-11 12:45:00,51,12,58.56,19.37,4.905,14.51,14.47,14.54,5.69
2026-06-11 13:00:00,52,13,58.24,18.92,4.449,13.77,13.71,13.82,5.41
2026-06-11 13:15:00,53,13,58.34,19.06,4.597,13.15,13.1,13.2,5.17
