hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-20 00:00:00,0,0,23.86,23.86,9.396,14.41,13.97,14.86,0.0
2026-08-20 00:15:00,1,0,23.65,23.65,9.189,9.53,9.24,9.83,0.0
2026-08-20 00:30:00,2,0,23.53,23.53,9.061,12.81,12.42,13.22,0.0
2026-08-20 00:45:00,3,0,23.41,23.41,8.941,3.31,3.21,3.41,0.0
2026-08-20 01:00:00,4,1,23.28,23.28,8.811,1.21,1.17,1.25,0.0
2026-08-20 01:15:00,5,1,23.16,23.16,8.693,1.44,1.39,1.49,0.0
2026-08-20 01:30:00,6,1,23.11,23.11,8.646,4.86,4.71,5.02,0.0
2026-08-20 01:45:00,7,1,23.04,23.04,8.578,2.43,2.35,2.51,0.0
2026-08-20 02:00:00,8,2,23.0,23.0,8.532,1.75,1.69,1.8,0.0
2026-08-20 02:15:00,9,2,22.93,22.93,8.466,0.91,0.88,0.94,0.0
2026-08-20 02:30:00,10,2,22.92,22.92,8.456,0.87,0.84,0.9,0.0
2026-08-20 02:45:00,11,2,22.91,22.91,8.441,0.96,0.93,1.0,0.0
2026-08-20 03:00:00,12,3,22.82,22.82,8.353,0.87,0.84,0.9,0.0
2026-08-20 03:15:00,13,3,22.83,22.83,8.362,1.42,1.37,1.46,0.0
2026-08-20 03:30:00,14,3,22.88,22.88,8.417,2.91,2.82,3.01,0.0
2026-08-20 03:45:00,15,3,22.93,22.93,8.468,2.68,2.59,2.76,0.0
2026-08-20 04:00:00,16,4,22.93,22.93,8.461,0.92,0.89,0.95,0.0
2026-08-20 04:15:00,17,4,23.01,23.01,8.543,0.9,0.87,0.93,0.0
2026-08-20 04:30:00,18,4,23.18,23.18,8.719,0.94,0.91,0.97,0.0
2026-08-20 04:45:00,19,4,23.4,23.4,8.932,0.84,0.82,0.87,0.0
2026-08-20 05:00:00,20,5,23.43,23.43,8.963,1.08,1.04,1.11,0.0
2026-08-20 05:15:00,21,5,23.77,23.77,9.305,2.88,2.79,2.97,0.0
2026-08-20 05:30:00,22,5,24.06,24.06,9.594,6.83,6.62,7.04,0.0
2026-08-20 05:45:00,23,5,24.43,24.43,9.962,1.83,1.77,1.89,0.0
2026-08-20 06:00:00,24,6,25.06,25.06,10.59,11.68,11.33,12.04,0.0
2026-08-20 06:15:00,25,6,25.39,25.39,10.924,12.82,12.44,13.2,0.0
2026-08-20 06:30:00,26,6,25.53,25.53,11.065,12.52,12.15,12.89,0.0
2026-08-20 06:45:00,27,6,34.87,25.54,11.074,12.99,12.72,13.27,1.21
2026-08-20 07:00:00,28,7,26.48,26.48,12.011,5.22,4.86,5.61,0.0
2026-08-20 07:15:00,29,7,26.33,26.33,11.861,5.36,4.98,5.76,0.0
2026-08-20 07:30:00,30,7,26.13,26.13,11.668,8.54,7.93,9.18,0.0
