hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-18 00:00:00,0,0,27.02,23.86,9.396,9.57,9.15,10.01,0.3
2026-07-18 00:15:00,1,0,23.65,23.65,9.189,8.93,8.5,9.39,0.0
2026-07-18 00:30:00,2,0,23.53,23.53,9.061,4.84,4.6,5.09,0.0
2026-07-18 00:45:00,3,0,23.41,23.41,8.941,1.23,1.17,1.29,0.0
2026-07-18 01:00:00,4,1,23.28,23.28,8.811,7.88,7.5,8.29,0.0
2026-07-18 01:15:00,5,1,26.33,23.16,8.693,9.33,8.91,9.77,0.3
2026-07-18 01:30:00,6,1,26.28,23.11,8.646,9.82,9.38,10.29,0.31
2026-07-18 01:45:00,7,1,23.04,23.04,8.578,6.35,6.04,6.68,0.0
2026-07-18 02:00:00,8,2,23.0,23.0,8.532,6.31,5.99,6.63,0.0
2026-07-18 02:15:00,9,2,29.29,22.93,8.466,10.1,9.69,10.53,0.64
2026-07-18 02:30:00,10,2,26.1,22.92,8.456,9.13,8.72,9.56,0.29
2026-07-18 02:45:00,11,2,22.91,22.91,8.441,5.39,5.12,5.67,0.0
2026-07-18 03:00:00,12,3,22.82,22.82,8.353,1.06,1.0,1.11,0.0
2026-07-18 03:15:00,13,3,22.83,22.83,8.362,1.07,1.02,1.13,0.0
2026-07-18 03:30:00,14,3,22.88,22.88,8.417,1.01,0.96,1.07,0.0
2026-07-18 03:45:00,15,3,22.93,22.93,8.468,1.0,0.95,1.05,0.0
2026-07-18 04:00:00,16,4,22.93,22.93,8.461,1.06,1.0,1.11,0.0
2026-07-18 04:15:00,17,4,23.01,23.01,8.543,1.04,0.99,1.09,0.0
2026-07-18 04:30:00,18,4,23.18,23.18,8.719,0.97,0.92,1.02,0.0
2026-07-18 04:45:00,19,4,23.4,23.4,8.932,1.26,1.2,1.32,0.0
2026-07-18 05:00:00,20,5,23.43,23.43,8.963,5.38,5.11,5.65,0.0
2026-07-18 05:15:00,21,5,23.77,23.77,9.305,4.22,4.02,4.44,0.0
2026-07-18 05:30:00,22,5,24.06,24.06,9.594,2.2,2.1,2.31,0.0
2026-07-18 05:45:00,23,5,24.43,24.43,9.962,1.73,1.65,1.81,0.0
2026-07-18 06:00:00,24,6,25.06,25.06,10.59,1.31,1.25,1.37,0.0
2026-07-18 06:15:00,25,6,25.39,25.39,10.924,1.59,1.52,1.67,0.0
2026-07-18 06:30:00,26,6,25.53,25.53,11.065,8.34,7.96,8.74,0.0
2026-07-18 06:45:00,27,6,34.87,25.54,11.074,10.04,9.7,10.38,0.94
2026-07-18 07:00:00,28,7,26.48,26.48,12.011,3.25,2.94,3.59,0.0
2026-07-18 07:15:00,29,7,26.33,26.33,11.861,4.39,3.97,4.85,0.0
2026-07-18 07:30:00,30,7,26.13,26.13,11.668,5.46,4.93,6.03,0.0
2026-07-18 07:45:00,31,7,25.71,25.71,11.243,6.91,6.24,7.65,0.0
2026-07-18 08:00:00,32,8,26.15,26.15,11.68,9.47,8.57,10.47,0.0
2026-07-18 08:15:00,33,8,56.69,25.59,11.12,9.48,9.42,9.55,2.95
2026-07-18 08:30:00,34,8,112.53,25.11,10.64,8.26,7.02,9.73,7.22
2026-07-18 08:45:00,35,8,150.0,24.51,10.046,7.77,5.88,10.26,9.75
2026-07-18 09:00:00,36,9,150.0,24.08,9.615,8.28,6.27,10.94,10.43
2026-07-18 09:15:00,37,9,150.0,23.46,8.993,8.47,6.42,11.19,10.72
2026-07-18 09:30:00,38,9,150.0,23.03,8.56,8.25,6.25,10.9,10.48
2026-07-18 09:45:00,39,9,146.82,22.6,8.134,7.6,5.81,9.93,9.43
2026-07-18 10:00:00,40,10,69.96,21.93,7.465,9.05,8.81,9.29,4.34
2026-07-18 10:15:00,41,10,72.93,21.55,7.086,8.91,8.62,9.21,4.58
2026-07-18 10:30:00,42,10,69.57,21.31,6.845,9.48,9.24,9.72,4.57
2026-07-18 10:45:00,43,10,69.41,21.06,6.591,9.69,9.45,9.93,4.68
2026-07-18 11:00:00,44,11,72.29,20.49,6.024,8.86,8.58,9.14,4.59
2026-07-18 11:15:00,45,11,68.93,20.28,5.817,9.39,9.17,9.61,4.57
2026-07-18 11:30:00,46,11,72.11,20.18,5.712,9.31,9.02,9.6,4.83
2026-07-18 11:45:00,47,11,72.04,20.06,5.597,9.14,8.86,9.43,4.75
2026-07-18 12:00:00,48,12,68.48,19.57,5.1,9.59,9.37,9.81,4.69
2026-07-18 12:15:00,49,12,68.4,19.44,4.975,10.25,10.03,10.49,5.02
2026-07-18 12:30:00,50,12,68.39,19.42,4.953,10.0,9.78,10.23,4.9
2026-07-18 12:45:00,51,12,68.36,19.37,4.905,9.3,9.1,9.51,4.56
2026-07-18 13:00:00,52,13,68.07,18.92,4.449,10.17,9.95,10.4,5.0
2026-07-18 13:15:00,53,13,71.44,19.06,4.597,9.64,9.36,9.93,5.05
2026-07-18 13:30:00,54,13,68.24,19.19,4.726,9.69,9.48,9.9,4.75
2026-07-18 13:45:00,55,13,68.36,19.38,4.917,9.07,8.87,9.28,4.44
2026-07-18 14:00:00,56,14,68.25,19.2,4.731,9.98,9.76,10.21,4.9
2026-07-18 14:15:00,57,14,68.47,19.56,5.091,9.2,8.99,9.41,4.5
2026-07-18 14:30:00,58,14,68.71,19.93,5.465,10.04,9.81,10.27,4.9
2026-07-18 14:45:00,59,14,68.98,20.37,5.906,9.87,9.63,10.1,4.8
2026-07-18 15:00:00,60,15,91.72,20.49,6.02,9.97,9.05,10.97,7.1
2026-07-18 15:15:00,61,15,95.18,21.02,6.557,10.26,9.23,11.41,7.61
2026-07-18 15:30:00,62,15,92.16,21.47,7.002,10.43,9.46,11.5,7.37
2026-07-18 15:45:00,63,15,89.21,22.03,7.561,10.34,9.46,11.3,6.95
2026-07-18 16:00:00,64,16,89.34,22.29,7.822,9.9,9.05,10.82,6.64
2026-07-18 16:15:00,65,16,92.76,22.8,8.333,10.12,9.16,11.17,7.08
2026-07-18 16:30:00,66,16,86.61,23.22,8.755,10.19,9.4,11.05,6.46
2026-07-18 16:45:00,67,16,83.69,23.7,9.233,9.85,9.16,10.6,5.91
2026-07-18 17:00:00,68,17,24.66,24.66,10.193,13.95,12.82,15.18,0.0
2026-07-18 17:15:00,69,17,24.94,24.94,10.475,13.28,12.22,14.44,0.0
2026-07-18 17:30:00,70,17,25.28,25.28,10.81,10.23,9.42,11.12,0.0
2026-07-18 17:45:00,71,17,25.64,25.64,11.169,12.84,11.83,13.93,0.0
2026-07-18 18:00:00,72,18,26.77,26.77,12.304,11.13,10.28,12.05,0.0
2026-07-18 18:15:00,73,18,26.81,26.81,12.339,11.89,10.98,12.87,0.0
2026-07-18 18:30:00,74,18,26.98,26.98,12.511,12.85,11.88,13.9,0.0
2026-07-18 18:45:00,75,18,27.08,27.08,12.61,13.9,12.85,15.03,0.0
2026-07-18 19:00:00,76,19,28.01,28.01,13.539,12.55,11.63,13.55,0.0
2026-07-18 19:15:00,77,19,104.19,27.83,13.364,9.02,8.07,10.08,6.89
2026-07-18 19:30:00,78,19,150.0,27.72,13.254,8.03,6.42,10.04,9.82
2026-07-18 19:45:00,79,19,88.87,27.74,13.275,9.14,8.5,9.84,5.59
2026-07-18 20:00:00,80,20,55.36,27.89,13.423,10.09,10.03,10.15,2.77
2026-07-18 20:15:00,81,20,55.15,27.61,13.142,9.38,9.32,9.43,2.58
2026-07-18 20:30:00,82,20,58.03,27.38,12.914,9.36,9.35,9.38,2.87
2026-07-18 20:45:00,83,20,57.77,27.03,12.56,9.13,9.11,9.15,2.81
2026-07-18 21:00:00,84,21,54.49,26.76,12.291,8.91,8.85,8.98,2.47
2026-07-18 21:15:00,85,21,44.87,26.32,11.849,9.26,9.06,9.47,1.72
2026-07-18 21:30:00,86,21,44.63,26.04,11.572,8.74,8.55,8.94,1.63
2026-07-18 21:45:00,87,21,44.31,25.66,11.198,9.83,9.6,10.05,1.83
2026-07-18 22:00:00,88,22,44.16,25.48,11.015,9.11,8.9,9.32,1.7
2026-07-18 22:15:00,89,22,43.8,25.06,10.599,9.65,9.43,9.88,1.81
2026-07-18 22:30:00,90,22,40.5,24.85,10.386,9.33,9.06,9.6,1.46
2026-07-18 22:45:00,91,22,30.79,24.51,10.045,8.41,8.05,8.79,0.53
2026-07-18 23:00:00,92,23,27.5,24.36,9.894,9.14,8.7,9.6,0.29
2026-07-18 23:15:00,93,23,30.4,24.1,9.637,9.34,8.93,9.77,0.59
2026-07-18 23:30:00,94,23,33.38,23.92,9.456,8.62,8.29,8.97,0.82
2026-07-18 23:45:00,95,23,26.88,23.72,9.258,9.58,9.12,10.08,0.3
