hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-01 00:00:00,0,0,45.94,23.86,9.396,6.28,2.12,18.59,1.39
2026-06-01 00:15:00,1,0,42.61,23.65,9.189,7.36,1.89,28.74,1.4
2026-06-01 00:30:00,2,0,36.17,23.53,9.061,5.5,0.83,36.64,0.7
2026-06-01 00:45:00,3,0,23.41,23.41,8.941,6.77,0.35,130.14,0.0
2026-06-01 01:00:00,4,1,23.28,23.28,8.811,5.15,0.26,99.97,0.0
2026-06-01 01:15:00,5,1,23.16,23.16,8.693,4.99,0.25,97.83,0.0
2026-06-01 01:30:00,6,1,23.11,23.11,8.646,4.92,0.25,96.93,0.0
2026-06-01 01:45:00,7,1,23.04,23.04,8.578,4.77,0.24,94.56,0.0
2026-06-01 02:00:00,8,2,23.0,23.0,8.532,4.99,0.25,99.17,0.0
2026-06-01 02:15:00,9,2,22.93,22.93,8.466,5.22,0.26,104.29,0.0
2026-06-01 02:30:00,10,2,22.92,22.92,8.456,4.89,0.24,97.85,0.0
2026-06-01 02:45:00,11,2,22.91,22.91,8.441,5.18,0.26,103.85,0.0
2026-06-01 03:00:00,12,3,22.82,22.82,8.353,4.9,0.24,98.92,0.0
2026-06-01 03:15:00,13,3,22.83,22.83,8.362,5.14,0.25,103.58,0.0
2026-06-01 03:30:00,14,3,22.88,22.88,8.417,4.91,0.24,98.61,0.0
2026-06-01 03:45:00,15,3,22.93,22.93,8.468,5.36,0.27,107.1,0.0
2026-06-01 04:00:00,16,4,22.93,22.93,8.461,5.03,0.25,100.59,0.0
2026-06-01 04:15:00,17,4,23.01,23.01,8.543,5.17,0.26,102.68,0.0
2026-06-01 04:30:00,18,4,23.18,23.18,8.719,7.18,0.37,140.59,0.0
2026-06-01 04:45:00,19,4,32.89,23.4,8.932,5.52,0.63,48.23,0.52
2026-06-01 05:00:00,20,5,23.43,23.43,8.963,4.43,0.23,84.95,0.0
2026-06-01 05:15:00,21,5,26.93,23.77,9.305,5.37,0.37,77.01,0.17
2026-06-01 05:30:00,22,5,24.06,24.06,9.594,3.78,0.21,68.81,0.0
2026-06-01 05:45:00,23,5,30.71,24.43,9.962,6.35,0.61,66.6,0.4
2026-06-01 06:00:00,24,6,37.55,25.06,10.59,6.49,1.09,38.57,0.81
2026-06-01 06:15:00,25,6,40.97,25.39,10.924,5.29,1.18,23.67,0.82
2026-06-01 06:30:00,26,6,44.2,25.53,11.065,7.45,2.18,25.45,1.39
2026-06-01 06:45:00,27,6,50.43,25.54,11.074,5.73,2.81,11.68,1.43
2026-06-01 07:00:00,28,7,51.18,26.48,12.011,7.5,3.92,14.36,1.85
2026-06-01 07:15:00,29,7,54.15,26.33,11.861,5.38,3.6,8.04,1.5
2026-06-01 07:30:00,30,7,57.1,26.13,11.668,7.2,6.15,8.43,2.23
2026-06-01 07:45:00,31,7,63.0,25.71,11.243,6.08,4.37,8.48,2.27
2026-06-01 08:00:00,32,8,63.3,26.15,11.68,7.03,4.92,10.05,2.61
2026-06-01 08:15:00,33,8,62.91,25.59,11.12,6.24,4.51,8.64,2.33
2026-06-01 08:30:00,34,8,62.57,25.11,10.64,5.43,4.04,7.31,2.03
2026-06-01 08:45:00,35,8,62.16,24.51,10.046,6.07,4.67,7.89,2.28
2026-06-01 09:00:00,36,9,61.86,24.08,9.615,7.19,5.67,9.11,2.72
2026-06-01 09:15:00,37,9,64.58,23.46,8.993,5.55,3.49,8.83,2.28
2026-06-01 09:30:00,38,9,64.29,23.03,8.56,5.44,3.51,8.44,2.25
2026-06-01 09:45:00,39,9,60.82,22.6,8.134,6.4,5.5,7.45,2.45
2026-06-01 10:00:00,40,10,69.96,21.93,7.465,2.86,1.15,7.11,1.38
2026-06-01 10:15:00,41,10,66.51,21.55,7.086,3.58,1.92,6.67,1.61
2026-06-01 10:30:00,42,10,66.35,21.31,6.845,3.8,2.06,6.99,1.71
2026-06-01 10:45:00,43,10,62.96,21.06,6.591,4.96,3.57,6.89,2.08
2026-06-01 11:00:00,44,11,65.82,20.49,6.024,4.0,2.27,7.05,1.81
2026-06-01 11:15:00,45,11,72.17,20.28,5.817,2.17,0.73,6.47,1.12
2026-06-01 11:30:00,46,11,72.11,20.18,5.712,2.36,0.79,7.0,1.22
2026-06-01 11:45:00,47,11,68.79,20.06,5.597,3.02,1.34,6.82,1.47
2026-06-01 12:00:00,48,12,75.0,19.57,5.1,1.76,0.46,6.63,0.97
2026-06-01 12:15:00,49,12,74.93,19.44,4.975,1.83,0.49,6.89,1.02
2026-06-01 12:30:00,50,12,71.65,19.42,4.953,2.48,0.87,7.08,1.29
2026-06-01 12:45:00,51,12,65.09,19.37,4.905,3.85,2.32,6.38,1.76
2026-06-01 13:00:00,52,13,61.52,18.92,4.449,5.14,4.17,6.33,2.19
2026-06-01 13:15:00,53,13,68.16,19.06,4.597,3.31,1.55,7.1,1.63
2026-06-01 13:30:00,54,13,71.52,19.19,4.726,2.53,0.89,7.15,1.32
2026-06-01 13:45:00,55,13,74.9,19.38,4.917,1.78,0.48,6.67,0.99
2026-06-01 14:00:00,56,14,74.79,19.2,4.731,1.74,0.47,6.45,0.97
2026-06-01 14:15:00,57,14,68.47,19.56,5.091,3.02,1.38,6.64,1.48
2026-06-01 14:30:00,58,14,75.21,19.93,5.465,1.69,0.44,6.5,0.94
2026-06-01 14:45:00,59,14,72.22,20.37,5.906,2.13,0.71,6.4,1.11
2026-06-01 15:00:00,60,15,65.82,20.49,6.02,4.83,2.74,8.5,2.19
2026-06-01 15:15:00,61,15,66.17,21.02,6.557,5.14,2.84,9.32,2.32
2026-06-01 15:30:00,62,15,63.24,21.47,7.002,6.57,4.62,9.34,2.74
2026-06-01 15:45:00,63,15,63.62,22.03,7.561,6.11,4.16,8.97,2.54
2026-06-01 16:00:00,64,16,66.99,22.29,7.822,4.94,2.54,9.59,2.21
2026-06-01 16:15:00,65,16,67.32,22.8,8.333,5.29,2.65,10.55,2.35
2026-06-01 16:30:00,66,16,64.42,23.22,8.755,6.11,3.89,9.59,2.52
2026-06-01 16:45:00,67,16,67.9,23.7,9.233,4.92,2.35,10.3,2.17
2026-06-01 17:00:00,68,17,65.39,24.66,10.193,8.46,4.98,14.39,3.45
2026-06-01 17:15:00,69,17,68.71,24.94,10.475,6.31,2.82,14.13,2.76
2026-06-01 17:30:00,70,17,65.81,25.28,10.81,8.64,4.91,15.21,3.5
2026-06-01 17:45:00,71,17,66.05,25.64,11.169,7.96,4.43,14.29,3.22
2026-06-01 18:00:00,72,18,66.82,26.77,12.304,8.27,4.32,15.83,3.31
2026-06-01 18:15:00,73,18,66.84,26.81,12.339,7.62,3.97,14.63,3.05
2026-06-01 18:30:00,74,18,63.88,26.98,12.511,8.31,5.54,12.46,3.07
2026-06-01 18:45:00,75,18,63.95,27.08,12.61,7.45,4.93,11.23,2.75
2026-06-01 19:00:00,76,19,64.6,28.01,13.539,7.18,4.51,11.44,2.63
2026-06-01 19:15:00,77,19,64.48,27.83,13.364,8.23,5.22,12.97,3.01
2026-06-01 19:30:00,78,19,67.46,27.72,13.254,6.17,3.05,12.45,2.45
2026-06-01 19:45:00,79,19,64.42,27.74,13.275,6.75,4.3,10.58,2.47
2026-06-01 20:00:00,80,20,64.52,27.89,13.423,6.01,3.8,9.5,2.2
2026-06-01 20:15:00,81,20,64.33,27.61,13.142,6.1,3.92,9.49,2.24
2026-06-01 20:30:00,82,20,61.1,27.38,12.914,5.38,4.52,6.41,1.81
2026-06-01 20:45:00,83,20,57.77,27.03,12.56,7.11,6.42,7.88,2.19
2026-06-01 21:00:00,84,21,57.57,26.76,12.291,6.1,5.42,6.87,1.88
2026-06-01 21:15:00,85,21,57.24,26.32,11.849,6.32,5.46,7.31,1.95
2026-06-01 21:30:00,86,21,57.03,26.04,11.572,4.98,4.23,5.87,1.54
2026-06-01 21:45:00,87,21,53.64,25.66,11.198,5.36,3.44,8.37,1.5
2026-06-01 22:00:00,88,22,53.5,25.48,11.015,4.19,2.65,6.61,1.17
2026-06-01 22:15:00,89,22,50.05,25.06,10.599,4.83,2.3,10.17,1.21
2026-06-01 22:30:00,90,22,49.88,24.85,10.386,5.35,2.51,11.41,1.34
2026-06-01 22:45:00,91,22,49.61,24.51,10.045,4.76,2.18,10.38,1.19
2026-06-01 23:00:00,92,23,49.49,24.36,9.894,4.72,2.14,10.4,1.19
2026-06-01 23:15:00,93,23,49.28,24.1,9.637,4.38,1.96,9.82,1.1
2026-06-01 23:30:00,94,23,49.14,23.92,9.456,5.26,2.32,11.94,1.33
2026-06-01 23:45:00,95,23,48.98,23.72,9.258,4.34,1.89,9.98,1.1
