hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-09 00:00:00,0,0,23.86,23.86,9.396,14.83,14.33,15.34,0.0
2026-08-09 00:15:00,1,0,23.65,23.65,9.189,4.56,4.41,4.72,0.0
2026-08-09 00:30:00,2,0,23.53,23.53,9.061,7.3,7.06,7.56,0.0
2026-08-09 00:45:00,3,0,23.41,23.41,8.941,9.49,9.17,9.82,0.0
2026-08-09 01:00:00,4,1,23.28,23.28,8.811,8.99,8.68,9.3,0.0
2026-08-09 01:15:00,5,1,23.16,23.16,8.693,3.18,3.07,3.29,0.0
2026-08-09 01:30:00,6,1,23.11,23.11,8.646,1.54,1.49,1.6,0.0
2026-08-09 01:45:00,7,1,23.04,23.04,8.578,0.98,0.95,1.01,0.0
2026-08-09 02:00:00,8,2,23.0,23.0,8.532,1.06,1.02,1.1,0.0
2026-08-09 02:15:00,9,2,22.93,22.93,8.466,1.02,0.98,1.05,0.0
2026-08-09 02:30:00,10,2,22.92,22.92,8.456,1.01,0.97,1.04,0.0
2026-08-09 02:45:00,11,2,22.91,22.91,8.441,2.4,2.31,2.48,0.0
2026-08-09 03:00:00,12,3,22.82,22.82,8.353,3.39,3.27,3.51,0.0
2026-08-09 03:15:00,13,3,22.83,22.83,8.362,7.02,6.78,7.27,0.0
2026-08-09 03:30:00,14,3,22.88,22.88,8.417,5.35,5.16,5.54,0.0
2026-08-09 03:45:00,15,3,22.93,22.93,8.468,1.05,1.02,1.09,0.0
2026-08-09 04:00:00,16,4,22.93,22.93,8.461,1.07,1.03,1.11,0.0
2026-08-09 04:15:00,17,4,23.01,23.01,8.543,0.97,0.94,1.01,0.0
2026-08-09 04:30:00,18,4,23.18,23.18,8.719,1.0,0.97,1.04,0.0
2026-08-09 04:45:00,19,4,23.4,23.4,8.932,0.98,0.95,1.02,0.0
2026-08-09 05:00:00,20,5,23.43,23.43,8.963,0.87,0.84,0.9,0.0
2026-08-09 05:15:00,21,5,23.77,23.77,9.305,0.96,0.93,1.0,0.0
2026-08-09 05:30:00,22,5,24.06,24.06,9.594,0.87,0.84,0.9,0.0
2026-08-09 05:45:00,23,5,24.43,24.43,9.962,0.81,0.79,0.84,0.0
2026-08-09 06:00:00,24,6,25.06,25.06,10.59,1.98,1.91,2.05,0.0
2026-08-09 06:15:00,25,6,25.39,25.39,10.924,4.89,4.74,5.06,0.0
2026-08-09 06:30:00,26,6,25.53,25.53,11.065,6.5,6.29,6.71,0.0
2026-08-09 06:45:00,27,6,25.54,25.54,11.074,6.62,6.41,6.84,0.0
2026-08-09 07:00:00,28,7,26.48,26.48,12.011,0.31,0.29,0.33,0.0
2026-08-09 07:15:00,29,7,26.33,26.33,11.861,0.71,0.66,0.77,0.0
2026-08-09 07:30:00,30,7,26.13,26.13,11.668,2.4,2.22,2.59,0.0
2026-08-09 07:45:00,31,7,25.71,25.71,11.243,3.73,3.45,4.04,0.0
2026-08-09 08:00:00,32,8,26.15,26.15,11.68,7.58,7.0,8.19,0.0
2026-08-09 08:15:00,33,8,25.59,25.59,11.12,10.04,9.27,10.87,0.0
2026-08-09 08:30:00,34,8,25.11,25.11,10.64,13.38,12.34,14.5,0.0
2026-08-09 08:45:00,35,8,49.61,24.51,10.046,14.05,13.74,14.37,3.53
2026-08-09 09:00:00,36,9,83.89,24.08,9.615,14.75,13.9,15.65,8.82
2026-08-09 09:15:00,37,9,80.4,23.46,8.993,14.58,13.85,15.34,8.3
2026-08-09 09:30:00,38,9,61.12,23.03,8.56,14.3,14.23,14.38,5.45
2026-08-09 09:45:00,39,9,51.27,22.6,8.134,14.14,13.88,14.4,4.05
2026-08-09 10:00:00,40,10,63.55,21.93,7.465,13.1,12.99,13.21,5.45
2026-08-09 10:15:00,41,10,66.51,21.55,7.086,13.49,13.3,13.69,6.07
2026-08-09 10:30:00,42,10,66.35,21.31,6.845,13.58,13.39,13.77,6.11
2026-08-09 10:45:00,43,10,62.96,21.06,6.591,14.85,14.74,14.96,6.22
2026-08-09 11:00:00,44,11,62.58,20.49,6.024,14.44,14.34,14.54,6.08
2026-08-09 11:15:00,45,11,65.68,20.28,5.817,13.28,13.11,13.45,6.03
2026-08-09 11:30:00,46,11,65.62,20.18,5.712,13.52,13.35,13.69,6.14
2026-08-09 11:45:00,47,11,62.29,20.06,5.597,14.3,14.21,14.39,6.04
2026-08-09 12:00:00,48,12,65.22,19.57,5.1,14.77,14.6,14.95,6.74
2026-08-09 12:15:00,49,12,65.14,19.44,4.975,14.71,14.54,14.89,6.72
2026-08-09 12:30:00,50,12,61.86,19.42,4.953,15.19,15.11,15.28,6.45
2026-08-09 12:45:00,51,12,65.09,19.37,4.905,13.69,13.53,13.84,6.26
2026-08-09 13:00:00,52,13,68.07,18.92,4.449,13.34,13.11,13.57,6.56
2026-08-09 13:15:00,53,13,68.16,19.06,4.597,14.66,14.41,14.92,7.2
2026-08-09 13:30:00,54,13,68.24,19.19,4.726,14.81,14.55,15.07,7.27
2026-08-09 13:45:00,55,13,68.36,19.38,4.917,14.99,14.73,15.26,7.34
2026-08-09 14:00:00,56,14,68.25,19.2,4.731,13.59,13.35,13.83,6.66
2026-08-09 14:15:00,57,14,65.21,19.56,5.091,14.01,13.84,14.17,6.4
2026-08-09 14:30:00,58,14,65.45,19.93,5.465,14.78,14.6,14.97,6.73
2026-08-09 14:45:00,59,14,68.98,20.37,5.906,14.38,14.11,14.65,6.99
2026-08-09 15:00:00,60,15,91.72,20.49,6.02,14.79,13.69,15.98,10.53
2026-08-09 15:15:00,61,15,91.96,21.02,6.557,14.04,12.99,15.18,9.96
2026-08-09 15:30:00,62,15,85.73,21.47,7.002,14.61,13.72,15.56,9.39
2026-08-09 15:45:00,63,15,82.81,22.03,7.561,14.19,13.41,15.01,8.62
2026-08-09 16:00:00,64,16,82.95,22.29,7.822,14.78,13.97,15.64,8.97
2026-08-09 16:15:00,65,16,89.58,22.8,8.333,14.15,13.16,15.21,9.45
2026-08-09 16:30:00,66,16,86.61,23.22,8.755,14.72,13.79,15.71,9.33
2026-08-09 16:45:00,67,16,77.38,23.7,9.233,14.68,14.06,15.34,7.88
2026-08-09 17:00:00,68,17,24.66,24.66,10.193,20.01,18.68,21.44,0.0
2026-08-09 17:15:00,69,17,24.94,24.94,10.475,20.97,19.59,22.45,0.0
2026-08-09 17:30:00,70,17,25.28,25.28,10.81,24.94,23.31,26.68,0.0
2026-08-09 17:45:00,71,17,25.64,25.64,11.169,25.59,23.93,27.35,0.0
2026-08-09 18:00:00,72,18,26.77,26.77,12.304,20.3,19.03,21.66,0.0
