hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-06 00:00:00,0,0,23.86,23.86,9.396,15.27,14.74,15.82,0.0
2026-08-06 00:15:00,1,0,23.65,23.65,9.189,10.08,9.72,10.44,0.0
2026-08-06 00:30:00,2,0,23.53,23.53,9.061,13.66,13.18,14.15,0.0
2026-08-06 00:45:00,3,0,23.41,23.41,8.941,3.48,3.35,3.6,0.0
2026-08-06 01:00:00,4,1,23.28,23.28,8.811,1.25,1.21,1.3,0.0
2026-08-06 01:15:00,5,1,23.16,23.16,8.693,1.51,1.45,1.56,0.0
2026-08-06 01:30:00,6,1,23.11,23.11,8.646,5.11,4.93,5.3,0.0
2026-08-06 01:45:00,7,1,23.04,23.04,8.578,2.56,2.47,2.65,0.0
2026-08-06 02:00:00,8,2,23.0,23.0,8.532,1.83,1.77,1.9,0.0
2026-08-06 02:15:00,9,2,22.93,22.93,8.466,0.95,0.92,0.99,0.0
2026-08-06 02:30:00,10,2,22.92,22.92,8.456,0.91,0.88,0.95,0.0
2026-08-06 02:45:00,11,2,22.91,22.91,8.441,1.0,0.96,1.04,0.0
2026-08-06 03:00:00,12,3,22.82,22.82,8.353,0.92,0.89,0.96,0.0
2026-08-06 03:15:00,13,3,22.83,22.83,8.362,1.49,1.44,1.55,0.0
2026-08-06 03:30:00,14,3,22.88,22.88,8.417,3.03,2.92,3.14,0.0
2026-08-06 03:45:00,15,3,22.93,22.93,8.468,2.78,2.68,2.88,0.0
2026-08-06 04:00:00,16,4,22.93,22.93,8.461,0.97,0.93,1.0,0.0
2026-08-06 04:15:00,17,4,23.01,23.01,8.543,0.95,0.92,0.99,0.0
2026-08-06 04:30:00,18,4,23.18,23.18,8.719,0.98,0.94,1.02,0.0
2026-08-06 04:45:00,19,4,23.4,23.4,8.932,0.89,0.86,0.92,0.0
2026-08-06 05:00:00,20,5,23.43,23.43,8.963,1.13,1.09,1.17,0.0
2026-08-06 05:15:00,21,5,23.77,23.77,9.305,3.02,2.92,3.13,0.0
2026-08-06 05:30:00,22,5,24.06,24.06,9.594,7.13,6.89,7.39,0.0
2026-08-06 05:45:00,23,5,24.43,24.43,9.962,1.91,1.84,1.98,0.0
2026-08-06 06:00:00,24,6,25.06,25.06,10.59,12.24,11.83,12.67,0.0
2026-08-06 06:15:00,25,6,25.39,25.39,10.924,13.63,13.18,14.1,0.0
2026-08-06 06:30:00,26,6,25.53,25.53,11.065,13.16,12.73,13.62,0.0
2026-08-06 06:45:00,27,6,34.87,25.54,11.074,13.45,13.12,13.78,1.26
2026-08-06 07:00:00,28,7,26.48,26.48,12.011,5.27,4.87,5.71,0.0
2026-08-06 07:15:00,29,7,26.33,26.33,11.861,5.45,5.03,5.9,0.0
2026-08-06 07:30:00,30,7,26.13,26.13,11.668,8.65,7.98,9.37,0.0
2026-08-06 07:45:00,31,7,44.35,25.71,11.243,14.1,13.6,14.61,2.63
2026-08-06 08:00:00,32,8,50.92,26.15,11.68,14.17,13.89,14.45,3.51
2026-08-06 08:15:00,33,8,25.59,25.59,11.12,11.75,10.82,12.75,0.0
2026-08-06 08:30:00,34,8,25.11,25.11,10.64,10.58,9.74,11.5,0.0
2026-08-06 08:45:00,35,8,24.51,24.51,10.046,11.31,10.39,12.31,0.0
2026-08-06 09:00:00,36,9,24.08,24.08,9.615,10.75,9.87,11.72,0.0
2026-08-06 09:15:00,37,9,23.46,23.46,8.993,11.74,10.76,12.81,0.0
2026-08-06 09:30:00,38,9,23.03,23.03,8.56,10.37,9.49,11.32,0.0
2026-08-06 09:45:00,39,9,22.6,22.6,8.134,10.87,9.94,11.89,0.0
2026-08-06 10:00:00,40,10,47.54,21.93,7.465,14.48,14.16,14.8,3.71
2026-08-06 10:15:00,41,10,50.45,21.55,7.086,13.61,13.38,13.83,3.93
2026-08-06 10:30:00,42,10,50.27,21.31,6.845,13.75,13.52,13.99,3.98
2026-08-06 10:45:00,43,10,50.07,21.06,6.591,13.54,13.31,13.78,3.93
2026-08-06 11:00:00,44,11,49.63,20.49,6.024,13.02,12.78,13.26,3.79
2026-08-06 11:15:00,45,11,49.47,20.28,5.817,15.07,14.79,15.35,4.4
2026-08-06 11:30:00,46,11,49.39,20.18,5.712,13.93,13.67,14.19,4.07
2026-08-06 11:45:00,47,11,49.3,20.06,5.597,14.67,14.39,14.94,4.29
