hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-16 00:00:00,0,0,33.32,23.86,9.396,10.0,9.27,10.78,0.95
2026-06-16 00:15:00,1,0,23.65,23.65,9.189,10.42,9.39,11.55,0.0
2026-06-16 00:30:00,2,0,23.53,23.53,9.061,3.11,2.8,3.45,0.0
2026-06-16 00:45:00,3,0,23.41,23.41,8.941,7.54,6.79,8.37,0.0
2026-06-16 01:00:00,4,1,23.28,23.28,8.811,1.28,1.15,1.42,0.0
2026-06-16 01:15:00,5,1,23.16,23.16,8.693,1.16,1.04,1.28,0.0
2026-06-16 01:30:00,6,1,23.11,23.11,8.646,1.19,1.07,1.32,0.0
2026-06-16 01:45:00,7,1,23.04,23.04,8.578,1.15,1.03,1.28,0.0
2026-06-16 02:00:00,8,2,23.0,23.0,8.532,1.23,1.11,1.37,0.0
2026-06-16 02:15:00,9,2,22.93,22.93,8.466,2.78,2.51,3.09,0.0
2026-06-16 02:30:00,10,2,22.92,22.92,8.456,6.85,6.16,7.61,0.0
2026-06-16 02:45:00,11,2,22.91,22.91,8.441,4.33,3.9,4.82,0.0
2026-06-16 03:00:00,12,3,22.82,22.82,8.353,1.94,1.75,2.16,0.0
2026-06-16 03:15:00,13,3,22.83,22.83,8.362,1.29,1.16,1.43,0.0
2026-06-16 03:30:00,14,3,22.88,22.88,8.417,1.2,1.08,1.33,0.0
2026-06-16 03:45:00,15,3,22.93,22.93,8.468,1.2,1.08,1.33,0.0
2026-06-16 04:00:00,16,4,22.93,22.93,8.461,1.24,1.12,1.38,0.0
2026-06-16 04:15:00,17,4,23.01,23.01,8.543,1.18,1.06,1.31,0.0
2026-06-16 04:30:00,18,4,23.18,23.18,8.719,1.22,1.09,1.35,0.0
2026-06-16 04:45:00,19,4,23.4,23.4,8.932,4.2,3.78,4.66,0.0
2026-06-16 05:00:00,20,5,23.43,23.43,8.963,3.37,3.03,3.74,0.0
2026-06-16 05:15:00,21,5,23.77,23.77,9.305,1.08,0.97,1.2,0.0
2026-06-16 05:30:00,22,5,24.06,24.06,9.594,1.01,0.91,1.12,0.0
2026-06-16 05:45:00,23,5,24.43,24.43,9.962,6.22,5.62,6.88,0.0
2026-06-16 06:00:00,24,6,34.43,25.06,10.59,10.34,9.63,11.12,0.97
2026-06-16 06:15:00,25,6,34.74,25.39,10.924,10.12,9.43,10.87,0.95
2026-06-16 06:30:00,26,6,28.64,25.53,11.065,11.74,10.74,12.83,0.37
2026-06-16 06:45:00,27,6,31.76,25.54,11.074,11.76,10.86,12.73,0.73
2026-06-16 07:00:00,28,7,26.48,26.48,12.011,3.2,2.7,3.78,0.0
2026-06-16 07:15:00,29,7,26.33,26.33,11.861,3.53,2.99,4.18,0.0
2026-06-16 07:30:00,30,7,32.33,26.13,11.668,10.76,9.38,12.34,0.67
2026-06-16 07:45:00,31,7,115.82,25.71,11.243,10.63,7.94,14.23,9.58
2026-06-16 08:00:00,32,8,75.69,26.15,11.68,10.72,9.84,11.68,5.31
2026-06-16 08:15:00,33,8,25.59,25.59,11.12,9.78,8.24,11.61,0.0
2026-06-16 08:30:00,34,8,25.11,25.11,10.64,8.06,6.77,9.6,0.0
2026-06-16 08:45:00,35,8,24.51,24.51,10.046,9.58,8.03,11.44,0.0
