hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-19 00:00:00,0,0,27.02,23.86,9.396,11.77,11.44,12.1,0.37
2026-08-19 00:15:00,1,0,23.65,23.65,9.189,9.27,8.98,9.56,0.0
2026-08-19 00:30:00,2,0,23.53,23.53,9.061,4.49,4.36,4.64,0.0
2026-08-19 00:45:00,3,0,23.41,23.41,8.941,0.75,0.73,0.77,0.0
2026-08-19 01:00:00,4,1,23.28,23.28,8.811,5.42,5.25,5.6,0.0
2026-08-19 01:15:00,5,1,23.16,23.16,8.693,3.96,3.84,4.09,0.0
2026-08-19 01:30:00,6,1,23.11,23.11,8.646,1.26,1.22,1.3,0.0
2026-08-19 01:45:00,7,1,23.04,23.04,8.578,5.35,5.18,5.52,0.0
2026-08-19 02:00:00,8,2,23.0,23.0,8.532,4.36,4.22,4.5,0.0
2026-08-19 02:15:00,9,2,22.93,22.93,8.466,6.48,6.28,6.69,0.0
2026-08-19 02:30:00,10,2,22.92,22.92,8.456,6.57,6.37,6.79,0.0
2026-08-19 02:45:00,11,2,22.91,22.91,8.441,1.77,1.71,1.83,0.0
2026-08-19 03:00:00,12,3,22.82,22.82,8.353,0.87,0.85,0.9,0.0
2026-08-19 03:15:00,13,3,22.83,22.83,8.362,1.87,1.81,1.93,0.0
2026-08-19 03:30:00,14,3,22.88,22.88,8.417,2.22,2.15,2.29,0.0
2026-08-19 03:45:00,15,3,22.93,22.93,8.468,3.17,3.07,3.28,0.0
2026-08-19 04:00:00,16,4,22.93,22.93,8.461,2.53,2.45,2.61,0.0
2026-08-19 04:15:00,17,4,23.01,23.01,8.543,2.07,2.0,2.13,0.0
2026-08-19 04:30:00,18,4,23.18,23.18,8.719,1.91,1.85,1.97,0.0
2026-08-19 04:45:00,19,4,23.4,23.4,8.932,1.06,1.03,1.09,0.0
2026-08-19 05:00:00,20,5,23.43,23.43,8.963,4.1,3.97,4.23,0.0
2026-08-19 05:15:00,21,5,23.77,23.77,9.305,1.0,0.97,1.03,0.0
2026-08-19 05:30:00,22,5,24.06,24.06,9.594,0.72,0.7,0.74,0.0
2026-08-19 05:45:00,23,5,24.43,24.43,9.962,0.73,0.7,0.75,0.0
2026-08-19 06:00:00,24,6,25.06,25.06,10.59,2.61,2.54,2.69,0.0
2026-08-19 06:15:00,25,6,25.39,25.39,10.924,10.29,9.99,10.6,0.0
2026-08-19 06:30:00,26,6,25.53,25.53,11.065,10.17,9.88,10.48,0.0
2026-08-19 06:45:00,27,6,25.54,25.54,11.074,11.56,11.23,11.91,0.0
2026-08-19 07:00:00,28,7,26.48,26.48,12.011,1.4,1.3,1.5,0.0
2026-08-19 07:15:00,29,7,26.33,26.33,11.861,3.21,2.98,3.45,0.0
2026-08-19 07:30:00,30,7,26.13,26.13,11.668,5.71,5.3,6.15,0.0
2026-08-19 07:45:00,31,7,25.71,25.71,11.243,11.6,10.77,12.5,0.0
2026-08-19 08:00:00,32,8,44.72,26.15,11.68,11.76,11.39,12.15,2.19
2026-08-19 08:15:00,33,8,34.92,25.59,11.12,11.77,11.15,12.42,1.1
2026-08-19 08:30:00,34,8,31.35,25.11,10.64,11.64,10.94,12.39,0.73
2026-08-19 08:45:00,35,8,24.51,24.51,10.046,10.17,9.42,10.99,0.0
2026-08-19 09:00:00,36,9,24.08,24.08,9.615,11.11,10.27,12.01,0.0
2026-08-19 09:15:00,37,9,23.46,23.46,8.993,10.25,9.47,11.1,0.0
2026-08-19 09:30:00,38,9,23.03,23.03,8.56,7.99,7.37,8.66,0.0
2026-08-19 09:45:00,39,9,22.6,22.6,8.134,11.21,10.33,12.16,0.0
2026-08-19 10:00:00,40,10,53.95,21.93,7.465,11.05,10.95,11.15,3.54
2026-08-19 10:15:00,41,10,53.66,21.55,7.086,11.1,11.0,11.21,3.57
2026-08-19 10:30:00,42,10,53.48,21.31,6.845,11.28,11.17,11.39,3.63
2026-08-19 10:45:00,43,10,50.07,21.06,6.591,12.52,12.32,12.72,3.63
2026-08-19 11:00:00,44,11,46.39,20.49,6.024,11.9,11.64,12.17,3.08
2026-08-19 11:15:00,45,11,46.23,20.28,5.817,11.23,10.98,11.49,2.91
2026-08-19 11:30:00,46,11,46.14,20.18,5.712,11.57,11.31,11.84,3.0
2026-08-19 11:45:00,47,11,49.3,20.06,5.597,12.58,12.36,12.8,3.68
2026-08-19 12:00:00,48,12,55.44,19.57,5.1,11.14,11.07,11.21,4.0
2026-08-19 12:15:00,49,12,55.34,19.44,4.975,11.03,10.96,11.1,3.96
2026-08-19 12:30:00,50,12,55.33,19.42,4.953,10.94,10.87,11.01,3.93
2026-08-19 12:45:00,51,12,55.29,19.37,4.905,10.86,10.79,10.93,3.9
2026-08-19 13:00:00,52,13,51.69,18.92,4.449,10.95,10.81,11.09,3.59
2026-08-19 13:15:00,53,13,55.07,19.06,4.597,11.09,11.01,11.17,3.99
2026-08-19 13:30:00,54,13,51.89,19.19,4.726,12.06,11.91,12.21,3.94
2026-08-19 13:45:00,55,13,52.04,19.38,4.917,11.39,11.24,11.53,3.72
2026-08-19 14:00:00,56,14,55.17,19.2,4.731,11.62,11.54,11.7,4.18
2026-08-19 14:15:00,57,14,55.43,19.56,5.091,10.72,10.65,10.78,3.84
2026-08-19 14:30:00,58,14,55.7,19.93,5.465,12.15,12.08,12.22,4.35
2026-08-19 14:45:00,59,14,59.0,20.37,5.906,11.45,11.45,11.45,4.42
2026-08-19 15:00:00,60,15,52.86,20.49,6.02,12.07,11.91,12.23,3.91
2026-08-19 15:15:00,61,15,53.27,21.02,6.557,11.79,11.64,11.93,3.8
