hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-25 00:00:00,0,0,27.02,23.86,9.396,9.44,9.08,9.81,0.3
2026-07-25 00:15:00,1,0,23.65,23.65,9.189,8.82,8.45,9.21,0.0
2026-07-25 00:30:00,2,0,23.53,23.53,9.061,4.76,4.56,4.97,0.0
2026-07-25 00:45:00,3,0,23.41,23.41,8.941,1.21,1.16,1.26,0.0
2026-07-25 01:00:00,4,1,23.28,23.28,8.811,7.74,7.41,8.08,0.0
2026-07-25 01:15:00,5,1,26.33,23.16,8.693,9.16,8.81,9.53,0.29
2026-07-25 01:30:00,6,1,26.28,23.11,8.646,9.65,9.27,10.04,0.31
2026-07-25 01:45:00,7,1,23.04,23.04,8.578,6.26,6.0,6.54,0.0
2026-07-25 02:00:00,8,2,23.0,23.0,8.532,6.22,5.95,6.49,0.0
2026-07-25 02:15:00,9,2,29.29,22.93,8.466,9.88,9.53,10.24,0.63
2026-07-25 02:30:00,10,2,26.1,22.92,8.456,9.0,8.65,9.36,0.29
2026-07-25 02:45:00,11,2,22.91,22.91,8.441,5.25,5.02,5.48,0.0
2026-07-25 03:00:00,12,3,22.82,22.82,8.353,1.05,1.0,1.09,0.0
2026-07-25 03:15:00,13,3,22.83,22.83,8.362,1.05,1.0,1.1,0.0
2026-07-25 03:30:00,14,3,22.88,22.88,8.417,1.0,0.95,1.04,0.0
2026-07-25 03:45:00,15,3,22.93,22.93,8.468,0.98,0.94,1.03,0.0
2026-07-25 04:00:00,16,4,22.93,22.93,8.461,1.04,1.0,1.09,0.0
2026-07-25 04:15:00,17,4,23.01,23.01,8.543,1.02,0.97,1.06,0.0
2026-07-25 04:30:00,18,4,23.18,23.18,8.719,0.97,0.93,1.01,0.0
2026-07-25 04:45:00,19,4,23.4,23.4,8.932,1.24,1.19,1.29,0.0
2026-07-25 05:00:00,20,5,23.43,23.43,8.963,5.25,5.03,5.48,0.0
2026-07-25 05:15:00,21,5,23.77,23.77,9.305,4.16,3.98,4.34,0.0
2026-07-25 05:30:00,22,5,24.06,24.06,9.594,2.16,2.07,2.26,0.0
2026-07-25 05:45:00,23,5,24.43,24.43,9.962,1.71,1.64,1.79,0.0
2026-07-25 06:00:00,24,6,25.06,25.06,10.59,1.29,1.24,1.35,0.0
2026-07-25 06:15:00,25,6,25.39,25.39,10.924,1.58,1.51,1.64,0.0
2026-07-25 06:30:00,26,6,25.53,25.53,11.065,8.25,7.92,8.59,0.0
2026-07-25 06:45:00,27,6,34.87,25.54,11.074,10.01,9.72,10.31,0.93
2026-07-25 07:00:00,28,7,26.48,26.48,12.011,3.2,2.92,3.5,0.0
2026-07-25 07:15:00,29,7,26.33,26.33,11.861,4.33,3.95,4.74,0.0
2026-07-25 07:30:00,30,7,26.13,26.13,11.668,5.38,4.91,5.89,0.0
2026-07-25 07:45:00,31,7,25.71,25.71,11.243,6.78,6.19,7.43,0.0
2026-07-25 08:00:00,32,8,26.15,26.15,11.68,9.31,8.5,10.19,0.0
