hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-11 00:00:00,0,0,27.02,23.86,9.396,9.77,9.28,10.27,0.31
2026-07-11 00:15:00,1,0,23.65,23.65,9.189,9.13,8.63,9.65,0.0
2026-07-11 00:30:00,2,0,23.53,23.53,9.061,4.92,4.65,5.2,0.0
2026-07-11 00:45:00,3,0,23.41,23.41,8.941,1.26,1.19,1.34,0.0
2026-07-11 01:00:00,4,1,23.28,23.28,8.811,8.03,7.59,8.5,0.0
2026-07-11 01:15:00,5,1,26.33,23.16,8.693,9.46,8.98,9.96,0.3
2026-07-11 01:30:00,6,1,26.28,23.11,8.646,9.85,9.35,10.37,0.31
2026-07-11 01:45:00,7,1,23.04,23.04,8.578,6.52,6.16,6.91,0.0
2026-07-11 02:00:00,8,2,23.0,23.0,8.532,6.48,6.12,6.86,0.0
2026-07-11 02:15:00,9,2,32.46,22.93,8.466,8.32,7.98,8.68,0.79
2026-07-11 02:30:00,10,2,26.1,22.92,8.456,9.31,8.84,9.81,0.3
2026-07-11 02:45:00,11,2,22.91,22.91,8.441,5.53,5.22,5.85,0.0
2026-07-11 03:00:00,12,3,22.82,22.82,8.353,1.09,1.02,1.15,0.0
2026-07-11 03:15:00,13,3,22.83,22.83,8.362,1.09,1.03,1.16,0.0
2026-07-11 03:30:00,14,3,22.88,22.88,8.417,1.04,0.98,1.1,0.0
2026-07-11 03:45:00,15,3,22.93,22.93,8.468,1.02,0.97,1.08,0.0
2026-07-11 04:00:00,16,4,22.93,22.93,8.461,1.09,1.03,1.16,0.0
2026-07-11 04:15:00,17,4,23.01,23.01,8.543,1.07,1.01,1.13,0.0
2026-07-11 04:30:00,18,4,23.18,23.18,8.719,1.0,0.95,1.06,0.0
2026-07-11 04:45:00,19,4,23.4,23.4,8.932,1.3,1.23,1.38,0.0
2026-07-11 05:00:00,20,5,23.43,23.43,8.963,5.53,5.23,5.85,0.0
2026-07-11 05:15:00,21,5,23.77,23.77,9.305,4.32,4.08,4.56,0.0
2026-07-11 05:30:00,22,5,24.06,24.06,9.594,2.25,2.13,2.37,0.0
2026-07-11 05:45:00,23,5,24.43,24.43,9.962,1.77,1.67,1.87,0.0
2026-07-11 06:00:00,24,6,25.06,25.06,10.59,1.34,1.27,1.42,0.0
2026-07-11 06:15:00,25,6,25.39,25.39,10.924,1.64,1.56,1.73,0.0
2026-07-11 06:30:00,26,6,25.53,25.53,11.065,8.52,8.08,8.99,0.0
2026-07-11 06:45:00,27,6,37.99,25.54,11.074,8.34,8.07,8.62,1.04
2026-07-11 07:00:00,28,7,26.48,26.48,12.011,3.23,2.9,3.6,0.0
2026-07-11 07:15:00,29,7,26.33,26.33,11.861,4.36,3.91,4.86,0.0
2026-07-11 07:30:00,30,7,26.13,26.13,11.668,5.41,4.85,6.03,0.0
