hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-02 00:00:00,0,0,30.17,23.86,9.396,11.73,11.08,12.41,0.74
2026-07-02 00:15:00,1,0,23.65,23.65,9.189,11.38,10.61,12.19,0.0
2026-07-02 00:30:00,2,0,26.69,23.53,9.061,13.22,12.4,14.08,0.42
2026-07-02 00:45:00,3,0,23.41,23.41,8.941,3.92,3.65,4.2,0.0
2026-07-02 01:00:00,4,1,23.28,23.28,8.811,1.43,1.33,1.53,0.0
2026-07-02 01:15:00,5,1,23.16,23.16,8.693,1.71,1.59,1.83,0.0
2026-07-02 01:30:00,6,1,23.11,23.11,8.646,5.79,5.4,6.22,0.0
2026-07-02 01:45:00,7,1,23.04,23.04,8.578,2.93,2.73,3.14,0.0
2026-07-02 02:00:00,8,2,23.0,23.0,8.532,2.09,1.95,2.25,0.0
2026-07-02 02:15:00,9,2,22.93,22.93,8.466,1.09,1.01,1.17,0.0
2026-07-02 02:30:00,10,2,22.92,22.92,8.456,1.06,0.98,1.13,0.0
2026-07-02 02:45:00,11,2,22.91,22.91,8.441,1.14,1.06,1.22,0.0
2026-07-02 03:00:00,12,3,22.82,22.82,8.353,1.06,0.99,1.14,0.0
2026-07-02 03:15:00,13,3,22.83,22.83,8.362,1.71,1.59,1.83,0.0
2026-07-02 03:30:00,14,3,22.88,22.88,8.417,3.48,3.24,3.73,0.0
2026-07-02 03:45:00,15,3,22.93,22.93,8.468,3.14,2.93,3.37,0.0
2026-07-02 04:00:00,16,4,22.93,22.93,8.461,1.11,1.03,1.19,0.0
2026-07-02 04:15:00,17,4,23.01,23.01,8.543,1.07,0.99,1.15,0.0
2026-07-02 04:30:00,18,4,23.18,23.18,8.719,1.13,1.05,1.21,0.0
2026-07-02 04:45:00,19,4,23.4,23.4,8.932,1.0,0.94,1.08,0.0
2026-07-02 05:00:00,20,5,23.43,23.43,8.963,1.27,1.18,1.36,0.0
2026-07-02 05:15:00,21,5,23.77,23.77,9.305,3.44,3.21,3.69,0.0
2026-07-02 05:30:00,22,5,24.06,24.06,9.594,8.1,7.56,8.68,0.0
2026-07-02 05:45:00,23,5,24.43,24.43,9.962,2.14,2.0,2.29,0.0
2026-07-02 06:00:00,24,6,25.06,25.06,10.59,14.23,13.32,15.22,0.0
2026-07-02 06:15:00,25,6,28.51,25.39,10.924,13.04,12.28,13.84,0.41
2026-07-02 06:30:00,26,6,28.64,25.53,11.065,12.25,11.54,13.0,0.38
