hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-12 00:00:00,0,0,27.02,23.86,9.396,12.82,12.21,13.45,0.4
2026-07-12 00:15:00,1,0,23.65,23.65,9.189,4.8,4.55,5.07,0.0
2026-07-12 00:30:00,2,0,23.53,23.53,9.061,7.66,7.26,8.08,0.0
2026-07-12 00:45:00,3,0,23.41,23.41,8.941,9.89,9.37,10.44,0.0
2026-07-12 01:00:00,4,1,23.28,23.28,8.811,9.36,8.87,9.88,0.0
2026-07-12 01:15:00,5,1,23.16,23.16,8.693,3.35,3.17,3.54,0.0
2026-07-12 01:30:00,6,1,23.11,23.11,8.646,1.61,1.53,1.7,0.0
2026-07-12 01:45:00,7,1,23.04,23.04,8.578,1.03,0.97,1.09,0.0
2026-07-12 02:00:00,8,2,23.0,23.0,8.532,1.1,1.04,1.16,0.0
2026-07-12 02:15:00,9,2,22.93,22.93,8.466,1.06,1.0,1.12,0.0
2026-07-12 02:30:00,10,2,22.92,22.92,8.456,1.05,0.99,1.11,0.0
2026-07-12 02:45:00,11,2,22.91,22.91,8.441,2.5,2.36,2.64,0.0
2026-07-12 03:00:00,12,3,22.82,22.82,8.353,3.52,3.33,3.72,0.0
2026-07-12 03:15:00,13,3,22.83,22.83,8.362,7.43,7.03,7.85,0.0
2026-07-12 03:30:00,14,3,22.88,22.88,8.417,5.55,5.26,5.87,0.0
2026-07-12 03:45:00,15,3,22.93,22.93,8.468,1.1,1.04,1.16,0.0
2026-07-12 04:00:00,16,4,22.93,22.93,8.461,1.12,1.06,1.18,0.0
2026-07-12 04:15:00,17,4,23.01,23.01,8.543,1.03,0.97,1.09,0.0
2026-07-12 04:30:00,18,4,23.18,23.18,8.719,1.06,1.01,1.12,0.0
2026-07-12 04:45:00,19,4,23.4,23.4,8.932,1.05,0.99,1.11,0.0
2026-07-12 05:00:00,20,5,23.43,23.43,8.963,0.93,0.88,0.98,0.0
2026-07-12 05:15:00,21,5,23.77,23.77,9.305,1.01,0.96,1.07,0.0
2026-07-12 05:30:00,22,5,24.06,24.06,9.594,0.92,0.87,0.97,0.0
