hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-17 00:00:00,0,0,27.02,23.86,9.396,11.61,11.28,11.95,0.37
2026-08-17 00:15:00,1,0,23.65,23.65,9.189,11.8,11.43,12.18,0.0
2026-08-17 00:30:00,2,0,23.53,23.53,9.061,4.79,4.64,4.94,0.0
2026-08-17 00:45:00,3,0,23.41,23.41,8.941,1.33,1.28,1.37,0.0
2026-08-17 01:00:00,4,1,23.28,23.28,8.811,1.01,0.98,1.04,0.0
2026-08-17 01:15:00,5,1,23.16,23.16,8.693,0.98,0.95,1.01,0.0
2026-08-17 01:30:00,6,1,23.11,23.11,8.646,0.96,0.93,0.99,0.0
2026-08-17 01:45:00,7,1,23.04,23.04,8.578,0.95,0.92,0.98,0.0
2026-08-17 02:00:00,8,2,23.0,23.0,8.532,0.94,0.91,0.97,0.0
2026-08-17 02:15:00,9,2,22.93,22.93,8.466,0.98,0.95,1.02,0.0
2026-08-17 02:30:00,10,2,22.92,22.92,8.456,0.95,0.92,0.98,0.0
2026-08-17 02:45:00,11,2,22.91,22.91,8.441,0.99,0.96,1.02,0.0
2026-08-17 03:00:00,12,3,22.82,22.82,8.353,0.92,0.89,0.95,0.0
2026-08-17 03:15:00,13,3,22.83,22.83,8.362,0.97,0.93,1.0,0.0
2026-08-17 03:30:00,14,3,22.88,22.88,8.417,0.95,0.92,0.98,0.0
2026-08-17 03:45:00,15,3,22.93,22.93,8.468,1.02,0.99,1.06,0.0
2026-08-17 04:00:00,16,4,22.93,22.93,8.461,0.96,0.93,0.99,0.0
2026-08-17 04:15:00,17,4,23.01,23.01,8.543,1.0,0.96,1.03,0.0
2026-08-17 04:30:00,18,4,23.18,23.18,8.719,1.4,1.36,1.45,0.0
2026-08-17 04:45:00,19,4,23.4,23.4,8.932,3.33,3.22,3.44,0.0
2026-08-17 05:00:00,20,5,23.43,23.43,8.963,0.9,0.87,0.93,0.0
2026-08-17 05:15:00,21,5,23.77,23.77,9.305,1.55,1.5,1.6,0.0
2026-08-17 05:30:00,22,5,24.06,24.06,9.594,0.78,0.76,0.81,0.0
2026-08-17 05:45:00,23,5,24.43,24.43,9.962,2.83,2.74,2.92,0.0
2026-08-17 06:00:00,24,6,25.06,25.06,10.59,6.42,6.23,6.61,0.0
2026-08-17 06:15:00,25,6,25.39,25.39,10.924,7.46,7.24,7.69,0.0
2026-08-17 06:30:00,26,6,25.53,25.53,11.065,12.97,12.59,13.37,0.0
2026-08-17 06:45:00,27,6,31.76,25.54,11.074,12.3,12.0,12.6,0.77
2026-08-17 07:00:00,28,7,26.48,26.48,12.011,3.86,3.59,4.16,0.0
2026-08-17 07:15:00,29,7,26.33,26.33,11.861,3.87,3.59,4.17,0.0
2026-08-17 07:30:00,30,7,26.13,26.13,11.668,7.35,6.82,7.92,0.0
2026-08-17 07:45:00,31,7,28.82,25.71,11.243,12.01,11.21,12.86,0.37
2026-08-17 08:00:00,32,8,50.92,26.15,11.68,12.49,12.26,12.72,3.09
2026-08-17 08:15:00,33,8,31.81,25.59,11.12,11.97,11.25,12.74,0.74
2026-08-17 08:30:00,34,8,25.11,25.11,10.64,10.55,9.76,11.39,0.0
2026-08-17 08:45:00,35,8,24.51,24.51,10.046,11.17,10.33,12.09,0.0
2026-08-17 09:00:00,36,9,33.52,24.08,9.615,11.9,11.23,12.61,1.12
2026-08-17 09:15:00,37,9,39.28,23.46,8.993,12.32,11.78,12.89,1.95
2026-08-17 09:30:00,38,9,32.55,23.03,8.56,12.14,11.43,12.9,1.16
2026-08-17 09:45:00,39,9,22.6,22.6,8.134,10.26,9.45,11.15,0.0
2026-08-17 10:00:00,40,10,53.95,21.93,7.465,13.22,13.1,13.34,4.23
2026-08-17 10:15:00,41,10,50.45,21.55,7.086,13.17,12.97,13.37,3.81
2026-08-17 10:30:00,42,10,50.27,21.31,6.845,13.81,13.59,14.03,4.0
2026-08-17 10:45:00,43,10,50.07,21.06,6.591,12.77,12.57,12.98,3.71
2026-08-17 11:00:00,44,11,52.87,20.49,6.024,12.1,11.97,12.24,3.92
2026-08-17 11:15:00,45,11,55.95,20.28,5.817,11.79,11.72,11.85,4.21
