hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-02 00:00:00,0,0,27.02,23.86,9.396,12.39,11.98,12.81,0.39
2026-08-02 00:15:00,1,0,23.65,23.65,9.189,4.62,4.45,4.79,0.0
2026-08-02 00:30:00,2,0,23.53,23.53,9.061,7.38,7.11,7.66,0.0
2026-08-02 00:45:00,3,0,23.41,23.41,8.941,9.62,9.27,9.99,0.0
2026-08-02 01:00:00,4,1,23.28,23.28,8.811,9.03,8.7,9.38,0.0
2026-08-02 01:15:00,5,1,23.16,23.16,8.693,3.2,3.09,3.33,0.0
2026-08-02 01:30:00,6,1,23.11,23.11,8.646,1.55,1.5,1.61,0.0
2026-08-02 01:45:00,7,1,23.04,23.04,8.578,0.99,0.96,1.03,0.0
2026-08-02 02:00:00,8,2,23.0,23.0,8.532,1.07,1.03,1.11,0.0
2026-08-02 02:15:00,9,2,22.93,22.93,8.466,1.03,0.99,1.07,0.0
2026-08-02 02:30:00,10,2,22.92,22.92,8.456,1.03,0.99,1.07,0.0
2026-08-02 02:45:00,11,2,22.91,22.91,8.441,2.41,2.32,2.5,0.0
2026-08-02 03:00:00,12,3,22.82,22.82,8.353,3.43,3.3,3.57,0.0
2026-08-02 03:15:00,13,3,22.83,22.83,8.362,7.12,6.85,7.39,0.0
2026-08-02 03:30:00,14,3,22.88,22.88,8.417,5.4,5.2,5.6,0.0
2026-08-02 03:45:00,15,3,22.93,22.93,8.468,1.06,1.02,1.1,0.0
2026-08-02 04:00:00,16,4,22.93,22.93,8.461,1.07,1.03,1.11,0.0
2026-08-02 04:15:00,17,4,23.01,23.01,8.543,0.99,0.95,1.02,0.0
2026-08-02 04:30:00,18,4,23.18,23.18,8.719,1.01,0.98,1.05,0.0
2026-08-02 04:45:00,19,4,23.4,23.4,8.932,0.99,0.96,1.03,0.0
2026-08-02 05:00:00,20,5,23.43,23.43,8.963,0.88,0.85,0.92,0.0
2026-08-02 05:15:00,21,5,23.77,23.77,9.305,0.97,0.94,1.01,0.0
2026-08-02 05:30:00,22,5,24.06,24.06,9.594,0.89,0.85,0.92,0.0
2026-08-02 05:45:00,23,5,24.43,24.43,9.962,0.82,0.79,0.85,0.0
2026-08-02 06:00:00,24,6,25.06,25.06,10.59,2.01,1.94,2.08,0.0
2026-08-02 06:15:00,25,6,25.39,25.39,10.924,4.89,4.72,5.07,0.0
2026-08-02 06:30:00,26,6,25.53,25.53,11.065,6.57,6.34,6.8,0.0
2026-08-02 06:45:00,27,6,25.54,25.54,11.074,6.64,6.41,6.88,0.0
2026-08-02 07:00:00,28,7,26.48,26.48,12.011,0.31,0.28,0.33,0.0
2026-08-02 07:15:00,29,7,26.33,26.33,11.861,0.7,0.65,0.76,0.0
2026-08-02 07:30:00,30,7,26.13,26.13,11.668,2.37,2.18,2.58,0.0
2026-08-02 07:45:00,31,7,25.71,25.71,11.243,3.69,3.39,4.02,0.0
2026-08-02 08:00:00,32,8,26.15,26.15,11.68,7.5,6.89,8.16,0.0
2026-08-02 08:15:00,33,8,25.59,25.59,11.12,9.96,9.14,10.85,0.0
