hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-22 00:00:00,0,0,30.17,23.86,9.396,12.09,11.32,12.91,0.76
2026-06-22 00:15:00,1,0,26.81,23.65,9.189,12.4,11.52,13.35,0.39
2026-06-22 00:30:00,2,0,23.53,23.53,9.061,5.86,5.4,6.35,0.0
2026-06-22 00:45:00,3,0,23.41,23.41,8.941,1.58,1.46,1.72,0.0
2026-06-22 01:00:00,4,1,23.28,23.28,8.811,1.21,1.11,1.31,0.0
2026-06-22 01:15:00,5,1,23.16,23.16,8.693,1.18,1.08,1.28,0.0
2026-06-22 01:30:00,6,1,23.11,23.11,8.646,1.17,1.08,1.27,0.0
2026-06-22 01:45:00,7,1,23.04,23.04,8.578,1.12,1.04,1.22,0.0
2026-06-22 02:00:00,8,2,23.0,23.0,8.532,1.15,1.06,1.25,0.0
2026-06-22 02:15:00,9,2,22.93,22.93,8.466,1.18,1.09,1.28,0.0
2026-06-22 02:30:00,10,2,22.92,22.92,8.456,1.16,1.07,1.26,0.0
2026-06-22 02:45:00,11,2,22.91,22.91,8.441,1.19,1.1,1.29,0.0
2026-06-22 03:00:00,12,3,22.82,22.82,8.353,1.12,1.03,1.22,0.0
2026-06-22 03:15:00,13,3,22.83,22.83,8.362,1.18,1.09,1.28,0.0
2026-06-22 03:30:00,14,3,22.88,22.88,8.417,1.15,1.06,1.25,0.0
2026-06-22 03:45:00,15,3,22.93,22.93,8.468,1.22,1.13,1.33,0.0
2026-06-22 04:00:00,16,4,22.93,22.93,8.461,1.15,1.06,1.25,0.0
2026-06-22 04:15:00,17,4,23.01,23.01,8.543,1.22,1.12,1.32,0.0
2026-06-22 04:30:00,18,4,23.18,23.18,8.719,1.69,1.56,1.84,0.0
2026-06-22 04:45:00,19,4,23.4,23.4,8.932,4.0,3.68,4.34,0.0
2026-06-22 05:00:00,20,5,23.43,23.43,8.963,1.08,0.99,1.17,0.0
2026-06-22 05:15:00,21,5,23.77,23.77,9.305,1.9,1.76,2.06,0.0
2026-06-22 05:30:00,22,5,24.06,24.06,9.594,0.91,0.84,0.99,0.0
2026-06-22 05:45:00,23,5,24.43,24.43,9.962,3.31,3.06,3.58,0.0
2026-06-22 06:00:00,24,6,25.06,25.06,10.59,7.41,6.86,8.01,0.0
2026-06-22 06:15:00,25,6,25.39,25.39,10.924,8.77,8.12,9.47,0.0
2026-06-22 06:30:00,26,6,28.64,25.53,11.065,13.31,12.41,14.26,0.41
2026-06-22 06:45:00,27,6,34.87,25.54,11.074,12.65,11.97,13.37,1.18
2026-06-22 07:00:00,28,7,26.48,26.48,12.011,3.79,3.27,4.39,0.0
2026-06-22 07:15:00,29,7,26.33,26.33,11.861,3.83,3.3,4.44,0.0
2026-06-22 07:30:00,30,7,26.13,26.13,11.668,7.3,6.29,8.48,0.0
2026-06-22 07:45:00,31,7,25.71,25.71,11.243,12.29,10.56,14.29,0.0
2026-06-22 08:00:00,32,8,57.11,26.15,11.68,11.92,11.82,12.02,3.69
2026-06-22 08:15:00,33,8,25.59,25.59,11.12,12.46,10.7,14.5,0.0
2026-06-22 08:30:00,34,8,25.11,25.11,10.64,10.49,9.0,12.24,0.0
2026-06-22 08:45:00,35,8,24.51,24.51,10.046,11.2,9.57,13.1,0.0
2026-06-22 09:00:00,36,9,27.23,24.08,9.615,12.54,10.85,14.48,0.39
2026-06-22 09:15:00,37,9,39.28,23.46,8.993,12.29,11.24,13.44,1.94
2026-06-22 09:30:00,38,9,29.37,23.03,8.56,12.43,10.86,14.22,0.79
2026-06-22 09:45:00,39,9,22.6,22.6,8.134,10.28,8.71,12.13,0.0
2026-06-22 10:00:00,40,10,57.15,21.93,7.465,11.37,11.3,11.45,4.01
2026-06-22 10:15:00,41,10,53.66,21.55,7.086,11.27,11.06,11.49,3.62
2026-06-22 10:30:00,42,10,53.48,21.31,6.845,11.84,11.61,12.08,3.81
2026-06-22 10:45:00,43,10,50.07,21.06,6.591,12.54,12.15,12.95,3.64
2026-06-22 11:00:00,44,11,52.87,20.49,6.024,12.23,11.96,12.5,3.96
2026-06-22 11:15:00,45,11,55.95,20.28,5.817,11.91,11.78,12.04,4.25
2026-06-22 11:30:00,46,11,59.0,20.18,5.712,10.99,10.99,10.99,4.26
2026-06-22 11:45:00,47,11,55.8,20.06,5.597,11.26,11.14,11.4,4.03
2026-06-22 12:00:00,48,12,58.7,19.57,5.1,11.53,11.52,11.55,4.51
2026-06-22 12:15:00,49,12,59.0,19.44,4.975,11.79,11.79,11.79,4.67
2026-06-22 12:30:00,50,12,58.59,19.42,4.953,11.08,11.06,11.09,4.34
2026-06-22 12:45:00,51,12,52.03,19.37,4.905,11.17,10.89,11.45,3.65
2026-06-22 13:00:00,52,13,48.41,18.92,4.449,12.09,11.64,12.56,3.57
2026-06-22 13:15:00,53,13,55.07,19.06,4.597,11.96,11.79,12.13,4.3
2026-06-22 13:30:00,54,13,58.43,19.19,4.726,11.19,11.17,11.21,4.39
2026-06-22 13:45:00,55,13,58.57,19.38,4.917,11.67,11.65,11.69,4.57
2026-06-22 14:00:00,56,14,58.44,19.2,4.731,11.28,11.26,11.3,4.43
2026-06-22 14:15:00,57,14,55.43,19.56,5.091,11.01,10.87,11.15,3.95
2026-06-22 14:30:00,58,14,58.95,19.93,5.465,11.3,11.3,11.3,4.41
2026-06-22 14:45:00,59,14,56.02,20.37,5.906,11.69,11.57,11.82,4.17
2026-06-22 15:00:00,60,15,52.86,20.49,6.02,11.76,11.44,12.09,3.81
2026-06-22 15:15:00,61,15,59.72,21.02,6.557,11.75,11.72,11.79,4.55
2026-06-22 15:30:00,62,15,50.39,21.47,7.002,12.25,11.78,12.74,3.54
2026-06-22 15:45:00,63,15,50.82,22.03,7.561,11.87,11.44,12.32,3.42
2026-06-22 16:00:00,64,16,63.79,22.29,7.822,11.76,11.51,12.02,4.88
2026-06-22 16:15:00,65,16,73.68,22.8,8.333,11.34,10.61,12.12,5.77
2026-06-22 16:30:00,66,16,58.09,23.22,8.755,11.73,11.68,11.78,4.09
2026-06-22 16:45:00,67,16,71.06,23.7,9.233,11.79,11.16,12.45,5.58
2026-06-22 17:00:00,68,17,24.66,24.66,10.193,15.99,13.99,18.28,0.0
2026-06-22 17:15:00,69,17,24.94,24.94,10.475,17.62,15.43,20.12,0.0
2026-06-22 17:30:00,70,17,25.28,25.28,10.81,17.06,14.96,19.46,0.0
2026-06-22 17:45:00,71,17,25.64,25.64,11.169,16.21,14.23,18.46,0.0
2026-06-22 18:00:00,72,18,26.77,26.77,12.304,18.51,16.33,20.99,0.0
2026-06-22 18:15:00,73,18,26.81,26.81,12.339,17.06,15.05,19.34,0.0
2026-06-22 18:30:00,74,18,26.98,26.98,12.511,13.16,11.62,14.91,0.0
2026-06-22 18:45:00,75,18,27.08,27.08,12.61,11.92,10.53,13.5,0.0
2026-06-22 19:00:00,76,19,28.01,28.01,13.539,12.49,11.07,14.09,0.0
2026-06-22 19:15:00,77,19,27.83,27.83,13.364,14.13,12.52,15.96,0.0
2026-06-22 19:30:00,78,19,27.72,27.72,13.254,14.97,13.25,16.91,0.0
2026-06-22 19:45:00,79,19,36.91,27.74,13.275,11.87,10.89,12.94,1.09
2026-06-22 20:00:00,80,20,58.42,27.89,13.423,11.83,11.82,11.85,3.61
2026-06-22 20:15:00,81,20,58.21,27.61,13.142,11.89,11.87,11.92,3.64
2026-06-22 20:30:00,82,20,48.84,27.38,12.914,12.0,11.7,12.3,2.57
2026-06-22 20:45:00,83,20,48.55,27.03,12.56,11.0,10.72,11.29,2.37
2026-06-22 21:00:00,84,21,45.24,26.76,12.291,11.0,10.64,11.38,2.03
2026-06-22 21:15:00,85,21,44.87,26.32,11.849,11.17,10.79,11.57,2.07
2026-06-22 21:30:00,86,21,38.43,26.04,11.572,12.36,11.74,13.0,1.53
2026-06-22 21:45:00,87,21,34.99,25.66,11.198,10.73,10.12,11.39,1.0
2026-06-22 22:00:00,88,22,28.59,25.48,11.015,11.77,10.92,12.69,0.37
2026-06-22 22:15:00,89,22,25.06,25.06,10.599,11.2,10.3,12.18,0.0
2026-06-22 22:30:00,90,22,24.85,24.85,10.386,11.97,11.01,13.03,0.0
2026-06-22 22:45:00,91,22,24.51,24.51,10.045,10.79,9.91,11.75,0.0
2026-06-22 23:00:00,92,23,24.36,24.36,9.894,10.64,9.77,11.59,0.0
