hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-04 00:00:00,0,0,36.48,23.86,9.396,7.7,5.26,11.28,0.97
2026-06-04 00:15:00,1,0,29.97,23.65,9.189,7.47,4.57,12.2,0.47
2026-06-04 00:30:00,2,0,36.17,23.53,9.061,6.86,4.66,10.09,0.87
2026-06-04 00:45:00,3,0,23.41,23.41,8.941,4.08,2.23,7.44,0.0
2026-06-04 01:00:00,4,1,23.28,23.28,8.811,1.5,0.82,2.75,0.0
2026-06-04 01:15:00,5,1,23.16,23.16,8.693,1.83,1.0,3.36,0.0
2026-06-04 01:30:00,6,1,23.11,23.11,8.646,6.03,3.29,11.07,0.0
2026-06-04 01:45:00,7,1,23.04,23.04,8.578,3.05,1.66,5.61,0.0
2026-06-04 02:00:00,8,2,23.0,23.0,8.532,2.19,1.19,4.02,0.0
2026-06-04 02:15:00,9,2,22.93,22.93,8.466,1.13,0.61,2.07,0.0
2026-06-04 02:30:00,10,2,22.92,22.92,8.456,1.1,0.59,2.02,0.0
2026-06-04 02:45:00,11,2,22.91,22.91,8.441,1.19,0.65,2.2,0.0
2026-06-04 03:00:00,12,3,22.82,22.82,8.353,1.09,0.59,2.02,0.0
2026-06-04 03:15:00,13,3,22.83,22.83,8.362,1.77,0.96,3.27,0.0
2026-06-04 03:30:00,14,3,22.88,22.88,8.417,3.67,1.99,6.76,0.0
2026-06-04 03:45:00,15,3,22.93,22.93,8.468,3.31,1.8,6.1,0.0
2026-06-04 04:00:00,16,4,22.93,22.93,8.461,1.14,0.62,2.09,0.0
2026-06-04 04:15:00,17,4,23.01,23.01,8.543,1.15,0.63,2.12,0.0
2026-06-04 04:30:00,18,4,23.18,23.18,8.719,1.17,0.64,2.14,0.0
2026-06-04 04:45:00,19,4,23.4,23.4,8.932,1.07,0.58,1.95,0.0
2026-06-04 05:00:00,20,5,23.43,23.43,8.963,1.36,0.75,2.49,0.0
2026-06-04 05:15:00,21,5,23.77,23.77,9.305,3.47,1.91,6.3,0.0
2026-06-04 05:30:00,22,5,27.21,24.06,9.594,6.63,3.87,11.35,0.21
2026-06-04 05:45:00,23,5,24.43,24.43,9.962,2.24,1.25,4.02,0.0
2026-06-04 06:00:00,24,6,34.43,25.06,10.59,7.4,4.88,11.21,0.69
2026-06-04 06:15:00,25,6,37.85,25.39,10.924,6.89,4.82,9.86,0.86
2026-06-04 06:30:00,26,6,34.87,25.53,11.065,7.95,5.28,11.95,0.74
2026-06-04 06:45:00,27,6,44.21,25.54,11.074,7.98,6.21,10.24,1.49
2026-06-04 07:00:00,28,7,26.48,26.48,12.011,4.17,2.65,6.58,0.0
2026-06-04 07:15:00,29,7,26.33,26.33,11.861,4.31,2.73,6.81,0.0
2026-06-04 07:30:00,30,7,26.13,26.13,11.668,6.86,4.33,10.87,0.0
2026-06-04 07:45:00,31,7,131.36,25.71,11.243,12.78,4.64,35.18,13.5
2026-06-04 08:00:00,32,8,140.71,26.15,11.68,13.42,4.28,42.13,15.38
2026-06-04 08:15:00,33,8,78.46,25.59,11.12,9.37,7.13,12.3,4.95
2026-06-04 08:30:00,34,8,59.45,25.11,10.64,8.38,8.33,8.43,2.88
2026-06-04 08:45:00,35,8,68.43,24.51,10.046,8.87,7.77,10.12,3.9
2026-06-04 09:00:00,36,9,58.71,24.08,9.615,8.41,8.37,8.44,2.91
2026-06-04 09:15:00,37,9,74.08,23.46,8.993,9.23,7.47,11.4,4.67
2026-06-04 09:30:00,38,9,51.6,23.03,8.56,8.12,7.32,9.01,2.32
2026-06-04 09:45:00,39,9,57.64,22.6,8.134,8.41,8.25,8.57,2.95
2026-06-04 10:00:00,40,10,57.15,21.93,7.465,8.29,8.09,8.5,2.92
2026-06-04 10:15:00,41,10,60.09,21.55,7.086,8.07,7.96,8.19,3.11
2026-06-04 10:30:00,42,10,59.92,21.31,6.845,8.35,8.25,8.45,3.22
2026-06-04 10:45:00,43,10,59.74,21.06,6.591,7.88,7.8,7.96,3.05
2026-06-04 11:00:00,44,11,56.11,20.49,6.024,8.65,8.32,8.99,3.08
2026-06-04 11:15:00,45,11,59.2,20.28,5.817,9.06,9.04,9.08,3.53
2026-06-04 11:30:00,46,11,59.12,20.18,5.712,8.28,8.26,8.29,3.22
2026-06-04 11:45:00,47,11,59.04,20.06,5.597,8.7,8.7,8.71,3.39
2026-06-04 12:00:00,48,12,58.7,19.57,5.1,8.94,8.9,8.98,3.5
2026-06-04 12:15:00,49,12,61.87,19.44,4.975,8.9,8.57,9.25,3.78
2026-06-04 12:30:00,50,12,65.12,19.42,4.953,9.16,8.44,9.94,4.19
2026-06-04 12:45:00,51,12,68.36,19.37,4.905,9.55,8.42,10.82,4.68
2026-06-04 13:00:00,52,13,68.07,18.92,4.449,8.98,7.95,10.13,4.41
2026-06-04 13:15:00,53,13,68.16,19.06,4.597,8.59,7.6,9.71,4.22
2026-06-04 13:30:00,54,13,64.97,19.19,4.726,9.29,8.58,10.07,4.25
2026-06-04 13:45:00,55,13,65.1,19.38,4.917,9.53,8.79,10.34,4.36
2026-06-04 14:00:00,56,14,71.52,19.2,4.731,9.95,8.42,11.76,5.21
2026-06-04 14:15:00,57,14,71.73,19.56,5.091,10.34,8.72,12.26,5.4
2026-06-04 14:30:00,58,14,71.96,19.93,5.465,9.64,8.11,11.46,5.01
2026-06-04 14:45:00,59,14,72.22,20.37,5.906,9.86,8.26,11.76,5.11
2026-06-04 15:00:00,60,15,82.01,20.49,6.02,10.23,6.26,16.71,6.29
2026-06-04 15:15:00,61,15,88.74,21.02,6.557,10.35,5.49,19.53,7.01
2026-06-04 15:30:00,62,15,88.95,21.47,7.002,10.03,5.3,19.01,6.77
2026-06-04 15:45:00,63,15,79.61,22.03,7.561,9.55,6.15,14.83,5.5
2026-06-04 16:00:00,64,16,79.76,22.29,7.822,9.75,6.26,15.18,5.6
2026-06-04 16:15:00,65,16,86.4,22.8,8.333,10.56,5.88,18.95,6.71
2026-06-04 16:30:00,66,16,86.61,23.22,8.755,10.44,5.79,18.83,6.62
2026-06-04 16:45:00,67,16,86.85,23.7,9.233,9.95,5.49,18.02,6.28
2026-06-04 17:00:00,68,17,150.0,24.66,10.193,15.03,5.84,38.69,18.83
2026-06-04 17:15:00,69,17,150.0,24.94,10.475,18.21,7.07,46.88,22.77
2026-06-04 17:30:00,70,17,150.0,25.28,10.81,16.53,6.42,42.56,20.62
2026-06-04 17:45:00,71,17,150.0,25.64,11.169,15.45,6.0,39.78,19.22
2026-06-04 18:00:00,72,18,150.0,26.77,12.304,14.72,5.72,37.91,18.15
2026-06-04 18:15:00,73,18,150.0,26.81,12.339,15.09,5.86,38.85,18.59
2026-06-04 18:30:00,74,18,150.0,26.98,12.511,14.06,5.46,36.2,17.3
2026-06-04 18:45:00,75,18,150.0,27.08,12.61,12.72,4.94,32.75,15.64
2026-06-04 19:00:00,76,19,150.0,28.01,13.539,12.18,4.73,31.35,14.86
2026-06-04 19:15:00,77,19,143.89,27.83,13.364,10.83,4.48,26.16,12.57
2026-06-04 19:30:00,78,19,113.32,27.72,13.254,9.85,5.6,17.32,8.43
2026-06-04 19:45:00,79,19,119.44,27.74,13.275,10.15,5.41,19.01,9.3
2026-06-04 20:00:00,80,20,67.57,27.89,13.423,8.62,8.14,9.12,3.42
2026-06-04 20:15:00,81,20,64.33,27.61,13.142,8.36,8.07,8.67,3.07
2026-06-04 20:30:00,82,20,64.17,27.38,12.914,8.32,8.04,8.61,3.06
2026-06-04 20:45:00,83,20,60.84,27.03,12.56,8.52,8.42,8.62,2.88
2026-06-04 21:00:00,84,21,57.57,26.76,12.291,8.95,8.87,9.04,2.76
2026-06-04 21:15:00,85,21,54.14,26.32,11.849,7.97,7.71,8.23,2.22
