hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-23 00:00:00,0,0,30.17,23.86,9.396,12.11,11.37,12.9,0.76
2026-06-23 00:15:00,1,0,23.65,23.65,9.189,9.9,9.16,10.7,0.0
2026-06-23 00:30:00,2,0,23.53,23.53,9.061,2.97,2.75,3.21,0.0
2026-06-23 00:45:00,3,0,23.41,23.41,8.941,7.21,6.67,7.8,0.0
2026-06-23 01:00:00,4,1,23.28,23.28,8.811,1.22,1.13,1.32,0.0
2026-06-23 01:15:00,5,1,23.16,23.16,8.693,1.1,1.02,1.19,0.0
2026-06-23 01:30:00,6,1,23.11,23.11,8.646,1.12,1.04,1.21,0.0
2026-06-23 01:45:00,7,1,23.04,23.04,8.578,1.08,1.0,1.17,0.0
2026-06-23 02:00:00,8,2,23.0,23.0,8.532,1.17,1.08,1.27,0.0
2026-06-23 02:15:00,9,2,22.93,22.93,8.466,2.66,2.45,2.87,0.0
2026-06-23 02:30:00,10,2,22.92,22.92,8.456,6.56,6.06,7.1,0.0
2026-06-23 02:45:00,11,2,22.91,22.91,8.441,4.09,3.78,4.43,0.0
2026-06-23 03:00:00,12,3,22.82,22.82,8.353,1.82,1.69,1.98,0.0
2026-06-23 03:15:00,13,3,22.83,22.83,8.362,1.21,1.12,1.31,0.0
2026-06-23 03:30:00,14,3,22.88,22.88,8.417,1.14,1.05,1.24,0.0
2026-06-23 03:45:00,15,3,22.93,22.93,8.468,1.13,1.05,1.23,0.0
2026-06-23 04:00:00,16,4,22.93,22.93,8.461,1.17,1.08,1.26,0.0
2026-06-23 04:15:00,17,4,23.01,23.01,8.543,1.11,1.02,1.2,0.0
2026-06-23 04:30:00,18,4,23.18,23.18,8.719,1.15,1.06,1.24,0.0
2026-06-23 04:45:00,19,4,23.4,23.4,8.932,4.0,3.7,4.33,0.0
2026-06-23 05:00:00,20,5,23.43,23.43,8.963,3.22,2.98,3.48,0.0
2026-06-23 05:15:00,21,5,23.77,23.77,9.305,1.03,0.96,1.11,0.0
2026-06-23 05:30:00,22,5,24.06,24.06,9.594,0.96,0.89,1.04,0.0
