hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-24 00:00:00,0,0,30.17,23.86,9.396,11.62,10.91,12.39,0.73
2026-06-24 00:15:00,1,0,23.65,23.65,9.189,11.26,10.42,12.18,0.0
2026-06-24 00:30:00,2,0,23.53,23.53,9.061,5.46,5.05,5.91,0.0
2026-06-24 00:45:00,3,0,23.41,23.41,8.941,0.89,0.82,0.96,0.0
2026-06-24 01:00:00,4,1,23.28,23.28,8.811,6.76,6.25,7.32,0.0
2026-06-24 01:15:00,5,1,23.16,23.16,8.693,4.76,4.39,5.15,0.0
2026-06-24 01:30:00,6,1,23.11,23.11,8.646,1.52,1.4,1.64,0.0
2026-06-24 01:45:00,7,1,23.04,23.04,8.578,6.59,6.09,7.13,0.0
2026-06-24 02:00:00,8,2,23.0,23.0,8.532,5.27,4.87,5.7,0.0
2026-06-24 02:15:00,9,2,22.93,22.93,8.466,7.82,7.22,8.47,0.0
2026-06-24 02:30:00,10,2,22.92,22.92,8.456,8.04,7.42,8.7,0.0
2026-06-24 02:45:00,11,2,22.91,22.91,8.441,2.13,1.96,2.3,0.0
2026-06-24 03:00:00,12,3,22.82,22.82,8.353,1.08,1.0,1.17,0.0
2026-06-24 03:15:00,13,3,22.83,22.83,8.362,2.27,2.09,2.46,0.0
2026-06-24 03:30:00,14,3,22.88,22.88,8.417,2.74,2.53,2.97,0.0
2026-06-24 03:45:00,15,3,22.93,22.93,8.468,3.84,3.55,4.16,0.0
2026-06-24 04:00:00,16,4,22.93,22.93,8.461,3.11,2.87,3.37,0.0
2026-06-24 04:15:00,17,4,23.01,23.01,8.543,2.57,2.37,2.78,0.0
2026-06-24 04:30:00,18,4,23.18,23.18,8.719,2.34,2.16,2.53,0.0
2026-06-24 04:45:00,19,4,23.4,23.4,8.932,1.27,1.18,1.38,0.0
2026-06-24 05:00:00,20,5,23.43,23.43,8.963,5.0,4.62,5.4,0.0
2026-06-24 05:15:00,21,5,23.77,23.77,9.305,1.22,1.13,1.32,0.0
2026-06-24 05:30:00,22,5,24.06,24.06,9.594,0.87,0.81,0.94,0.0
2026-06-24 05:45:00,23,5,24.43,24.43,9.962,0.88,0.81,0.95,0.0
2026-06-24 06:00:00,24,6,25.06,25.06,10.59,3.09,2.86,3.33,0.0
2026-06-24 06:15:00,25,6,25.39,25.39,10.924,12.51,11.62,13.48,0.0
2026-06-24 06:30:00,26,6,25.53,25.53,11.065,12.59,11.7,13.56,0.0
2026-06-24 06:45:00,27,6,28.65,25.54,11.074,11.56,10.81,12.36,0.36
2026-06-24 07:00:00,28,7,26.48,26.48,12.011,1.37,1.18,1.58,0.0
2026-06-24 07:15:00,29,7,26.33,26.33,11.861,3.15,2.72,3.65,0.0
2026-06-24 07:30:00,30,7,26.13,26.13,11.668,5.61,4.84,6.5,0.0
2026-06-24 07:45:00,31,7,38.14,25.71,11.243,10.68,9.73,11.72,1.33
2026-06-24 08:00:00,32,8,54.01,26.15,11.68,11.07,10.83,11.32,3.09
2026-06-24 08:15:00,33,8,47.36,25.59,11.12,10.86,10.31,11.44,2.36
2026-06-24 08:30:00,34,8,40.72,25.11,10.64,10.84,9.99,11.77,1.69
