hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-21 00:00:00,6.285,39.63,9.396
2026-06-21 00:15:00,2.053,38.35,9.189
2026-06-21 00:30:00,5.112,38.35,9.061
2026-06-21 00:45:00,5.114,38.35,8.941
2026-06-21 01:00:00,5.022,38.35,8.811
2026-06-21 01:15:00,1.594,38.35,8.693
2026-06-21 01:30:00,0.808,38.35,8.646
2026-06-21 01:45:00,0.46,38.35,8.578
2026-06-21 02:00:00,0.482,38.35,8.532
2026-06-21 02:15:00,0.438,38.35,8.466
2026-06-21 02:30:00,0.419,38.35,8.456
2026-06-21 02:45:00,1.034,38.35,8.441
2026-06-21 03:00:00,1.334,38.35,8.353
2026-06-21 03:15:00,2.917,38.35,8.362
2026-06-21 03:30:00,2.152,38.35,8.417
2026-06-21 03:45:00,0.564,38.35,8.468
2026-06-21 04:00:00,0.45,38.35,8.461
2026-06-21 04:15:00,0.487,38.35,8.543
2026-06-21 04:30:00,0.447,38.35,8.719
2026-06-21 04:45:00,0.462,38.35,8.932
2026-06-21 05:00:00,0.389,38.35,8.963
2026-06-21 05:15:00,0.516,38.35,9.305
2026-06-21 05:30:00,0.467,38.35,9.594
2026-06-21 05:45:00,0.34,38.35,9.962
2026-06-21 06:00:00,0.979,38.35,10.59
2026-06-21 06:15:00,3.182,38.35,10.924
2026-06-21 06:30:00,3.286,38.35,11.065
2026-06-21 06:45:00,4.164,38.35,11.074
2026-06-21 07:00:00,0.422,38.35,12.011
2026-06-21 07:15:00,0.988,38.35,11.861
2026-06-21 07:30:00,3.265,44.71,11.668
2026-06-21 07:45:00,4.404,47.46,11.243
2026-06-21 08:00:00,7.409,54.01,11.68
2026-06-21 08:15:00,11.934,56.69,11.12
2026-06-21 08:30:00,17.231,59.45,10.64
2026-06-21 08:45:00,21.288,62.16,10.046
2026-06-21 09:00:00,26.673,65.0,9.615
2026-06-21 09:15:00,23.932,64.58,8.993
2026-06-21 09:30:00,18.917,61.12,8.56
2026-06-21 09:45:00,19.586,60.82,8.134
2026-06-21 10:00:00,17.891,63.55,7.465
2026-06-21 10:15:00,21.0,66.51,7.086
2026-06-21 10:30:00,18.205,66.35,6.845
2026-06-21 10:45:00,15.019,66.19,6.591
2026-06-21 11:00:00,16.804,65.82,6.024
2026-06-21 11:15:00,15.561,65.68,5.817
2026-06-21 11:30:00,17.518,65.62,5.712
2026-06-21 11:45:00,20.744,62.29,5.597
2026-06-21 12:00:00,20.528,65.22,5.1
2026-06-21 12:15:00,17.624,65.14,4.975
2026-06-21 12:30:00,13.505,65.12,4.953
2026-06-21 12:45:00,18.042,65.09,4.905
2026-06-21 13:00:00,18.569,64.79,4.449
2026-06-21 13:15:00,21.565,68.16,4.597
2026-06-21 13:30:00,17.867,68.24,4.726
2026-06-21 13:45:00,11.717,68.36,4.917
2026-06-21 14:00:00,20.915,64.98,4.731
2026-06-21 14:15:00,18.406,65.21,5.091
2026-06-21 14:30:00,16.983,65.45,5.465
2026-06-21 14:45:00,22.846,65.74,5.906
2026-06-21 15:00:00,29.205,69.05,6.02
2026-06-21 15:15:00,29.248,66.17,6.557
2026-06-21 15:30:00,26.968,66.45,7.002
2026-06-21 15:45:00,26.344,66.82,7.561
2026-06-21 16:00:00,23.389,66.99,7.822
2026-06-21 16:15:00,29.688,67.32,8.333
2026-06-21 16:30:00,22.806,67.59,8.755
2026-06-21 16:45:00,19.972,64.75,9.233
2026-06-21 17:00:00,26.229,65.39,10.193
2026-06-21 17:15:00,32.277,65.59,10.475
2026-06-21 17:30:00,39.646,65.81,10.81
2026-06-21 17:45:00,31.669,66.05,11.169
2026-06-21 18:00:00,26.732,63.74,12.304
2026-06-21 18:15:00,24.779,66.84,12.339
2026-06-21 18:30:00,18.403,63.88,12.511
2026-06-21 18:45:00,24.475,63.95,12.61
2026-06-21 19:00:00,21.235,64.6,13.539
2026-06-21 19:15:00,19.364,61.43,13.364
2026-06-21 19:30:00,18.419,61.35,13.254
2026-06-21 19:45:00,16.038,61.36,13.275
2026-06-21 20:00:00,11.606,58.42,13.423
2026-06-21 20:15:00,12.398,61.27,13.142
2026-06-21 20:30:00,13.959,61.1,12.914
2026-06-21 20:45:00,11.495,57.77,12.56
2026-06-21 21:00:00,9.219,54.49,12.291
2026-06-21 21:15:00,10.608,54.14,11.849
2026-06-21 21:30:00,11.017,53.93,11.572
2026-06-21 21:45:00,9.91,50.53,11.198
2026-06-21 22:00:00,9.219,50.38,11.015
2026-06-21 22:15:00,7.918,50.05,10.599
2026-06-21 22:30:00,8.88,53.01,10.386
2026-06-21 22:45:00,6.48,49.61,10.045
2026-06-21 23:00:00,8.097,49.49,9.894
2026-06-21 23:15:00,5.169,42.99,9.637
2026-06-21 23:30:00,2.685,38.35,9.456
2026-06-21 23:45:00,3.872,42.67,9.258
