hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-14 00:00:00,3.54,39.63,9.396
2026-08-14 00:15:00,2.973,38.35,9.189
2026-08-14 00:30:00,4.325,38.35,9.061
2026-08-14 00:45:00,4.523,42.4,8.941
2026-08-14 01:00:00,3.006,38.35,8.811
2026-08-14 01:15:00,3.256,38.35,8.693
2026-08-14 01:30:00,4.087,38.97,8.646
2026-08-14 01:45:00,2.028,38.35,8.578
2026-08-14 02:00:00,0.37,38.35,8.532
2026-08-14 02:15:00,0.385,38.35,8.466
2026-08-14 02:30:00,0.443,38.35,8.456
2026-08-14 02:45:00,0.348,38.35,8.441
2026-08-14 03:00:00,0.457,38.35,8.353
2026-08-14 03:15:00,0.42,38.35,8.362
2026-08-14 03:30:00,0.428,38.35,8.417
2026-08-14 03:45:00,1.262,38.35,8.468
2026-08-14 04:00:00,0.97,38.35,8.461
2026-08-14 04:15:00,0.946,38.35,8.543
2026-08-14 04:30:00,0.373,38.35,8.719
2026-08-14 04:45:00,0.399,38.35,8.932
2026-08-14 05:00:00,0.381,38.35,8.963
2026-08-14 05:15:00,0.376,38.35,9.305
2026-08-14 05:30:00,0.311,38.35,9.594
2026-08-14 05:45:00,0.719,38.35,9.962
2026-08-14 06:00:00,1.744,38.35,10.59
2026-08-14 06:15:00,3.848,38.35,10.924
2026-08-14 06:30:00,6.02,44.2,11.065
2026-08-14 06:45:00,7.822,47.32,11.074
2026-08-14 07:00:00,3.981,51.18,12.011
2026-08-14 07:15:00,7.039,54.15,11.861
2026-08-14 07:30:00,8.631,57.1,11.668
2026-08-14 07:45:00,13.862,59.89,11.243
2026-08-14 08:00:00,12.093,60.21,11.68
2026-08-14 08:15:00,13.021,62.91,11.12
2026-08-14 08:30:00,15.055,62.57,10.64
2026-08-14 08:45:00,17.422,62.16,10.046
2026-08-14 09:00:00,17.109,65.0,9.615
2026-08-14 09:15:00,18.978,64.58,8.993
2026-08-14 09:30:00,16.008,61.12,8.56
2026-08-14 09:45:00,17.762,60.82,8.134
2026-08-14 10:00:00,13.647,60.35,7.465
2026-08-14 10:15:00,10.389,63.3,7.086
2026-08-14 10:30:00,12.855,63.13,6.845
2026-08-14 10:45:00,11.927,62.96,6.591
2026-08-14 11:00:00,10.265,62.58,6.024
2026-08-14 11:15:00,9.636,62.44,5.817
2026-08-14 11:30:00,13.32,62.37,5.712
2026-08-14 11:45:00,10.454,65.54,5.597
2026-08-14 12:00:00,13.837,61.96,5.1
2026-08-14 12:15:00,8.848,65.14,4.975
2026-08-14 12:30:00,10.098,65.12,4.953
2026-08-14 12:45:00,11.057,61.83,4.905
2026-08-14 13:00:00,9.892,61.52,4.449
2026-08-14 13:15:00,10.098,61.62,4.597
2026-08-14 13:30:00,8.231,61.7,4.726
2026-08-14 13:45:00,10.006,65.1,4.917
2026-08-14 14:00:00,13.374,61.71,4.731
2026-08-14 14:15:00,11.424,65.21,5.091
2026-08-14 14:30:00,11.996,62.2,5.465
2026-08-14 14:45:00,11.331,62.5,5.906
2026-08-14 15:00:00,10.403,62.58,6.02
2026-08-14 15:15:00,12.052,66.17,6.557
2026-08-14 15:30:00,18.993,66.45,7.002
2026-08-14 15:45:00,19.912,66.82,7.561
2026-08-14 16:00:00,20.567,66.99,7.822
2026-08-14 16:15:00,21.166,67.32,8.333
2026-08-14 16:30:00,17.825,67.59,8.755
2026-08-14 16:45:00,14.975,67.9,9.233
2026-08-14 17:00:00,17.182,65.39,10.193
2026-08-14 17:15:00,16.922,65.59,10.475
2026-08-14 17:30:00,17.796,65.81,10.81
2026-08-14 17:45:00,15.403,66.05,11.169
2026-08-14 18:00:00,24.457,66.82,12.304
2026-08-14 18:15:00,13.602,63.76,12.339
2026-08-14 18:30:00,12.051,63.88,12.511
2026-08-14 18:45:00,13.233,63.95,12.61
2026-08-14 19:00:00,15.837,61.55,13.539
2026-08-14 19:15:00,15.505,61.43,13.364
2026-08-14 19:30:00,10.321,58.29,13.254
2026-08-14 19:45:00,9.196,55.25,13.275
2026-08-14 20:00:00,10.279,58.42,13.423
2026-08-14 20:15:00,8.153,58.21,13.142
2026-08-14 20:30:00,8.275,54.97,12.914
2026-08-14 20:45:00,8.204,57.77,12.56
2026-08-14 21:00:00,10.559,57.57,12.291
2026-08-14 21:15:00,7.075,57.24,11.849
2026-08-14 21:30:00,7.671,57.03,11.572
2026-08-14 21:45:00,7.382,56.75,11.198
2026-08-14 22:00:00,6.288,53.5,11.015
2026-08-14 22:15:00,4.47,50.05,10.599
2026-08-14 22:30:00,2.823,43.62,10.386
2026-08-14 22:45:00,4.923,46.47,10.045
2026-08-14 23:00:00,5.418,52.63,9.894
2026-08-14 23:15:00,3.656,42.99,9.637
2026-08-14 23:30:00,3.693,45.99,9.456
2026-08-14 23:45:00,3.848,45.82,9.258
