hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-08 00:00:00,13.833,25.37,7.64
2026-06-08 01:00:00,12.887,24.56,6.37
2026-06-08 02:00:00,11.054,25.95,7.82
2026-06-08 03:00:00,9.714,24.57,6.76
2026-06-08 04:00:00,8.472,25.58,7.75
2026-06-08 05:00:00,6.552,25.44,7.22
2026-06-08 06:00:00,5.492,27.22,9.39
2026-06-08 07:00:00,5.994,27.78,9.73
2026-06-08 08:00:00,4.227,29.32,11.07
2026-06-08 09:00:00,3.14,28.47,10.21
2026-06-08 10:00:00,2.631,26.95,9.08
2026-06-08 11:00:00,2.38,25.36,7.25
2026-06-08 12:00:00,2.726,25.44,7.62
2026-06-08 13:00:00,2.966,25.79,7.95
2026-06-08 14:00:00,3.119,25.54,7.67
2026-06-08 15:00:00,5.688,28.2,10.11
2026-06-08 16:00:00,12.302,30.96,12.99
2026-06-08 17:00:00,23.795,32.28,14.38
2026-06-08 18:00:00,32.258,33.52,15.52
2026-06-08 19:00:00,35.076,32.86,14.8
2026-06-08 20:00:00,28.387,31.5,13.42
2026-06-08 21:00:00,21.042,28.99,11.08
2026-06-08 22:00:00,18.091,27.24,9.43
2026-06-08 23:00:00,16.226,26.12,8.08
