hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-02 00:00:00,4.878,42.78,9.396
2026-06-02 00:15:00,2.576,39.45,9.189
2026-06-02 00:30:00,0.925,38.35,9.061
2026-06-02 00:45:00,2.012,38.35,8.941
2026-06-02 01:00:00,0.48,38.35,8.811
2026-06-02 01:15:00,0.331,38.35,8.693
2026-06-02 01:30:00,0.313,38.35,8.646
2026-06-02 01:45:00,0.32,38.35,8.578
2026-06-02 02:00:00,0.291,38.35,8.532
2026-06-02 02:15:00,0.794,38.35,8.466
2026-06-02 02:30:00,2.068,38.35,8.456
2026-06-02 02:45:00,1.226,38.35,8.441
2026-06-02 03:00:00,0.549,38.35,8.353
2026-06-02 03:15:00,0.474,38.35,8.362
2026-06-02 03:30:00,0.397,38.35,8.417
2026-06-02 03:45:00,0.299,38.35,8.468
2026-06-02 04:00:00,0.371,38.35,8.461
2026-06-02 04:15:00,0.34,38.35,8.543
2026-06-02 04:30:00,0.307,38.35,8.719
2026-06-02 04:45:00,1.036,38.35,8.932
2026-06-02 05:00:00,0.936,38.35,8.963
2026-06-02 05:15:00,0.315,38.35,9.305
2026-06-02 05:30:00,0.343,38.35,9.594
2026-06-02 05:45:00,2.023,38.35,9.962
2026-06-02 06:00:00,6.089,43.8,10.59
2026-06-02 06:15:00,4.84,44.08,10.924
2026-06-02 06:30:00,5.376,41.09,11.065
2026-06-02 06:45:00,3.74,44.21,11.074
2026-06-02 07:00:00,3.102,48.09,12.011
2026-06-02 07:15:00,3.113,51.06,11.861
2026-06-02 07:30:00,10.233,60.2,11.668
2026-06-02 07:45:00,13.758,63.0,11.243
2026-06-02 08:00:00,17.127,63.3,11.68
2026-06-02 08:15:00,9.294,59.8,11.12
2026-06-02 08:30:00,6.347,56.33,10.64
2026-06-02 08:45:00,6.602,59.02,10.046
2026-06-02 09:00:00,8.347,58.71,9.615
2026-06-02 09:15:00,9.509,58.26,8.993
2026-06-02 09:30:00,9.332,57.94,8.56
2026-06-02 09:45:00,8.59,57.64,8.134
2026-06-02 10:00:00,7.595,57.15,7.465
2026-06-02 10:15:00,7.243,56.88,7.086
2026-06-02 10:30:00,8.713,53.48,6.845
2026-06-02 10:45:00,6.882,56.52,6.591
2026-06-02 11:00:00,8.873,59.34,6.024
2026-06-02 11:15:00,9.326,59.2,5.817
2026-06-02 11:30:00,10.312,59.12,5.712
2026-06-02 11:45:00,9.72,62.29,5.597
2026-06-02 12:00:00,8.941,65.22,5.1
2026-06-02 12:15:00,9.295,61.87,4.975
2026-06-02 12:30:00,7.975,61.86,4.953
2026-06-02 12:45:00,9.648,61.83,4.905
2026-06-02 13:00:00,9.171,58.24,4.449
2026-06-02 13:15:00,9.884,58.34,4.597
2026-06-02 13:30:00,8.693,61.7,4.726
2026-06-02 13:45:00,7.915,61.83,4.917
2026-06-02 14:00:00,9.836,61.71,4.731
2026-06-02 14:15:00,10.352,58.69,5.091
2026-06-02 14:30:00,8.843,55.7,5.465
2026-06-02 14:45:00,7.543,59.26,5.906
2026-06-02 15:00:00,10.793,59.34,6.02
2026-06-02 15:15:00,14.094,59.72,6.557
2026-06-02 15:30:00,10.447,60.03,7.002
2026-06-02 15:45:00,7.042,60.42,7.561
2026-06-02 16:00:00,10.786,63.79,7.822
2026-06-02 16:15:00,11.313,64.14,8.333
2026-06-02 16:30:00,13.377,64.42,8.755
2026-06-02 16:45:00,12.694,67.9,9.233
2026-06-02 17:00:00,21.933,68.53,10.193
2026-06-02 17:15:00,19.374,65.59,10.475
2026-06-02 17:30:00,14.322,65.81,10.81
2026-06-02 17:45:00,15.085,66.05,11.169
2026-06-02 18:00:00,16.024,66.82,12.304
2026-06-02 18:15:00,21.238,66.84,12.339
2026-06-02 18:30:00,17.32,66.96,12.511
2026-06-02 18:45:00,12.782,63.95,12.61
2026-06-02 19:00:00,14.67,64.6,13.539
2026-06-02 19:15:00,13.125,61.43,13.364
2026-06-02 19:30:00,10.442,61.35,13.254
2026-06-02 19:45:00,7.008,61.36,13.275
2026-06-02 20:00:00,10.61,58.42,13.423
2026-06-02 20:15:00,7.437,55.15,13.142
2026-06-02 20:30:00,6.089,54.97,12.914
2026-06-02 20:45:00,6.176,54.69,12.56
2026-06-02 21:00:00,7.485,57.57,12.291
2026-06-02 21:15:00,8.447,57.24,11.849
2026-06-02 21:30:00,7.843,57.03,11.572
2026-06-02 21:45:00,6.351,56.75,11.198
2026-06-02 22:00:00,6.049,56.61,11.015
2026-06-02 22:15:00,4.059,50.05,10.599
2026-06-02 22:30:00,4.06,46.75,10.386
2026-06-02 22:45:00,2.974,46.47,10.045
2026-06-02 23:00:00,3.858,46.35,9.894
2026-06-02 23:15:00,4.27,46.13,9.637
2026-06-02 23:30:00,2.012,42.83,9.456
2026-06-02 23:45:00,2.041,42.67,9.258
