hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-21 00:00:00,2.999,39.63,9.396
2026-08-21 00:15:00,3.011,38.35,9.189
2026-08-21 00:30:00,4.494,38.35,9.061
2026-08-21 00:45:00,5.238,42.4,8.941
2026-08-21 01:00:00,2.75,38.35,8.811
2026-08-21 01:15:00,2.987,38.35,8.693
2026-08-21 01:30:00,3.402,38.97,8.646
2026-08-21 01:45:00,1.953,38.35,8.578
2026-08-21 02:00:00,0.278,38.35,8.532
2026-08-21 02:15:00,0.368,38.35,8.466
2026-08-21 02:30:00,0.43,38.35,8.456
2026-08-21 02:45:00,0.485,38.35,8.441
2026-08-21 03:00:00,0.413,38.35,8.353
2026-08-21 03:15:00,0.462,38.35,8.362
2026-08-21 03:30:00,0.405,38.35,8.417
2026-08-21 03:45:00,1.249,38.35,8.468
2026-08-21 04:00:00,1.071,38.35,8.461
2026-08-21 04:15:00,0.684,38.35,8.543
2026-08-21 04:30:00,0.464,38.35,8.719
2026-08-21 04:45:00,0.365,38.35,8.932
2026-08-21 05:00:00,0.329,38.35,8.963
2026-08-21 05:15:00,0.362,38.35,9.305
2026-08-21 05:30:00,0.396,38.35,9.594
2026-08-21 05:45:00,0.635,38.35,9.962
2026-08-21 06:00:00,1.453,38.35,10.59
2026-08-21 06:15:00,3.66,38.35,10.924
2026-08-21 06:30:00,4.619,44.2,11.065
2026-08-21 06:45:00,5.954,47.32,11.074
2026-08-21 07:00:00,4.168,51.18,12.011
2026-08-21 07:15:00,7.186,54.15,11.861
2026-08-21 07:30:00,8.279,57.1,11.668
2026-08-21 07:45:00,10.792,59.89,11.243
2026-08-21 08:00:00,12.917,60.21,11.68
2026-08-21 08:15:00,14.587,62.91,11.12
2026-08-21 08:30:00,16.582,62.57,10.64
2026-08-21 08:45:00,13.949,62.16,10.046
2026-08-21 09:00:00,17.869,65.0,9.615
2026-08-21 09:15:00,20.084,64.58,8.993
2026-08-21 09:30:00,12.49,61.12,8.56
2026-08-21 09:45:00,13.03,60.82,8.134
2026-08-21 10:00:00,13.052,60.35,7.465
2026-08-21 10:15:00,12.246,63.3,7.086
2026-08-21 10:30:00,13.698,63.13,6.845
2026-08-21 10:45:00,12.096,62.96,6.591
2026-08-21 11:00:00,11.201,62.58,6.024
2026-08-21 11:15:00,13.195,62.44,5.817
2026-08-21 11:30:00,12.613,62.37,5.712
2026-08-21 11:45:00,9.785,65.54,5.597
2026-08-21 12:00:00,11.304,61.96,5.1
2026-08-21 12:15:00,13.865,65.14,4.975
2026-08-21 12:30:00,10.066,65.12,4.953
2026-08-21 12:45:00,12.245,61.83,4.905
2026-08-21 13:00:00,10.652,61.52,4.449
2026-08-21 13:15:00,11.772,61.62,4.597
2026-08-21 13:30:00,13.523,61.7,4.726
2026-08-21 13:45:00,10.26,65.1,4.917
2026-08-21 14:00:00,15.131,61.71,4.731
2026-08-21 14:15:00,11.238,65.21,5.091
2026-08-21 14:30:00,11.552,62.2,5.465
2026-08-21 14:45:00,10.656,62.5,5.906
2026-08-21 15:00:00,15.207,62.58,6.02
2026-08-21 15:15:00,15.562,66.17,6.557
2026-08-21 15:30:00,16.769,66.45,7.002
2026-08-21 15:45:00,18.165,66.82,7.561
2026-08-21 16:00:00,19.877,66.99,7.822
2026-08-21 16:15:00,18.975,67.32,8.333
2026-08-21 16:30:00,19.586,67.59,8.755
2026-08-21 16:45:00,14.404,67.9,9.233
2026-08-21 17:00:00,21.311,65.39,10.193
2026-08-21 17:15:00,14.02,65.59,10.475
2026-08-21 17:30:00,21.593,65.81,10.81
2026-08-21 17:45:00,15.791,66.05,11.169
2026-08-21 18:00:00,19.793,66.82,12.304
2026-08-21 18:15:00,12.248,63.76,12.339
2026-08-21 18:30:00,13.222,63.88,12.511
2026-08-21 18:45:00,15.173,63.95,12.61
2026-08-21 19:00:00,14.464,61.55,13.539
2026-08-21 19:15:00,10.811,61.43,13.364
2026-08-21 19:30:00,9.743,58.29,13.254
2026-08-21 19:45:00,7.002,55.25,13.275
2026-08-21 20:00:00,10.118,58.42,13.423
2026-08-21 20:15:00,9.112,58.21,13.142
2026-08-21 20:30:00,8.91,54.97,12.914
2026-08-21 20:45:00,7.452,57.77,12.56
2026-08-21 21:00:00,10.411,57.57,12.291
2026-08-21 21:15:00,9.501,57.24,11.849
2026-08-21 21:30:00,9.103,57.03,11.572
2026-08-21 21:45:00,11.757,56.75,11.198
2026-08-21 22:00:00,6.16,53.5,11.015
2026-08-21 22:15:00,5.164,50.05,10.599
2026-08-21 22:30:00,3.534,43.62,10.386
2026-08-21 22:45:00,3.657,46.47,10.045
2026-08-21 23:00:00,5.898,52.63,9.894
2026-08-21 23:15:00,3.77,42.99,9.637
2026-08-21 23:30:00,2.937,45.99,9.456
2026-08-21 23:45:00,4.283,45.82,9.258
