hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-13 00:00:00,4.258,39.63,9.396
2026-06-13 00:15:00,4.559,38.35,9.189
2026-06-13 00:30:00,1.848,38.35,9.061
2026-06-13 00:45:00,0.407,38.35,8.941
2026-06-13 01:00:00,3.015,38.35,8.811
2026-06-13 01:15:00,5.272,39.01,8.693
2026-06-13 01:30:00,4.71,38.97,8.646
2026-06-13 01:45:00,2.578,38.35,8.578
2026-06-13 02:00:00,2.347,38.35,8.532
2026-06-13 02:15:00,5.037,41.99,8.466
2026-06-13 02:30:00,3.731,38.81,8.456
2026-06-13 02:45:00,2.185,38.35,8.441
2026-06-13 03:00:00,0.407,38.35,8.353
2026-06-13 03:15:00,0.353,38.35,8.362
2026-06-13 03:30:00,0.415,38.35,8.417
2026-06-13 03:45:00,0.377,38.35,8.468
2026-06-13 04:00:00,0.41,38.35,8.461
2026-06-13 04:15:00,0.332,38.35,8.543
2026-06-13 04:30:00,0.295,38.35,8.719
2026-06-13 04:45:00,0.515,38.35,8.932
2026-06-13 05:00:00,1.982,38.35,8.963
2026-06-13 05:15:00,1.697,38.35,9.305
2026-06-13 05:30:00,0.768,38.35,9.594
2026-06-13 05:45:00,0.951,38.35,9.962
2026-06-13 06:00:00,0.58,38.35,10.59
2026-06-13 06:15:00,0.883,38.35,10.924
2026-06-13 06:30:00,3.717,38.35,11.065
2026-06-13 06:45:00,6.479,44.21,11.074
2026-06-13 07:00:00,2.945,48.09,12.011
2026-06-13 07:15:00,4.176,51.06,11.861
2026-06-13 07:30:00,5.169,54.0,11.668
2026-06-13 07:45:00,6.662,53.67,11.243
2026-06-13 08:00:00,7.454,57.11,11.68
2026-06-13 08:15:00,9.723,59.8,11.12
2026-06-13 08:30:00,15.413,62.57,10.64
2026-06-13 08:45:00,13.737,62.16,10.046
2026-06-13 09:00:00,17.124,65.0,9.615
2026-06-13 09:15:00,18.239,64.58,8.993
2026-06-13 09:30:00,20.389,64.29,8.56
2026-06-13 09:45:00,15.873,64.01,8.134
2026-06-13 10:00:00,10.341,63.55,7.465
2026-06-13 10:15:00,12.01,66.51,7.086
2026-06-13 10:30:00,16.325,63.13,6.845
2026-06-13 10:45:00,12.791,66.19,6.591
2026-06-13 11:00:00,10.762,65.82,6.024
2026-06-13 11:15:00,11.807,65.68,5.817
2026-06-13 11:30:00,12.264,65.62,5.712
2026-06-13 11:45:00,12.724,65.54,5.597
2026-06-13 12:00:00,11.486,65.22,5.1
2026-06-13 12:15:00,14.846,65.14,4.975
2026-06-13 12:30:00,13.542,65.12,4.953
2026-06-13 12:45:00,9.974,65.09,4.905
2026-06-13 13:00:00,13.176,64.79,4.449
2026-06-13 13:15:00,12.501,64.89,4.597
2026-06-13 13:30:00,12.272,64.97,4.726
2026-06-13 13:45:00,9.496,65.1,4.917
2026-06-13 14:00:00,12.613,64.98,4.731
2026-06-13 14:15:00,12.322,65.21,5.091
2026-06-13 14:30:00,12.01,65.45,5.465
2026-06-13 14:45:00,12.057,65.74,5.906
2026-06-13 15:00:00,14.445,65.82,6.02
2026-06-13 15:15:00,14.853,66.17,6.557
2026-06-13 15:30:00,16.559,66.45,7.002
2026-06-13 15:45:00,19.093,63.62,7.561
2026-06-13 16:00:00,18.261,63.79,7.822
2026-06-13 16:15:00,15.802,64.14,8.333
2026-06-13 16:30:00,16.257,64.42,8.755
2026-06-13 16:45:00,13.36,64.75,9.233
2026-06-13 17:00:00,17.18,62.26,10.193
2026-06-13 17:15:00,12.863,62.46,10.475
2026-06-13 17:30:00,11.008,59.57,10.81
2026-06-13 17:45:00,13.872,62.94,11.169
2026-06-13 18:00:00,16.19,60.66,12.304
2026-06-13 18:15:00,13.818,60.68,12.339
2026-06-13 18:30:00,16.96,63.88,12.511
2026-06-13 18:45:00,17.453,63.95,12.61
2026-06-13 19:00:00,12.573,61.55,13.539
2026-06-13 19:15:00,10.316,58.37,13.364
2026-06-13 19:30:00,7.703,58.29,13.254
2026-06-13 19:45:00,10.423,58.31,13.275
2026-06-13 20:00:00,10.405,58.42,13.423
2026-06-13 20:15:00,9.051,58.21,13.142
2026-06-13 20:30:00,11.772,58.03,12.914
2026-06-13 20:45:00,9.793,57.77,12.56
2026-06-13 21:00:00,8.841,57.57,12.291
2026-06-13 21:15:00,6.404,54.14,11.849
2026-06-13 21:30:00,5.909,53.93,11.572
2026-06-13 21:45:00,7.137,53.64,11.198
2026-06-13 22:00:00,6.696,53.5,11.015
2026-06-13 22:15:00,7.942,53.18,10.599
2026-06-13 22:30:00,6.168,53.01,10.386
2026-06-13 22:45:00,4.28,46.47,10.045
2026-06-13 23:00:00,3.617,46.35,9.894
2026-06-13 23:15:00,4.051,46.13,9.637
2026-06-13 23:30:00,4.283,49.14,9.456
2026-06-13 23:45:00,4.387,45.82,9.258
