hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-02 00:00:00,4.845,39.63,9.396
2026-08-02 00:15:00,1.715,38.35,9.189
2026-08-02 00:30:00,2.845,38.35,9.061
2026-08-02 00:45:00,3.324,38.35,8.941
2026-08-02 01:00:00,3.828,38.35,8.811
2026-08-02 01:15:00,1.259,38.35,8.693
2026-08-02 01:30:00,0.62,38.35,8.646
2026-08-02 01:45:00,0.352,38.35,8.578
2026-08-02 02:00:00,0.418,38.35,8.532
2026-08-02 02:15:00,0.382,38.35,8.466
2026-08-02 02:30:00,0.295,38.35,8.456
2026-08-02 02:45:00,0.992,38.35,8.441
2026-08-02 03:00:00,1.175,38.35,8.353
2026-08-02 03:15:00,2.461,38.35,8.362
2026-08-02 03:30:00,2.054,38.35,8.417
2026-08-02 03:45:00,0.411,38.35,8.468
2026-08-02 04:00:00,0.477,38.35,8.461
2026-08-02 04:15:00,0.343,38.35,8.543
2026-08-02 04:30:00,0.376,38.35,8.719
2026-08-02 04:45:00,0.359,38.35,8.932
2026-08-02 05:00:00,0.344,38.35,8.963
2026-08-02 05:15:00,0.37,38.35,9.305
2026-08-02 05:30:00,0.322,38.35,9.594
2026-08-02 05:45:00,0.364,38.35,9.962
2026-08-02 06:00:00,0.73,38.35,10.59
2026-08-02 06:15:00,2.547,38.35,10.924
2026-08-02 06:30:00,2.655,38.35,11.065
2026-08-02 06:45:00,3.241,38.35,11.074
2026-08-02 07:00:00,0.339,38.35,12.011
2026-08-02 07:15:00,0.833,38.35,11.861
2026-08-02 07:30:00,2.526,44.71,11.668
2026-08-02 07:45:00,4.457,47.46,11.243
2026-08-02 08:00:00,8.065,54.01,11.68
2026-08-02 08:15:00,9.009,56.69,11.12
2026-08-02 08:30:00,11.308,59.45,10.64
2026-08-02 08:45:00,13.234,62.16,10.046
2026-08-02 09:00:00,19.413,65.0,9.615
2026-08-02 09:15:00,19.199,64.58,8.993
2026-08-02 09:30:00,17.853,61.12,8.56
2026-08-02 09:45:00,14.239,60.82,8.134
2026-08-02 10:00:00,14.379,63.55,7.465
2026-08-02 10:15:00,13.484,66.51,7.086
2026-08-02 10:30:00,18.475,66.35,6.845
2026-08-02 10:45:00,11.728,66.19,6.591
2026-08-02 11:00:00,10.489,65.82,6.024
2026-08-02 11:15:00,12.72,65.68,5.817
2026-08-02 11:30:00,16.33,65.62,5.712
2026-08-02 11:45:00,14.814,62.29,5.597
2026-08-02 12:00:00,14.624,65.22,5.1
2026-08-02 12:15:00,14.233,65.14,4.975
2026-08-02 12:30:00,12.278,65.12,4.953
2026-08-02 12:45:00,14.233,65.09,4.905
2026-08-02 13:00:00,19.25,64.79,4.449
2026-08-02 13:15:00,13.097,68.16,4.597
2026-08-02 13:30:00,15.97,68.24,4.726
2026-08-02 13:45:00,12.278,68.36,4.917
2026-08-02 14:00:00,15.782,64.98,4.731
2026-08-02 14:15:00,12.549,65.21,5.091
2026-08-02 14:30:00,11.855,65.45,5.465
2026-08-02 14:45:00,18.304,65.74,5.906
2026-08-02 15:00:00,22.992,69.05,6.02
2026-08-02 15:15:00,24.289,66.17,6.557
2026-08-02 15:30:00,20.124,66.45,7.002
2026-08-02 15:45:00,19.77,66.82,7.561
2026-08-02 16:00:00,22.74,66.99,7.822
2026-08-02 16:15:00,23.64,67.32,8.333
2026-08-02 16:30:00,21.523,67.59,8.755
2026-08-02 16:45:00,19.868,64.75,9.233
2026-08-02 17:00:00,25.246,65.39,10.193
2026-08-02 17:15:00,22.52,65.59,10.475
2026-08-02 17:30:00,35.85,65.81,10.81
2026-08-02 17:45:00,24.992,66.05,11.169
2026-08-02 18:00:00,25.041,63.74,12.304
2026-08-02 18:15:00,21.089,66.84,12.339
2026-08-02 18:30:00,22.82,63.88,12.511
2026-08-02 18:45:00,15.933,63.95,12.61
2026-08-02 19:00:00,18.614,64.6,13.539
2026-08-02 19:15:00,13.733,61.43,13.364
2026-08-02 19:30:00,16.78,61.35,13.254
2026-08-02 19:45:00,15.131,61.36,13.275
2026-08-02 20:00:00,12.749,58.42,13.423
2026-08-02 20:15:00,9.314,61.27,13.142
2026-08-02 20:30:00,11.816,61.1,12.914
2026-08-02 20:45:00,6.997,57.77,12.56
2026-08-02 21:00:00,9.423,54.49,12.291
2026-08-02 21:15:00,7.306,54.14,11.849
2026-08-02 21:30:00,8.83,53.93,11.572
2026-08-02 21:45:00,5.455,50.53,11.198
2026-08-02 22:00:00,8.238,50.38,11.015
2026-08-02 22:15:00,4.779,50.05,10.599
2026-08-02 22:30:00,5.716,53.01,10.386
2026-08-02 22:45:00,6.405,49.61,10.045
2026-08-02 23:00:00,6.871,49.49,9.894
2026-08-02 23:15:00,4.253,42.99,9.637
2026-08-02 23:30:00,2.364,38.35,9.456
2026-08-02 23:45:00,2.694,42.67,9.258
