hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-31 00:00:00,4.163,39.63,9.396
2026-07-31 00:15:00,2.273,38.35,9.189
2026-07-31 00:30:00,3.829,38.35,9.061
2026-07-31 00:45:00,5.196,42.4,8.941
2026-07-31 01:00:00,2.667,38.35,8.811
2026-07-31 01:15:00,2.872,38.35,8.693
2026-07-31 01:30:00,3.321,38.97,8.646
2026-07-31 01:45:00,2.003,38.35,8.578
2026-07-31 02:00:00,0.359,38.35,8.532
2026-07-31 02:15:00,0.341,38.35,8.466
2026-07-31 02:30:00,0.329,38.35,8.456
2026-07-31 02:45:00,0.31,38.35,8.441
2026-07-31 03:00:00,0.417,38.35,8.353
2026-07-31 03:15:00,0.321,38.35,8.362
2026-07-31 03:30:00,0.402,38.35,8.417
2026-07-31 03:45:00,0.987,38.35,8.468
2026-07-31 04:00:00,0.923,38.35,8.461
2026-07-31 04:15:00,0.628,38.35,8.543
2026-07-31 04:30:00,0.346,38.35,8.719
2026-07-31 04:45:00,0.287,38.35,8.932
2026-07-31 05:00:00,0.32,38.35,8.963
2026-07-31 05:15:00,0.371,38.35,9.305
2026-07-31 05:30:00,0.35,38.35,9.594
2026-07-31 05:45:00,0.82,38.35,9.962
2026-07-31 06:00:00,1.324,38.35,10.59
2026-07-31 06:15:00,3.92,38.35,10.924
2026-07-31 06:30:00,3.569,44.2,11.065
2026-07-31 06:45:00,6.623,47.32,11.074
2026-07-31 07:00:00,3.483,51.18,12.011
2026-07-31 07:15:00,6.824,54.15,11.861
2026-07-31 07:30:00,8.82,57.1,11.668
2026-07-31 07:45:00,13.372,59.89,11.243
2026-07-31 08:00:00,15.703,60.21,11.68
2026-07-31 08:15:00,13.901,62.91,11.12
2026-07-31 08:30:00,13.114,62.57,10.64
2026-07-31 08:45:00,13.921,62.16,10.046
2026-07-31 09:00:00,15.915,65.0,9.615
2026-07-31 09:15:00,17.015,64.58,8.993
2026-07-31 09:30:00,14.057,61.12,8.56
2026-07-31 09:45:00,13.295,60.82,8.134
2026-07-31 10:00:00,13.142,60.35,7.465
2026-07-31 10:15:00,11.486,63.3,7.086
2026-07-31 10:30:00,9.755,63.13,6.845
2026-07-31 10:45:00,9.508,62.96,6.591
2026-07-31 11:00:00,9.321,62.58,6.024
2026-07-31 11:15:00,7.58,62.44,5.817
2026-07-31 11:30:00,11.635,62.37,5.712
2026-07-31 11:45:00,9.572,65.54,5.597
2026-07-31 12:00:00,12.132,61.96,5.1
2026-07-31 12:15:00,10.448,65.14,4.975
2026-07-31 12:30:00,10.363,65.12,4.953
2026-07-31 12:45:00,9.913,61.83,4.905
2026-07-31 13:00:00,10.593,61.52,4.449
2026-07-31 13:15:00,10.358,61.62,4.597
2026-07-31 13:30:00,14.219,61.7,4.726
2026-07-31 13:45:00,11.597,65.1,4.917
2026-07-31 14:00:00,12.7,61.71,4.731
2026-07-31 14:15:00,9.202,65.21,5.091
2026-07-31 14:30:00,12.574,62.2,5.465
2026-07-31 14:45:00,9.801,62.5,5.906
2026-07-31 15:00:00,14.77,62.58,6.02
2026-07-31 15:15:00,16.357,66.17,6.557
2026-07-31 15:30:00,16.746,66.45,7.002
2026-07-31 15:45:00,20.873,66.82,7.561
2026-07-31 16:00:00,20.299,66.99,7.822
2026-07-31 16:15:00,18.081,67.32,8.333
2026-07-31 16:30:00,19.438,67.59,8.755
2026-07-31 16:45:00,18.447,67.9,9.233
2026-07-31 17:00:00,18.323,65.39,10.193
2026-07-31 17:15:00,11.645,65.59,10.475
2026-07-31 17:30:00,19.076,65.81,10.81
2026-07-31 17:45:00,18.888,66.05,11.169
2026-07-31 18:00:00,15.276,66.82,12.304
2026-07-31 18:15:00,13.981,63.76,12.339
2026-07-31 18:30:00,11.91,63.88,12.511
2026-07-31 18:45:00,13.582,63.95,12.61
2026-07-31 19:00:00,12.269,61.55,13.539
2026-07-31 19:15:00,11.849,61.43,13.364
2026-07-31 19:30:00,9.365,58.29,13.254
2026-07-31 19:45:00,7.207,55.25,13.275
2026-07-31 20:00:00,9.684,58.42,13.423
2026-07-31 20:15:00,6.992,58.21,13.142
2026-07-31 20:30:00,7.75,54.97,12.914
2026-07-31 20:45:00,7.387,57.77,12.56
2026-07-31 21:00:00,8.226,57.57,12.291
2026-07-31 21:15:00,6.748,57.24,11.849
2026-07-31 21:30:00,7.205,57.03,11.572
2026-07-31 21:45:00,7.384,56.75,11.198
2026-07-31 22:00:00,6.436,53.5,11.015
2026-07-31 22:15:00,4.547,50.05,10.599
2026-07-31 22:30:00,3.119,43.62,10.386
2026-07-31 22:45:00,3.629,46.47,10.045
2026-07-31 23:00:00,3.707,52.63,9.894
2026-07-31 23:15:00,3.203,42.99,9.637
2026-07-31 23:30:00,3.396,45.99,9.456
2026-07-31 23:45:00,3.167,45.82,9.258
