hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-13 00:00:00,4.218,42.78,9.396
2026-08-13 00:15:00,2.539,39.45,9.189
2026-08-13 00:30:00,4.018,42.5,9.061
2026-08-13 00:45:00,1.322,38.35,8.941
2026-08-13 01:00:00,0.505,38.35,8.811
2026-08-13 01:15:00,0.562,38.35,8.693
2026-08-13 01:30:00,1.469,38.35,8.646
2026-08-13 01:45:00,0.891,38.35,8.578
2026-08-13 02:00:00,0.541,38.35,8.532
2026-08-13 02:15:00,0.288,38.35,8.466
2026-08-13 02:30:00,0.308,38.35,8.456
2026-08-13 02:45:00,0.343,38.35,8.441
2026-08-13 03:00:00,0.252,38.35,8.353
2026-08-13 03:15:00,0.375,38.35,8.362
2026-08-13 03:30:00,1.401,38.35,8.417
2026-08-13 03:45:00,1.131,38.35,8.468
2026-08-13 04:00:00,0.303,38.35,8.461
2026-08-13 04:15:00,0.279,38.35,8.543
2026-08-13 04:30:00,0.366,38.35,8.719
2026-08-13 04:45:00,0.266,38.35,8.932
2026-08-13 05:00:00,0.414,38.35,8.963
2026-08-13 05:15:00,1.075,38.35,9.305
2026-08-13 05:30:00,2.589,38.35,9.594
2026-08-13 05:45:00,0.819,38.35,9.962
2026-08-13 06:00:00,4.028,40.67,10.59
2026-08-13 06:15:00,3.861,44.08,10.924
2026-08-13 06:30:00,3.853,41.09,11.065
2026-08-13 06:45:00,6.262,47.32,11.074
2026-08-13 07:00:00,4.917,51.18,12.011
2026-08-13 07:15:00,3.845,51.06,11.861
2026-08-13 07:30:00,6.078,57.1,11.668
2026-08-13 07:45:00,12.116,63.0,11.243
2026-08-13 08:00:00,12.892,63.3,11.68
2026-08-13 08:15:00,9.174,59.8,11.12
2026-08-13 08:30:00,6.568,59.45,10.64
2026-08-13 08:45:00,12.613,59.02,10.046
2026-08-13 09:00:00,8.375,58.71,9.615
2026-08-13 09:15:00,7.904,58.26,8.993
2026-08-13 09:30:00,7.656,57.94,8.56
2026-08-13 09:45:00,9.219,57.64,8.134
2026-08-13 10:00:00,7.035,57.15,7.465
2026-08-13 10:15:00,8.124,56.88,7.086
2026-08-13 10:30:00,8.665,59.92,6.845
2026-08-13 10:45:00,11.461,56.52,6.591
2026-08-13 11:00:00,9.643,56.11,6.024
2026-08-13 11:15:00,7.126,59.2,5.817
2026-08-13 11:30:00,7.917,59.12,5.712
2026-08-13 11:45:00,9.359,59.04,5.597
2026-08-13 12:00:00,7.892,58.7,5.1
2026-08-13 12:15:00,10.54,58.61,4.975
2026-08-13 12:30:00,9.631,61.86,4.953
2026-08-13 12:45:00,8.828,61.83,4.905
2026-08-13 13:00:00,8.802,61.52,4.449
2026-08-13 13:15:00,9.056,61.62,4.597
2026-08-13 13:30:00,9.548,61.7,4.726
2026-08-13 13:45:00,12.304,61.83,4.917
2026-08-13 14:00:00,9.167,64.98,4.731
2026-08-13 14:15:00,11.559,65.21,5.091
2026-08-13 14:30:00,7.968,65.45,5.465
2026-08-13 14:45:00,9.003,65.74,5.906
2026-08-13 15:00:00,16.504,65.82,6.02
2026-08-13 15:15:00,12.725,66.17,6.557
2026-08-13 15:30:00,16.238,66.45,7.002
2026-08-13 15:45:00,14.032,63.62,7.561
2026-08-13 16:00:00,14.758,63.79,7.822
2026-08-13 16:15:00,18.383,67.32,8.333
2026-08-13 16:30:00,16.619,67.59,8.755
2026-08-13 16:45:00,20.744,64.75,9.233
2026-08-13 17:00:00,15.899,65.39,10.193
2026-08-13 17:15:00,18.141,68.71,10.475
2026-08-13 17:30:00,21.044,65.81,10.81
2026-08-13 17:45:00,15.569,66.05,11.169
2026-08-13 18:00:00,18.18,66.82,12.304
2026-08-13 18:15:00,22.699,66.84,12.339
2026-08-13 18:30:00,16.153,66.96,12.511
2026-08-13 18:45:00,16.549,63.95,12.61
2026-08-13 19:00:00,14.462,64.6,13.539
2026-08-13 19:15:00,17.398,64.48,13.364
2026-08-13 19:30:00,11.438,61.35,13.254
2026-08-13 19:45:00,13.949,61.36,13.275
2026-08-13 20:00:00,10.199,61.47,13.423
2026-08-13 20:15:00,9.45,61.27,13.142
2026-08-13 20:30:00,7.699,61.1,12.914
2026-08-13 20:45:00,9.168,60.84,12.56
2026-08-13 21:00:00,8.145,57.57,12.291
2026-08-13 21:15:00,6.406,57.24,11.849
2026-08-13 21:30:00,5.901,53.93,11.572
2026-08-13 21:45:00,6.373,53.64,11.198
2026-08-13 22:00:00,4.027,50.38,11.015
2026-08-13 22:15:00,3.943,46.93,10.599
2026-08-13 22:30:00,2.032,38.35,10.386
2026-08-13 22:45:00,1.676,38.35,10.045
2026-08-13 23:00:00,1.885,38.35,9.894
2026-08-13 23:15:00,3.794,42.99,9.637
2026-08-13 23:30:00,2.916,42.83,9.456
2026-08-13 23:45:00,2.447,42.67,9.258
