hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-24 00:00:00,4.777,42.78,9.396
2026-06-24 00:15:00,4.052,38.35,9.189
2026-06-24 00:30:00,1.735,38.35,9.061
2026-06-24 00:45:00,0.275,38.35,8.941
2026-06-24 01:00:00,2.127,38.35,8.811
2026-06-24 01:15:00,1.419,38.35,8.693
2026-06-24 01:30:00,0.481,38.35,8.646
2026-06-24 01:45:00,1.791,38.35,8.578
2026-06-24 02:00:00,1.984,38.35,8.532
2026-06-24 02:15:00,2.547,38.35,8.466
2026-06-24 02:30:00,1.943,38.35,8.456
2026-06-24 02:45:00,0.646,38.35,8.441
2026-06-24 03:00:00,0.283,38.35,8.353
2026-06-24 03:15:00,0.698,38.35,8.362
2026-06-24 03:30:00,0.701,38.35,8.417
2026-06-24 03:45:00,1.485,38.35,8.468
2026-06-24 04:00:00,0.856,38.35,8.461
2026-06-24 04:15:00,0.718,38.35,8.543
2026-06-24 04:30:00,0.656,38.35,8.719
2026-06-24 04:45:00,0.366,38.35,8.932
2026-06-24 05:00:00,1.179,38.35,8.963
2026-06-24 05:15:00,0.365,38.35,9.305
2026-06-24 05:30:00,0.305,38.35,9.594
2026-06-24 05:45:00,0.332,38.35,9.962
2026-06-24 06:00:00,1.004,38.35,10.59
2026-06-24 06:15:00,4.005,40.97,10.924
2026-06-24 06:30:00,3.918,41.09,11.065
2026-06-24 06:45:00,4.674,41.1,11.074
2026-06-24 07:00:00,1.062,41.92,12.011
2026-06-24 07:15:00,3.15,47.97,11.861
2026-06-24 07:30:00,4.543,54.0,11.668
2026-06-24 07:45:00,8.969,59.89,11.243
2026-06-24 08:00:00,10.508,60.21,11.68
2026-06-24 08:15:00,11.175,59.8,11.12
2026-06-24 08:30:00,8.926,59.45,10.64
2026-06-24 08:45:00,7.544,59.02,10.046
2026-06-24 09:00:00,8.164,58.71,9.615
2026-06-24 09:15:00,7.762,58.26,8.993
2026-06-24 09:30:00,6.374,54.77,8.56
2026-06-24 09:45:00,12.596,57.64,8.134
2026-06-24 10:00:00,10.577,57.15,7.465
2026-06-24 10:15:00,9.31,56.88,7.086
2026-06-24 10:30:00,10.015,56.7,6.845
2026-06-24 10:45:00,8.384,56.52,6.591
2026-06-24 11:00:00,7.061,56.11,6.024
2026-06-24 11:15:00,7.032,55.95,5.817
2026-06-24 11:30:00,7.274,55.88,5.712
2026-06-24 11:45:00,10.672,55.8,5.597
2026-06-24 12:00:00,9.009,58.7,5.1
2026-06-24 12:15:00,9.25,58.61,4.975
2026-06-24 12:30:00,7.423,58.59,4.953
2026-06-24 12:45:00,8.417,58.56,4.905
2026-06-24 13:00:00,8.179,58.24,4.449
2026-06-24 13:15:00,10.334,58.34,4.597
2026-06-24 13:30:00,8.929,58.43,4.726
2026-06-24 13:45:00,8.719,58.57,4.917
2026-06-24 14:00:00,9.1,58.44,4.731
2026-06-24 14:15:00,8.857,58.69,5.091
2026-06-24 14:30:00,10.351,58.95,5.465
2026-06-24 14:45:00,7.638,62.5,5.906
2026-06-24 15:00:00,11.325,59.34,6.02
2026-06-24 15:15:00,9.388,59.72,6.557
2026-06-24 15:30:00,9.692,60.03,7.002
2026-06-24 15:45:00,9.784,60.42,7.561
2026-06-24 16:00:00,10.487,60.6,7.822
2026-06-24 16:15:00,13.964,64.14,8.333
2026-06-24 16:30:00,13.487,64.42,8.755
2026-06-24 16:45:00,19.698,64.75,9.233
2026-06-24 17:00:00,13.899,65.39,10.193
2026-06-24 17:15:00,21.311,65.59,10.475
2026-06-24 17:30:00,18.571,65.81,10.81
2026-06-24 17:45:00,15.884,66.05,11.169
2026-06-24 18:00:00,17.173,63.74,12.304
2026-06-24 18:15:00,11.414,63.76,12.339
2026-06-24 18:30:00,15.526,63.88,12.511
2026-06-24 18:45:00,14.361,63.95,12.61
2026-06-24 19:00:00,15.063,64.6,13.539
2026-06-24 19:15:00,15.709,64.48,13.364
2026-06-24 19:30:00,12.74,61.35,13.254
2026-06-24 19:45:00,12.774,61.36,13.275
2026-06-24 20:00:00,8.562,61.47,13.423
2026-06-24 20:15:00,8.232,61.27,13.142
2026-06-24 20:30:00,8.88,61.1,12.914
2026-06-24 20:45:00,7.491,57.77,12.56
2026-06-24 21:00:00,6.518,57.57,12.291
2026-06-24 21:15:00,6.837,57.24,11.849
2026-06-24 21:30:00,7.638,53.93,11.572
2026-06-24 21:45:00,5.102,50.53,11.198
2026-06-24 22:00:00,5.243,53.5,11.015
2026-06-24 22:15:00,4.003,50.05,10.599
2026-06-24 22:30:00,3.91,46.75,10.386
2026-06-24 22:45:00,3.016,43.33,10.045
2026-06-24 23:00:00,3.071,40.06,9.894
2026-06-24 23:15:00,2.573,39.84,9.637
2026-06-24 23:30:00,2.634,42.83,9.456
2026-06-24 23:45:00,2.904,42.67,9.258
