hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-29 00:00:00,6.14,42.78,9.396
2026-07-29 00:15:00,3.809,38.35,9.189
2026-07-29 00:30:00,1.597,38.35,9.061
2026-07-29 00:45:00,0.316,38.35,8.941
2026-07-29 01:00:00,1.955,38.35,8.811
2026-07-29 01:15:00,1.706,38.35,8.693
2026-07-29 01:30:00,0.498,38.35,8.646
2026-07-29 01:45:00,1.919,38.35,8.578
2026-07-29 02:00:00,1.996,38.35,8.532
2026-07-29 02:15:00,2.145,38.35,8.466
2026-07-29 02:30:00,2.461,38.35,8.456
2026-07-29 02:45:00,0.767,38.35,8.441
2026-07-29 03:00:00,0.298,38.35,8.353
2026-07-29 03:15:00,0.791,38.35,8.362
2026-07-29 03:30:00,0.664,38.35,8.417
2026-07-29 03:45:00,1.08,38.35,8.468
2026-07-29 04:00:00,1.086,38.35,8.461
2026-07-29 04:15:00,0.843,38.35,8.543
2026-07-29 04:30:00,0.794,38.35,8.719
2026-07-29 04:45:00,0.376,38.35,8.932
2026-07-29 05:00:00,1.508,38.35,8.963
2026-07-29 05:15:00,0.436,38.35,9.305
2026-07-29 05:30:00,0.267,38.35,9.594
2026-07-29 05:45:00,0.243,38.35,9.962
2026-07-29 06:00:00,1.252,38.35,10.59
2026-07-29 06:15:00,3.881,40.97,10.924
2026-07-29 06:30:00,4.343,41.09,11.065
2026-07-29 06:45:00,4.405,41.1,11.074
2026-07-29 07:00:00,1.226,41.92,12.011
2026-07-29 07:15:00,2.778,47.97,11.861
2026-07-29 07:30:00,5.78,54.0,11.668
2026-07-29 07:45:00,8.413,59.89,11.243
2026-07-29 08:00:00,10.669,60.21,11.68
2026-07-29 08:15:00,10.091,59.8,11.12
2026-07-29 08:30:00,10.841,59.45,10.64
2026-07-29 08:45:00,8.962,59.02,10.046
2026-07-29 09:00:00,9.944,58.71,9.615
2026-07-29 09:15:00,8.737,58.26,8.993
2026-07-29 09:30:00,7.529,54.77,8.56
2026-07-29 09:45:00,8.39,57.64,8.134
2026-07-29 10:00:00,9.842,57.15,7.465
2026-07-29 10:15:00,10.502,56.88,7.086
2026-07-29 10:30:00,10.232,56.7,6.845
2026-07-29 10:45:00,9.368,56.52,6.591
2026-07-29 11:00:00,7.838,56.11,6.024
2026-07-29 11:15:00,7.644,55.95,5.817
2026-07-29 11:30:00,8.665,55.88,5.712
2026-07-29 11:45:00,10.45,55.8,5.597
2026-07-29 12:00:00,9.884,58.7,5.1
2026-07-29 12:15:00,12.038,58.61,4.975
2026-07-29 12:30:00,9.186,58.59,4.953
2026-07-29 12:45:00,9.317,58.56,4.905
2026-07-29 13:00:00,8.543,58.24,4.449
2026-07-29 13:15:00,9.848,58.34,4.597
2026-07-29 13:30:00,9.053,58.43,4.726
2026-07-29 13:45:00,8.059,58.57,4.917
2026-07-29 14:00:00,9.343,58.44,4.731
2026-07-29 14:15:00,7.506,58.69,5.091
2026-07-29 14:30:00,9.4,58.95,5.465
2026-07-29 14:45:00,8.917,62.5,5.906
2026-07-29 15:00:00,10.676,59.34,6.02
2026-07-29 15:15:00,10.498,59.72,6.557
2026-07-29 15:30:00,8.314,60.03,7.002
2026-07-29 15:45:00,12.163,60.42,7.561
2026-07-29 16:00:00,11.744,60.6,7.822
2026-07-29 16:15:00,12.358,64.14,8.333
2026-07-29 16:30:00,19.539,64.42,8.755
2026-07-29 16:45:00,18.516,64.75,9.233
2026-07-29 17:00:00,16.896,65.39,10.193
2026-07-29 17:15:00,22.234,65.59,10.475
2026-07-29 17:30:00,16.353,65.81,10.81
2026-07-29 17:45:00,17.856,66.05,11.169
2026-07-29 18:00:00,17.143,63.74,12.304
2026-07-29 18:15:00,18.027,63.76,12.339
2026-07-29 18:30:00,13.332,63.88,12.511
2026-07-29 18:45:00,12.967,63.95,12.61
2026-07-29 19:00:00,18.02,64.6,13.539
2026-07-29 19:15:00,15.427,64.48,13.364
2026-07-29 19:30:00,12.901,61.35,13.254
2026-07-29 19:45:00,12.702,61.36,13.275
2026-07-29 20:00:00,11.2,61.47,13.423
2026-07-29 20:15:00,8.924,61.27,13.142
2026-07-29 20:30:00,8.502,61.1,12.914
2026-07-29 20:45:00,9.586,57.77,12.56
2026-07-29 21:00:00,6.951,57.57,12.291
2026-07-29 21:15:00,8.729,57.24,11.849
2026-07-29 21:30:00,6.013,53.93,11.572
2026-07-29 21:45:00,7.308,50.53,11.198
2026-07-29 22:00:00,7.263,53.5,11.015
2026-07-29 22:15:00,3.506,50.05,10.599
2026-07-29 22:30:00,3.616,46.75,10.386
2026-07-29 22:45:00,3.27,43.33,10.045
2026-07-29 23:00:00,2.51,40.06,9.894
2026-07-29 23:15:00,2.325,39.84,9.637
2026-07-29 23:30:00,2.517,42.83,9.456
2026-07-29 23:45:00,3.061,42.67,9.258
