hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-07-02 00:00:00,3.258,42.78,9.396
2026-07-02 00:15:00,3.224,39.45,9.189
2026-07-02 00:30:00,3.591,42.5,9.061
2026-07-02 00:45:00,0.912,38.35,8.941
2026-07-02 01:00:00,0.377,38.35,8.811
2026-07-02 01:15:00,0.456,38.35,8.693
2026-07-02 01:30:00,1.718,38.35,8.646
2026-07-02 01:45:00,0.71,38.35,8.578
2026-07-02 02:00:00,0.591,38.35,8.532
2026-07-02 02:15:00,0.276,38.35,8.466
2026-07-02 02:30:00,0.291,38.35,8.456
2026-07-02 02:45:00,0.338,38.35,8.441
2026-07-02 03:00:00,0.319,38.35,8.353
2026-07-02 03:15:00,0.533,38.35,8.362
2026-07-02 03:30:00,0.697,38.35,8.417
2026-07-02 03:45:00,0.802,38.35,8.468
2026-07-02 04:00:00,0.302,38.35,8.461
2026-07-02 04:15:00,0.343,38.35,8.543
2026-07-02 04:30:00,0.272,38.35,8.719
2026-07-02 04:45:00,0.285,38.35,8.932
2026-07-02 05:00:00,0.401,38.35,8.963
2026-07-02 05:15:00,0.943,38.35,9.305
2026-07-02 05:30:00,2.114,38.35,9.594
2026-07-02 05:45:00,0.638,38.35,9.962
2026-07-02 06:00:00,3.407,40.67,10.59
2026-07-02 06:15:00,3.324,44.08,10.924
2026-07-02 06:30:00,4.096,41.09,11.065
2026-07-02 06:45:00,5.031,47.32,11.074
2026-07-02 07:00:00,4.785,51.18,12.011
2026-07-02 07:15:00,4.027,51.06,11.861
2026-07-02 07:30:00,7.252,57.1,11.668
2026-07-02 07:45:00,11.52,63.0,11.243
2026-07-02 08:00:00,10.589,63.3,11.68
2026-07-02 08:15:00,10.167,59.8,11.12
2026-07-02 08:30:00,8.098,59.45,10.64
2026-07-02 08:45:00,7.674,59.02,10.046
2026-07-02 09:00:00,8.229,58.71,9.615
2026-07-02 09:15:00,8.786,58.26,8.993
2026-07-02 09:30:00,7.144,57.94,8.56
2026-07-02 09:45:00,6.487,57.64,8.134
2026-07-02 10:00:00,8.527,57.15,7.465
2026-07-02 10:15:00,9.333,56.88,7.086
2026-07-02 10:30:00,9.112,59.92,6.845
2026-07-02 10:45:00,10.175,56.52,6.591
2026-07-02 11:00:00,8.367,56.11,6.024
2026-07-02 11:15:00,7.817,59.2,5.817
2026-07-02 11:30:00,6.678,59.12,5.712
2026-07-02 11:45:00,7.683,59.04,5.597
2026-07-02 12:00:00,9.687,58.7,5.1
2026-07-02 12:15:00,9.602,58.61,4.975
2026-07-02 12:30:00,7.012,61.86,4.953
2026-07-02 12:45:00,9.555,61.83,4.905
2026-07-02 13:00:00,10.378,61.52,4.449
2026-07-02 13:15:00,8.409,61.62,4.597
2026-07-02 13:30:00,10.169,61.7,4.726
2026-07-02 13:45:00,7.562,61.83,4.917
2026-07-02 14:00:00,8.406,64.98,4.731
2026-07-02 14:15:00,11.156,65.21,5.091
2026-07-02 14:30:00,9.19,65.45,5.465
2026-07-02 14:45:00,7.912,65.74,5.906
2026-07-02 15:00:00,12.882,65.82,6.02
2026-07-02 15:15:00,15.455,66.17,6.557
2026-07-02 15:30:00,14.055,66.45,7.002
2026-07-02 15:45:00,11.788,63.62,7.561
2026-07-02 16:00:00,11.235,63.79,7.822
2026-07-02 16:15:00,14.762,67.32,8.333
2026-07-02 16:30:00,14.234,67.59,8.755
2026-07-02 16:45:00,13.338,64.75,9.233
2026-07-02 17:00:00,20.317,65.39,10.193
2026-07-02 17:15:00,17.4,68.71,10.475
2026-07-02 17:30:00,17.178,65.81,10.81
2026-07-02 17:45:00,13.801,66.05,11.169
2026-07-02 18:00:00,19.284,66.82,12.304
2026-07-02 18:15:00,19.808,66.84,12.339
2026-07-02 18:30:00,14.942,66.96,12.511
2026-07-02 18:45:00,19.913,63.95,12.61
2026-07-02 19:00:00,11.903,64.6,13.539
2026-07-02 19:15:00,12.894,64.48,13.364
2026-07-02 19:30:00,9.836,61.35,13.254
2026-07-02 19:45:00,9.37,61.36,13.275
2026-07-02 20:00:00,11.834,61.47,13.423
2026-07-02 20:15:00,8.058,61.27,13.142
2026-07-02 20:30:00,8.488,61.1,12.914
2026-07-02 20:45:00,6.263,60.84,12.56
2026-07-02 21:00:00,9.173,57.57,12.291
2026-07-02 21:15:00,6.679,57.24,11.849
2026-07-02 21:30:00,4.874,53.93,11.572
2026-07-02 21:45:00,4.63,53.64,11.198
2026-07-02 22:00:00,4.873,50.38,11.015
2026-07-02 22:15:00,2.888,46.93,10.599
2026-07-02 22:30:00,2.203,38.35,10.386
2026-07-02 22:45:00,1.302,38.35,10.045
2026-07-02 23:00:00,2.075,38.35,9.894
2026-07-02 23:15:00,2.825,42.99,9.637
2026-07-02 23:30:00,3.097,42.83,9.456
2026-07-02 23:45:00,2.435,42.67,9.258
