hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-07 00:00:00,6.535,39.63,9.396
2026-06-07 00:15:00,1.84,38.35,9.189
2026-06-07 00:30:00,3.319,38.35,9.061
2026-06-07 00:45:00,4.169,38.35,8.941
2026-06-07 01:00:00,3.559,38.35,8.811
2026-06-07 01:15:00,1.518,38.35,8.693
2026-06-07 01:30:00,0.722,38.35,8.646
2026-06-07 01:45:00,0.448,38.35,8.578
2026-06-07 02:00:00,0.525,38.35,8.532
2026-06-07 02:15:00,0.446,38.35,8.466
2026-06-07 02:30:00,0.553,38.35,8.456
2026-06-07 02:45:00,0.959,38.35,8.441
2026-06-07 03:00:00,1.335,38.35,8.353
2026-06-07 03:15:00,3.404,38.35,8.362
2026-06-07 03:30:00,2.173,38.35,8.417
2026-06-07 03:45:00,0.427,38.35,8.468
2026-06-07 04:00:00,0.391,38.35,8.461
2026-06-07 04:15:00,0.468,38.35,8.543
2026-06-07 04:30:00,0.416,38.35,8.719
2026-06-07 04:45:00,0.444,38.35,8.932
2026-06-07 05:00:00,0.471,38.35,8.963
2026-06-07 05:15:00,0.43,38.35,9.305
2026-06-07 05:30:00,0.468,38.35,9.594
2026-06-07 05:45:00,0.488,38.35,9.962
2026-06-07 06:00:00,1.019,38.35,10.59
2026-06-07 06:15:00,2.79,38.35,10.924
2026-06-07 06:30:00,3.672,38.35,11.065
2026-06-07 06:45:00,3.08,38.35,11.074
2026-06-07 07:00:00,0.438,38.35,12.011
2026-06-07 07:15:00,1.031,38.35,11.861
2026-06-07 07:30:00,2.762,44.71,11.668
2026-06-07 07:45:00,4.78,47.46,11.243
2026-06-07 08:00:00,7.131,54.01,11.68
2026-06-07 08:15:00,11.626,56.69,11.12
2026-06-07 08:30:00,14.209,59.45,10.64
2026-06-07 08:45:00,18.724,62.16,10.046
2026-06-07 09:00:00,20.675,65.0,9.615
2026-06-07 09:15:00,20.646,64.58,8.993
2026-06-07 09:30:00,17.42,61.12,8.56
2026-06-07 09:45:00,18.41,60.82,8.134
2026-06-07 10:00:00,18.124,63.55,7.465
2026-06-07 10:15:00,12.717,66.51,7.086
2026-06-07 10:30:00,14.633,66.35,6.845
2026-06-07 10:45:00,14.072,66.19,6.591
2026-06-07 11:00:00,15.878,65.82,6.024
2026-06-07 11:15:00,15.6,65.68,5.817
2026-06-07 11:30:00,19.087,65.62,5.712
2026-06-07 11:45:00,14.914,62.29,5.597
2026-06-07 12:00:00,15.086,65.22,5.1
2026-06-07 12:15:00,14.229,65.14,4.975
2026-06-07 12:30:00,11.772,65.12,4.953
2026-06-07 12:45:00,17.585,65.09,4.905
2026-06-07 13:00:00,17.194,64.79,4.449
2026-06-07 13:15:00,14.29,68.16,4.597
2026-06-07 13:30:00,15.999,68.24,4.726
2026-06-07 13:45:00,17.703,68.36,4.917
2026-06-07 14:00:00,18.297,64.98,4.731
2026-06-07 14:15:00,15.082,65.21,5.091
2026-06-07 14:30:00,15.642,65.45,5.465
2026-06-07 14:45:00,17.702,65.74,5.906
2026-06-07 15:00:00,26.017,69.05,6.02
2026-06-07 15:15:00,24.801,66.17,6.557
2026-06-07 15:30:00,28.107,66.45,7.002
2026-06-07 15:45:00,18.744,66.82,7.561
2026-06-07 16:00:00,22.68,66.99,7.822
2026-06-07 16:15:00,25.539,67.32,8.333
2026-06-07 16:30:00,24.091,67.59,8.755
2026-06-07 16:45:00,22.698,64.75,9.233
2026-06-07 17:00:00,20.241,65.39,10.193
2026-06-07 17:15:00,23.068,65.59,10.475
2026-06-07 17:30:00,33.735,65.81,10.81
2026-06-07 17:45:00,33.629,66.05,11.169
2026-06-07 18:00:00,21.406,63.74,12.304
2026-06-07 18:15:00,25.082,66.84,12.339
2026-06-07 18:30:00,23.297,63.88,12.511
2026-06-07 18:45:00,22.543,63.95,12.61
2026-06-07 19:00:00,14.976,64.6,13.539
2026-06-07 19:15:00,22.027,61.43,13.364
2026-06-07 19:30:00,15.724,61.35,13.254
2026-06-07 19:45:00,13.511,61.36,13.275
2026-06-07 20:00:00,12.69,58.42,13.423
2026-06-07 20:15:00,14.716,61.27,13.142
2026-06-07 20:30:00,11.231,61.1,12.914
2026-06-07 20:45:00,10.652,57.77,12.56
2026-06-07 21:00:00,8.766,54.49,12.291
2026-06-07 21:15:00,9.451,54.14,11.849
2026-06-07 21:30:00,10.246,53.93,11.572
2026-06-07 21:45:00,8.76,50.53,11.198
2026-06-07 22:00:00,9.292,50.38,11.015
2026-06-07 22:15:00,5.552,50.05,10.599
2026-06-07 22:30:00,8.255,53.01,10.386
2026-06-07 22:45:00,8.457,49.61,10.045
2026-06-07 23:00:00,9.473,49.49,9.894
2026-06-07 23:15:00,4.834,42.99,9.637
2026-06-07 23:30:00,2.716,38.35,9.456
2026-06-07 23:45:00,3.98,42.67,9.258
