hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-05 00:00:00,4.066,39.63,9.396
2026-06-05 00:15:00,2.346,38.35,9.189
2026-06-05 00:30:00,4.082,38.35,9.061
2026-06-05 00:45:00,4.943,42.4,8.941
2026-06-05 01:00:00,3.014,38.35,8.811
2026-06-05 01:15:00,2.864,38.35,8.693
2026-06-05 01:30:00,3.967,38.97,8.646
2026-06-05 01:45:00,2.217,38.35,8.578
2026-06-05 02:00:00,0.386,38.35,8.532
2026-06-05 02:15:00,0.404,38.35,8.466
2026-06-05 02:30:00,0.433,38.35,8.456
2026-06-05 02:45:00,0.339,38.35,8.441
2026-06-05 03:00:00,0.46,38.35,8.353
2026-06-05 03:15:00,0.386,38.35,8.362
2026-06-05 03:30:00,0.447,38.35,8.417
2026-06-05 03:45:00,1.09,38.35,8.468
2026-06-05 04:00:00,1.311,38.35,8.461
2026-06-05 04:15:00,0.728,38.35,8.543
2026-06-05 04:30:00,0.48,38.35,8.719
2026-06-05 04:45:00,0.51,38.35,8.932
2026-06-05 05:00:00,0.349,38.35,8.963
2026-06-05 05:15:00,0.422,38.35,9.305
2026-06-05 05:30:00,0.451,38.35,9.594
2026-06-05 05:45:00,0.942,38.35,9.962
2026-06-05 06:00:00,2.053,38.35,10.59
2026-06-05 06:15:00,3.268,38.35,10.924
2026-06-05 06:30:00,5.168,44.2,11.065
2026-06-05 06:45:00,7.086,47.32,11.074
2026-06-05 07:00:00,3.709,51.18,12.011
2026-06-05 07:15:00,7.541,54.15,11.861
2026-06-05 07:30:00,9.637,57.1,11.668
2026-06-05 07:45:00,13.478,59.89,11.243
2026-06-05 08:00:00,14.244,60.21,11.68
2026-06-05 08:15:00,14.854,62.91,11.12
2026-06-05 08:30:00,13.402,62.57,10.64
2026-06-05 08:45:00,18.08,62.16,10.046
2026-06-05 09:00:00,20.926,65.0,9.615
2026-06-05 09:15:00,18.883,64.58,8.993
2026-06-05 09:30:00,12.782,61.12,8.56
2026-06-05 09:45:00,14.52,60.82,8.134
2026-06-05 10:00:00,14.806,60.35,7.465
2026-06-05 10:15:00,10.922,63.3,7.086
2026-06-05 10:30:00,13.704,63.13,6.845
2026-06-05 10:45:00,12.417,62.96,6.591
2026-06-05 11:00:00,11.196,62.58,6.024
2026-06-05 11:15:00,12.575,62.44,5.817
2026-06-05 11:30:00,15.161,62.37,5.712
2026-06-05 11:45:00,10.839,65.54,5.597
2026-06-05 12:00:00,14.76,61.96,5.1
2026-06-05 12:15:00,9.793,65.14,4.975
2026-06-05 12:30:00,12.207,65.12,4.953
2026-06-05 12:45:00,11.747,61.83,4.905
2026-06-05 13:00:00,13.156,61.52,4.449
2026-06-05 13:15:00,11.179,61.62,4.597
2026-06-05 13:30:00,13.154,61.7,4.726
2026-06-05 13:45:00,10.221,65.1,4.917
2026-06-05 14:00:00,16.551,61.71,4.731
2026-06-05 14:15:00,11.082,65.21,5.091
2026-06-05 14:30:00,12.217,62.2,5.465
2026-06-05 14:45:00,11.301,62.5,5.906
2026-06-05 15:00:00,19.762,62.58,6.02
2026-06-05 15:15:00,20.239,66.17,6.557
2026-06-05 15:30:00,17.518,66.45,7.002
2026-06-05 15:45:00,19.522,66.82,7.561
2026-06-05 16:00:00,18.627,66.99,7.822
2026-06-05 16:15:00,17.78,67.32,8.333
2026-06-05 16:30:00,20.152,67.59,8.755
2026-06-05 16:45:00,19.367,67.9,9.233
2026-06-05 17:00:00,23.129,65.39,10.193
2026-06-05 17:15:00,17.167,65.59,10.475
2026-06-05 17:30:00,18.394,65.81,10.81
2026-06-05 17:45:00,21.34,66.05,11.169
2026-06-05 18:00:00,27.903,66.82,12.304
2026-06-05 18:15:00,17.574,63.76,12.339
2026-06-05 18:30:00,18.165,63.88,12.511
2026-06-05 18:45:00,14.423,63.95,12.61
2026-06-05 19:00:00,10.799,61.55,13.539
2026-06-05 19:15:00,17.205,61.43,13.364
2026-06-05 19:30:00,7.616,58.29,13.254
2026-06-05 19:45:00,8.506,55.25,13.275
2026-06-05 20:00:00,13.662,58.42,13.423
2026-06-05 20:15:00,9.605,58.21,13.142
2026-06-05 20:30:00,8.763,54.97,12.914
2026-06-05 20:45:00,8.793,57.77,12.56
2026-06-05 21:00:00,12.448,57.57,12.291
2026-06-05 21:15:00,7.692,57.24,11.849
2026-06-05 21:30:00,9.109,57.03,11.572
2026-06-05 21:45:00,8.357,56.75,11.198
2026-06-05 22:00:00,8.357,53.5,11.015
2026-06-05 22:15:00,4.88,50.05,10.599
2026-06-05 22:30:00,3.953,43.62,10.386
2026-06-05 22:45:00,4.693,46.47,10.045
2026-06-05 23:00:00,5.648,52.63,9.894
2026-06-05 23:15:00,4.23,42.99,9.637
2026-06-05 23:30:00,3.227,45.99,9.456
2026-06-05 23:45:00,3.718,45.82,9.258
