hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-27 00:00:00,6.471,39.63,9.396
2026-06-27 00:15:00,3.672,38.35,9.189
2026-06-27 00:30:00,2.275,38.35,9.061
2026-06-27 00:45:00,0.591,38.35,8.941
2026-06-27 01:00:00,4.196,38.35,8.811
2026-06-27 01:15:00,4.947,39.01,8.693
2026-06-27 01:30:00,5.323,38.97,8.646
2026-06-27 01:45:00,2.555,38.35,8.578
2026-06-27 02:00:00,2.846,38.35,8.532
2026-06-27 02:15:00,6.127,41.99,8.466
2026-06-27 02:30:00,5.249,38.81,8.456
2026-06-27 02:45:00,2.08,38.35,8.441
2026-06-27 03:00:00,0.528,38.35,8.353
2026-06-27 03:15:00,0.431,38.35,8.362
2026-06-27 03:30:00,0.434,38.35,8.417
2026-06-27 03:45:00,0.465,38.35,8.468
2026-06-27 04:00:00,0.58,38.35,8.461
2026-06-27 04:15:00,0.551,38.35,8.543
2026-06-27 04:30:00,0.413,38.35,8.719
2026-06-27 04:45:00,0.515,38.35,8.932
2026-06-27 05:00:00,2.424,38.35,8.963
2026-06-27 05:15:00,2.095,38.35,9.305
2026-06-27 05:30:00,1.153,38.35,9.594
2026-06-27 05:45:00,0.813,38.35,9.962
2026-06-27 06:00:00,0.67,38.35,10.59
2026-06-27 06:15:00,0.846,38.35,10.924
2026-06-27 06:30:00,4.377,38.35,11.065
2026-06-27 06:45:00,6.931,44.21,11.074
2026-06-27 07:00:00,3.843,48.09,12.011
2026-06-27 07:15:00,4.922,51.06,11.861
2026-06-27 07:30:00,6.576,54.0,11.668
2026-06-27 07:45:00,7.762,53.67,11.243
2026-06-27 08:00:00,11.55,57.11,11.68
2026-06-27 08:15:00,12.273,59.8,11.12
2026-06-27 08:30:00,15.333,62.57,10.64
2026-06-27 08:45:00,16.227,62.16,10.046
2026-06-27 09:00:00,19.33,65.0,9.615
2026-06-27 09:15:00,25.295,64.58,8.993
2026-06-27 09:30:00,21.173,64.29,8.56
2026-06-27 09:45:00,16.092,64.01,8.134
2026-06-27 10:00:00,13.954,63.55,7.465
2026-06-27 10:15:00,13.76,66.51,7.086
2026-06-27 10:30:00,17.44,63.13,6.845
2026-06-27 10:45:00,10.138,66.19,6.591
2026-06-27 11:00:00,15.598,65.82,6.024
2026-06-27 11:15:00,13.692,65.68,5.817
2026-06-27 11:30:00,12.03,65.62,5.712
2026-06-27 11:45:00,13.53,65.54,5.597
2026-06-27 12:00:00,9.666,65.22,5.1
2026-06-27 12:15:00,15.202,65.14,4.975
2026-06-27 12:30:00,15.094,65.12,4.953
2026-06-27 12:45:00,15.261,65.09,4.905
2026-06-27 13:00:00,13.255,64.79,4.449
2026-06-27 13:15:00,19.839,64.89,4.597
2026-06-27 13:30:00,14.678,64.97,4.726
2026-06-27 13:45:00,14.065,65.1,4.917
2026-06-27 14:00:00,12.81,64.98,4.731
2026-06-27 14:15:00,13.696,65.21,5.091
2026-06-27 14:30:00,16.177,65.45,5.465
2026-06-27 14:45:00,14.928,65.74,5.906
2026-06-27 15:00:00,23.423,65.82,6.02
2026-06-27 15:15:00,23.832,66.17,6.557
2026-06-27 15:30:00,15.018,66.45,7.002
2026-06-27 15:45:00,22.925,63.62,7.561
2026-06-27 16:00:00,22.029,63.79,7.822
2026-06-27 16:15:00,22.479,64.14,8.333
2026-06-27 16:30:00,18.589,64.42,8.755
2026-06-27 16:45:00,16.336,64.75,9.233
2026-06-27 17:00:00,18.039,62.26,10.193
2026-06-27 17:15:00,19.585,62.46,10.475
2026-06-27 17:30:00,13.602,59.57,10.81
2026-06-27 17:45:00,14.346,62.94,11.169
2026-06-27 18:00:00,12.641,60.66,12.304
2026-06-27 18:15:00,16.9,60.68,12.339
2026-06-27 18:30:00,17.448,63.88,12.511
2026-06-27 18:45:00,19.101,63.95,12.61
2026-06-27 19:00:00,16.871,61.55,13.539
2026-06-27 19:15:00,13.652,58.37,13.364
2026-06-27 19:30:00,12.144,58.29,13.254
2026-06-27 19:45:00,12.611,58.31,13.275
2026-06-27 20:00:00,11.349,58.42,13.423
2026-06-27 20:15:00,9.183,58.21,13.142
2026-06-27 20:30:00,11.973,58.03,12.914
2026-06-27 20:45:00,12.676,57.77,12.56
2026-06-27 21:00:00,9.929,57.57,12.291
2026-06-27 21:15:00,10.393,54.14,11.849
2026-06-27 21:30:00,8.041,53.93,11.572
2026-06-27 21:45:00,7.954,53.64,11.198
2026-06-27 22:00:00,8.397,53.5,11.015
2026-06-27 22:15:00,8.801,53.18,10.599
2026-06-27 22:30:00,6.422,53.01,10.386
2026-06-27 22:45:00,5.094,46.47,10.045
2026-06-27 23:00:00,5.527,46.35,9.894
2026-06-27 23:15:00,5.886,46.13,9.637
2026-06-27 23:30:00,5.381,49.14,9.456
2026-06-27 23:45:00,4.666,45.82,9.258
