hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-12 00:00:00,3.55,39.63,9.396
2026-06-12 00:15:00,2.762,38.35,9.189
2026-06-12 00:30:00,3.199,38.35,9.061
2026-06-12 00:45:00,4.559,42.4,8.941
2026-06-12 01:00:00,2.097,38.35,8.811
2026-06-12 01:15:00,2.338,38.35,8.693
2026-06-12 01:30:00,2.888,38.97,8.646
2026-06-12 01:45:00,1.684,38.35,8.578
2026-06-12 02:00:00,0.401,38.35,8.532
2026-06-12 02:15:00,0.302,38.35,8.466
2026-06-12 02:30:00,0.311,38.35,8.456
2026-06-12 02:45:00,0.307,38.35,8.441
2026-06-12 03:00:00,0.321,38.35,8.353
2026-06-12 03:15:00,0.371,38.35,8.362
2026-06-12 03:30:00,0.333,38.35,8.417
2026-06-12 03:45:00,1.22,38.35,8.468
2026-06-12 04:00:00,1.071,38.35,8.461
2026-06-12 04:15:00,0.653,38.35,8.543
2026-06-12 04:30:00,0.29,38.35,8.719
2026-06-12 04:45:00,0.378,38.35,8.932
2026-06-12 05:00:00,0.267,38.35,8.963
2026-06-12 05:15:00,0.382,38.35,9.305
2026-06-12 05:30:00,0.377,38.35,9.594
2026-06-12 05:45:00,0.609,38.35,9.962
2026-06-12 06:00:00,1.175,38.35,10.59
2026-06-12 06:15:00,4.017,38.35,10.924
2026-06-12 06:30:00,4.152,44.2,11.065
2026-06-12 06:45:00,4.707,47.32,11.074
2026-06-12 07:00:00,3.291,51.18,12.011
2026-06-12 07:15:00,6.966,54.15,11.861
2026-06-12 07:30:00,7.154,57.1,11.668
2026-06-12 07:45:00,11.679,59.89,11.243
2026-06-12 08:00:00,11.471,60.21,11.68
2026-06-12 08:15:00,12.43,62.91,11.12
2026-06-12 08:30:00,12.119,62.57,10.64
2026-06-12 08:45:00,14.443,62.16,10.046
2026-06-12 09:00:00,13.922,65.0,9.615
2026-06-12 09:15:00,13.521,64.58,8.993
2026-06-12 09:30:00,9.009,61.12,8.56
2026-06-12 09:45:00,10.701,60.82,8.134
2026-06-12 10:00:00,9.501,60.35,7.465
2026-06-12 10:15:00,8.752,63.3,7.086
2026-06-12 10:30:00,12.215,63.13,6.845
2026-06-12 10:45:00,10.745,62.96,6.591
2026-06-12 11:00:00,9.767,62.58,6.024
2026-06-12 11:15:00,9.446,62.44,5.817
2026-06-12 11:30:00,11.99,62.37,5.712
2026-06-12 11:45:00,8.436,65.54,5.597
2026-06-12 12:00:00,9.721,61.96,5.1
2026-06-12 12:15:00,9.778,65.14,4.975
2026-06-12 12:30:00,9.097,65.12,4.953
2026-06-12 12:45:00,8.941,61.83,4.905
2026-06-12 13:00:00,8.763,61.52,4.449
2026-06-12 13:15:00,8.692,61.62,4.597
2026-06-12 13:30:00,9.134,61.7,4.726
2026-06-12 13:45:00,6.747,65.1,4.917
2026-06-12 14:00:00,10.075,61.71,4.731
2026-06-12 14:15:00,8.435,65.21,5.091
2026-06-12 14:30:00,8.781,62.2,5.465
2026-06-12 14:45:00,13.669,62.5,5.906
2026-06-12 15:00:00,13.156,62.58,6.02
2026-06-12 15:15:00,10.501,66.17,6.557
2026-06-12 15:30:00,11.387,66.45,7.002
2026-06-12 15:45:00,17.188,66.82,7.561
2026-06-12 16:00:00,19.007,66.99,7.822
2026-06-12 16:15:00,16.797,67.32,8.333
2026-06-12 16:30:00,14.149,67.59,8.755
2026-06-12 16:45:00,15.322,67.9,9.233
2026-06-12 17:00:00,17.553,65.39,10.193
2026-06-12 17:15:00,12.959,65.59,10.475
2026-06-12 17:30:00,16.121,65.81,10.81
2026-06-12 17:45:00,15.323,66.05,11.169
2026-06-12 18:00:00,16.79,66.82,12.304
2026-06-12 18:15:00,17.98,63.76,12.339
2026-06-12 18:30:00,12.348,63.88,12.511
2026-06-12 18:45:00,11.506,63.95,12.61
2026-06-12 19:00:00,12.642,61.55,13.539
2026-06-12 19:15:00,12.688,61.43,13.364
2026-06-12 19:30:00,7.452,58.29,13.254
2026-06-12 19:45:00,5.296,55.25,13.275
2026-06-12 20:00:00,8.568,58.42,13.423
2026-06-12 20:15:00,7.668,58.21,13.142
2026-06-12 20:30:00,7.562,54.97,12.914
2026-06-12 20:45:00,6.067,57.77,12.56
2026-06-12 21:00:00,8.092,57.57,12.291
2026-06-12 21:15:00,9.439,57.24,11.849
2026-06-12 21:30:00,6.458,57.03,11.572
2026-06-12 21:45:00,7.692,56.75,11.198
2026-06-12 22:00:00,5.761,53.5,11.015
2026-06-12 22:15:00,4.455,50.05,10.599
2026-06-12 22:30:00,3.006,43.62,10.386
2026-06-12 22:45:00,3.444,46.47,10.045
2026-06-12 23:00:00,3.88,52.63,9.894
2026-06-12 23:15:00,3.167,42.99,9.637
2026-06-12 23:30:00,2.939,45.99,9.456
2026-06-12 23:45:00,3.023,45.82,9.258
