hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-15 00:00:00,3.908,39.63,9.396
2026-08-15 00:15:00,3.027,38.35,9.189
2026-08-15 00:30:00,1.67,38.35,9.061
2026-08-15 00:45:00,0.374,38.35,8.941
2026-08-15 01:00:00,2.734,38.35,8.811
2026-08-15 01:15:00,4.357,39.01,8.693
2026-08-15 01:30:00,3.724,38.97,8.646
2026-08-15 01:45:00,1.867,38.35,8.578
2026-08-15 02:00:00,1.751,38.35,8.532
2026-08-15 02:15:00,4.638,41.99,8.466
2026-08-15 02:30:00,2.78,38.81,8.456
2026-08-15 02:45:00,1.491,38.35,8.441
2026-08-15 03:00:00,0.316,38.35,8.353
2026-08-15 03:15:00,0.411,38.35,8.362
2026-08-15 03:30:00,0.277,38.35,8.417
2026-08-15 03:45:00,0.369,38.35,8.468
2026-08-15 04:00:00,0.314,38.35,8.461
2026-08-15 04:15:00,0.334,38.35,8.543
2026-08-15 04:30:00,0.377,38.35,8.719
2026-08-15 04:45:00,0.418,38.35,8.932
2026-08-15 05:00:00,1.911,38.35,8.963
2026-08-15 05:15:00,1.628,38.35,9.305
2026-08-15 05:30:00,0.632,38.35,9.594
2026-08-15 05:45:00,0.551,38.35,9.962
2026-08-15 06:00:00,0.482,38.35,10.59
2026-08-15 06:15:00,0.694,38.35,10.924
2026-08-15 06:30:00,3.531,38.35,11.065
2026-08-15 06:45:00,4.833,44.21,11.074
2026-08-15 07:00:00,2.901,48.09,12.011
2026-08-15 07:15:00,4.39,51.06,11.861
2026-08-15 07:30:00,3.883,54.0,11.668
2026-08-15 07:45:00,6.802,53.67,11.243
2026-08-15 08:00:00,6.439,57.11,11.68
2026-08-15 08:15:00,8.778,59.8,11.12
2026-08-15 08:30:00,9.842,62.57,10.64
2026-08-15 08:45:00,13.047,62.16,10.046
2026-08-15 09:00:00,16.968,65.0,9.615
2026-08-15 09:15:00,13.789,64.58,8.993
2026-08-15 09:30:00,16.314,64.29,8.56
2026-08-15 09:45:00,11.853,64.01,8.134
2026-08-15 10:00:00,9.293,63.55,7.465
2026-08-15 10:15:00,9.609,66.51,7.086
2026-08-15 10:30:00,12.986,63.13,6.845
2026-08-15 10:45:00,11.128,66.19,6.591
2026-08-15 11:00:00,8.972,65.82,6.024
2026-08-15 11:15:00,8.36,65.68,5.817
2026-08-15 11:30:00,12.631,65.62,5.712
2026-08-15 11:45:00,11.232,65.54,5.597
2026-08-15 12:00:00,8.054,65.22,5.1
2026-08-15 12:15:00,10.012,65.14,4.975
2026-08-15 12:30:00,9.018,65.12,4.953
2026-08-15 12:45:00,9.212,65.09,4.905
2026-08-15 13:00:00,9.359,64.79,4.449
2026-08-15 13:15:00,11.392,64.89,4.597
2026-08-15 13:30:00,9.272,64.97,4.726
2026-08-15 13:45:00,7.676,65.1,4.917
2026-08-15 14:00:00,9.666,64.98,4.731
2026-08-15 14:15:00,7.305,65.21,5.091
2026-08-15 14:30:00,9.566,65.45,5.465
2026-08-15 14:45:00,9.446,65.74,5.906
2026-08-15 15:00:00,12.967,65.82,6.02
2026-08-15 15:15:00,14.534,66.17,6.557
2026-08-15 15:30:00,14.054,66.45,7.002
2026-08-15 15:45:00,14.54,63.62,7.561
2026-08-15 16:00:00,12.595,63.79,7.822
2026-08-15 16:15:00,13.399,64.14,8.333
2026-08-15 16:30:00,13.66,64.42,8.755
2026-08-15 16:45:00,9.986,64.75,9.233
2026-08-15 17:00:00,14.864,62.26,10.193
2026-08-15 17:15:00,12.111,62.46,10.475
2026-08-15 17:30:00,9.07,59.57,10.81
2026-08-15 17:45:00,11.482,62.94,11.169
2026-08-15 18:00:00,11.57,60.66,12.304
2026-08-15 18:15:00,11.466,60.68,12.339
2026-08-15 18:30:00,10.995,63.88,12.511
2026-08-15 18:45:00,13.113,63.95,12.61
2026-08-15 19:00:00,10.136,61.55,13.539
2026-08-15 19:15:00,7.761,58.37,13.364
2026-08-15 19:30:00,6.811,58.29,13.254
2026-08-15 19:45:00,9.176,58.31,13.275
2026-08-15 20:00:00,7.64,58.42,13.423
2026-08-15 20:15:00,7.698,58.21,13.142
2026-08-15 20:30:00,9.255,58.03,12.914
2026-08-15 20:45:00,9.119,57.77,12.56
2026-08-15 21:00:00,8.286,57.57,12.291
2026-08-15 21:15:00,5.9,54.14,11.849
2026-08-15 21:30:00,6.331,53.93,11.572
2026-08-15 21:45:00,5.703,53.64,11.198
2026-08-15 22:00:00,5.093,53.5,11.015
2026-08-15 22:15:00,5.643,53.18,10.599
2026-08-15 22:30:00,5.312,53.01,10.386
2026-08-15 22:45:00,3.53,46.47,10.045
2026-08-15 23:00:00,3.158,46.35,9.894
2026-08-15 23:15:00,3.447,46.13,9.637
2026-08-15 23:30:00,3.454,49.14,9.456
2026-08-15 23:45:00,2.849,45.82,9.258
