hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-08-20 00:00:00,4.486,42.78,9.396
2026-08-20 00:15:00,3.166,39.45,9.189
2026-08-20 00:30:00,4.07,42.5,9.061
2026-08-20 00:45:00,1.222,38.35,8.941
2026-08-20 01:00:00,0.487,38.35,8.811
2026-08-20 01:15:00,0.492,38.35,8.693
2026-08-20 01:30:00,1.689,38.35,8.646
2026-08-20 01:45:00,0.8,38.35,8.578
2026-08-20 02:00:00,0.59,38.35,8.532
2026-08-20 02:15:00,0.302,38.35,8.466
2026-08-20 02:30:00,0.31,38.35,8.456
2026-08-20 02:45:00,0.343,38.35,8.441
2026-08-20 03:00:00,0.267,38.35,8.353
2026-08-20 03:15:00,0.453,38.35,8.362
2026-08-20 03:30:00,1.124,38.35,8.417
2026-08-20 03:45:00,0.98,38.35,8.468
2026-08-20 04:00:00,0.253,38.35,8.461
2026-08-20 04:15:00,0.31,38.35,8.543
2026-08-20 04:30:00,0.411,38.35,8.719
2026-08-20 04:45:00,0.29,38.35,8.932
2026-08-20 05:00:00,0.469,38.35,8.963
2026-08-20 05:15:00,1.231,38.35,9.305
2026-08-20 05:30:00,2.706,38.35,9.594
2026-08-20 05:45:00,0.779,38.35,9.962
2026-08-20 06:00:00,4.793,40.67,10.59
2026-08-20 06:15:00,4.132,44.08,10.924
2026-08-20 06:30:00,4.42,41.09,11.065
2026-08-20 06:45:00,5.659,47.32,11.074
2026-08-20 07:00:00,4.314,51.18,12.011
2026-08-20 07:15:00,4.895,51.06,11.861
2026-08-20 07:30:00,5.806,57.1,11.668
2026-08-20 07:45:00,10.917,63.0,11.243
2026-08-20 08:00:00,13.199,63.3,11.68
2026-08-20 08:15:00,9.432,59.8,11.12
2026-08-20 08:30:00,8.7,59.45,10.64
2026-08-20 08:45:00,8.947,59.02,10.046
2026-08-20 09:00:00,7.459,58.71,9.615
2026-08-20 09:15:00,9.934,58.26,8.993
2026-08-20 09:30:00,10.131,57.94,8.56
2026-08-20 09:45:00,8.109,57.64,8.134
2026-08-20 10:00:00,8.192,57.15,7.465
2026-08-20 10:15:00,10.882,56.88,7.086
2026-08-20 10:30:00,6.544,59.92,6.845
2026-08-20 10:45:00,9.43,56.52,6.591
2026-08-20 11:00:00,9.64,56.11,6.024
2026-08-20 11:15:00,7.858,59.2,5.817
2026-08-20 11:30:00,8.852,59.12,5.712
2026-08-20 11:45:00,8.65,59.04,5.597
2026-08-20 12:00:00,9.69,58.7,5.1
2026-08-20 12:15:00,10.332,58.61,4.975
2026-08-20 12:30:00,8.597,61.86,4.953
2026-08-20 12:45:00,11.626,61.83,4.905
2026-08-20 13:00:00,10.221,61.52,4.449
2026-08-20 13:15:00,9.109,61.62,4.597
2026-08-20 13:30:00,11.408,61.7,4.726
2026-08-20 13:45:00,8.233,61.83,4.917
2026-08-20 14:00:00,8.927,64.98,4.731
2026-08-20 14:15:00,9.45,65.21,5.091
2026-08-20 14:30:00,10.404,65.45,5.465
2026-08-20 14:45:00,11.858,65.74,5.906
2026-08-20 15:00:00,15.736,65.82,6.02
2026-08-20 15:15:00,16.747,66.17,6.557
2026-08-20 15:30:00,16.244,66.45,7.002
2026-08-20 15:45:00,14.271,63.62,7.561
2026-08-20 16:00:00,15.745,63.79,7.822
2026-08-20 16:15:00,13.73,67.32,8.333
2026-08-20 16:30:00,15.755,67.59,8.755
2026-08-20 16:45:00,18.268,64.75,9.233
2026-08-20 17:00:00,15.265,65.39,10.193
2026-08-20 17:15:00,22.69,68.71,10.475
2026-08-20 17:30:00,20.315,65.81,10.81
2026-08-20 17:45:00,16.123,66.05,11.169
2026-08-20 18:00:00,15.562,66.82,12.304
2026-08-20 18:15:00,19.795,66.84,12.339
2026-08-20 18:30:00,19.132,66.96,12.511
2026-08-20 18:45:00,17.84,63.95,12.61
2026-08-20 19:00:00,16.507,64.6,13.539
2026-08-20 19:15:00,14.202,64.48,13.364
2026-08-20 19:30:00,14.435,61.35,13.254
2026-08-20 19:45:00,11.006,61.36,13.275
2026-08-20 20:00:00,10.214,61.47,13.423
2026-08-20 20:15:00,9.938,61.27,13.142
2026-08-20 20:30:00,9.749,61.1,12.914
2026-08-20 20:45:00,8.847,60.84,12.56
2026-08-20 21:00:00,8.736,57.57,12.291
2026-08-20 21:15:00,7.599,57.24,11.849
2026-08-20 21:30:00,4.563,53.93,11.572
2026-08-20 21:45:00,5.31,53.64,11.198
2026-08-20 22:00:00,4.093,50.38,11.015
2026-08-20 22:15:00,3.409,46.93,10.599
2026-08-20 22:30:00,2.564,38.35,10.386
2026-08-20 22:45:00,1.598,38.35,10.045
2026-08-20 23:00:00,2.134,38.35,9.894
2026-08-20 23:15:00,2.763,42.99,9.637
2026-08-20 23:30:00,3.361,42.83,9.456
2026-08-20 23:45:00,2.892,42.67,9.258
